
,Stanic,,,
,CO,PM10,BENZENE
15/09/2011 0.00,"0,56184339",,"0,10932242"
15/09/2011 1.00,"0,57316835",,"0,1028065"
15/09/2011 2.00,"0,55161352",,
15/09/2011 3.00,"0,52389468",,"0,32389111"
15/09/2011 4.00,,,"0,11758249"
15/09/2011 5.00,"0,54182636",,"0,09891037"
15/09/2011 6.00,"0,55836237",0,"0,09053639"
15/09/2011 7.00,"0,80105167",,"0,13247544"
15/09/2011 8.00,"0,94855582","17,33819962","0,24518141"
15/09/2011 9.00,"0,57345494",,"0,04229601"
15/09/2011 10.00,"0,55354742","78,87667084","0,04492292"
15/09/2011 11.00,"0,55712397",,"0,03899585"
15/09/2011 12.00,"0,53950684","76,92308044","0,04946993"
15/09/2011 13.00,"0,56034869",,"0,0400759"
15/09/2011 14.00,"0,52743395","54,70085144","0,06225057"
15/09/2011 15.00,"0,52405312",,"0,05110527"
15/09/2011 16.00,"0,45212835","30,28083038",
15/09/2011 17.00,"0,50757536",,
15/09/2011 18.00,"0,52466241",,
15/09/2011 19.00,"0,59697862",,
15/09/2011 20.00,"0,7073414",,"0,03023033"
15/09/2011 21.00,"0,67865444",,"0,0558272"
15/09/2011 22.00,"0,67653181",,"0,05569295"
15/09/2011 23.00,"0,74145493",,"0,19248861"
16/09/2011 0.00,"0,61876412","30,76922989","0,15279001"
16/09/2011 1.00,"0,57247984",,"0,1177147"
16/09/2011 2.00,"0,52192932","15,14041042","0,10614226"
16/09/2011 3.00,"0,54011614",,"0,06671825"
16/09/2011 4.00,"0,53793293","7,57020807","0,07769677"
16/09/2011 5.00,"0,55966018",,"0,07410574"
16/09/2011 6.00,"0,61955166","3,66300392","0,08626499"
16/09/2011 7.00,"0,82623781",,"0,10166339"
16/09/2011 8.00,"1,04843942",,"0,16478248"
16/09/2011 9.00,"0,62576461",,"0,17712377"
16/09/2011 10.00,"0,56192144",,"0,12306412"
16/09/2011 11.00,"0,53364806",,"0,11137065"
16/09/2011 12.00,"0,52004202",,"0,12943156"
16/09/2011 13.00,"0,54314514",,"0,04748983"
16/09/2011 14.00,"0,54334086",,"0,04580365"
16/09/2011 15.00,"0,54200344",,"0,04323572"
16/09/2011 16.00,"0,53704869",,"0,01565672"
16/09/2011 17.00,"0,53596757",,"0,01824193"
16/09/2011 18.00,"0,54103998","51,77045059","0,01593232"
16/09/2011 19.00,"0,57210587",,"0,02426562"
16/09/2011 20.00,"0,63992052","28,81562042","0,0430313"
16/09/2011 21.00,"0,7847708",,"0,07122153"
16/09/2011 22.00,"0,72450768","29,7924099","0,16253287"
16/09/2011 23.00,"0,66017288",,"0,14452079"
17/09/2011 0.00,"0,60924724","26,61782074","0,13866998"
17/09/2011 1.00,"0,5884648",,"0,09864493"
17/09/2011 2.00,"0,52407409","13,18680954",
17/09/2011 3.00,"0,54727273",,"0,28110795"
17/09/2011 4.00,,"6,83760691","0,10953192"
17/09/2011 5.00,"0,53970256",,"0,08181562"
17/09/2011 6.00,"0,55289619",,"0,08324145"
17/09/2011 7.00,"0,68179994",,"0,09076725"
17/09/2011 8.00,"0,81874686",,"0,1458378"
17/09/2011 9.00,"0,63651989",,"0,15054448"
17/09/2011 10.00,"0,56614923",,"0,11870221"
17/09/2011 11.00,"0,54200344",,"0,07218056"
17/09/2011 12.00,"0,52806305",,"0,0730084"
17/09/2011 13.00,"0,53050139",,"0,11805539"
17/09/2011 14.00,"0,4975284",,"0,13106994"
17/09/2011 15.00,"0,49459959",,"0,09192053"
17/09/2011 16.00,"0,51825258",,"0,12013313"
17/09/2011 17.00,"0,53370631",,"0,10800235"
17/09/2011 18.00,"0,63895707","49,57265091","0,0963699"
17/09/2011 19.00,"0,74599727",,"0,11003126"
17/09/2011 20.00,"0,9652491","24,90842056","0,20385663"
17/09/2011 21.00,"0,76463727",,"0,22174465"
17/09/2011 22.00,"0,67686617","35,16482162","0,19593217"
17/09/2011 23.00,"0,58671497",,"0,17376767"
18/09/2011 0.00,"0,57478071","17,58241081","0,15338089"
18/09/2011 1.00,"0,60722247",,"0,12997769"
18/09/2011 2.00,"0,62193059","8,79120922","0,14344378"
18/09/2011 3.00,"0,60667259",,"0,14353938"
18/09/2011 4.00,"0,58716816","4,1514039","0,12769655"
18/09/2011 5.00,"0,5965266",,"0,20153381"
18/09/2011 6.00,"0,55234631",,"0,17633051"
18/09/2011 7.00,"0,632016",,"0,12777588"
18/09/2011 8.00,"0,65726388",,"0,13847981"
18/09/2011 9.00,"0,64698042",,"0,14958341"
18/09/2011 10.00,"0,75344977",,"0,15933848"
18/09/2011 11.00,"0,68815152",,"0,19647016"
18/09/2011 12.00,"0,6179195",,"0,2131154"
18/09/2011 13.00,"0,57102475",,"0,19943167"
18/09/2011 14.00,"0,51011273",,"0,16428211"
18/09/2011 15.00,"0,50934499",,"0,15916864"
18/09/2011 16.00,"0,50700567",,"0,14506793"
18/09/2011 17.00,"0,54711662",,"0,10682873"
18/09/2011 18.00,"0,58673478",,"0,10782234"
18/09/2011 19.00,"0,6170341",,"0,11655329"
18/09/2011 20.00,"0,56164534","59,58485031","0,12598799"
18/09/2011 21.00,"0,56174436",,"0,12597376"
18/09/2011 22.00,"0,54064738","29,54821968","0,11972531"
18/09/2011 23.00,"0,55101005",,"0,0343085"
19/09/2011 0.00,"0,54548446","50,54944992","0,04902245"
19/09/2011 1.00,"0,53779662",,"0,04233263"
19/09/2011 2.00,"0,53458355","44,68864059",
19/09/2011 3.00,"0,54170869",,"0,15072245"
19/09/2011 4.00,,"43,71184158","0,10025484"
19/09/2011 5.00,"0,5249758",,"0,07658824"
19/09/2011 6.00,"0,54483555","23,93161964","0,04395576"
19/09/2011 7.00,"0,63231191",,"0,08672976"
19/09/2011 8.00,"0,66542237","30,76922989","0,10412555"
19/09/2011 9.00,"0,60435307",,"0,10329161"
19/09/2011 10.00,"0,53565302","51,0378418","0,07987315"
19/09/2011 11.00,"0,48508736",,"0,08768472"
19/09/2011 12.00,"0,51587249","45,66543961","0,06295332"
19/09/2011 13.00,"0,52069093",,"0,05199209"
19/09/2011 14.00,"0,50189365","22,95482063","0,05730185"
19/09/2011 15.00,"0,47582095",,"0,05258907"
19/09/2011 16.00,"0,4872065","41,02563095","0,05368845"
19/09/2011 17.00,"0,49976986",,"0,03330065"
19/09/2011 18.00,"0,48472854","25,88521957","0,0278658"
19/09/2011 19.00,"0,49782314",,"0,02810886"
19/09/2011 20.00,"0,50653268","12,94260979","0,04059966"
19/09/2011 21.00,"0,46990275",,"0,03260807"
19/09/2011 22.00,"0,44825589","6,34920597","0,03103274"
19/09/2011 23.00,"0,4533481",,"0,04433917"
20/09/2011 0.00,"0,44914012","3,17460299","0,02593452"
20/09/2011 1.00,"0,45464591",,"0,02227027"
20/09/2011 2.00,"0,43769633",,"0,01246334"
20/09/2011 3.00,"0,42450387",,"0,01970743"
20/09/2011 4.00,"0,43264372",,"0,02722916"
20/09/2011 5.00,"0,44577793",,"0,02692202"
20/09/2011 6.00,"0,49292665",,"0,02941367"
20/09/2011 7.00,"0,62263775",,"0,03872533"
20/09/2011 8.00,"0,61929536",,"0,07539224"
20/09/2011 9.00,"0,61990582",,"0,08981839"
20/09/2011 10.00,"0,52865254",,"0,06315875"
20/09/2011 11.00,"0,49141331",,"0,08005926"
20/09/2011 12.00,"0,47346183",,"0,04901838"
20/09/2011 13.00,"0,49495258",,"0,0351282"
20/09/2011 14.00,"0,47472003",,"0,01748121"
20/09/2011 15.00,"0,45671029",,"0,01172499"
20/09/2011 16.00,"0,45124411",,"0,00542976"
20/09/2011 17.00,"0,46166504",,"0,01208603"
20/09/2011 18.00,"0,49741073",,"0,00735291"
20/09/2011 19.00,"0,4766283",,"0,02107631"
20/09/2011 20.00,"0,46457521",,"0,02769291"
20/09/2011 21.00,"0,45403662",,"0,02070714"
20/09/2011 22.00,"0,45165652",,"0,00816753"
20/09/2011 23.00,"0,4524627",,"0,00646609"
21/09/2011 0.00,"0,4508119",,"0,01855211"
21/09/2011 1.00,"0,43602572",,"0,01098563"
21/09/2011 2.00,"0,42268647",,
21/09/2011 3.00,"0,43909316",,"0,17660103"
21/09/2011 4.00,,"16,84980965","0,04558092"
21/09/2011 5.00,,,"0,01843923"
21/09/2011 6.00,,"14,89620972","0,02242078"
21/09/2011 7.00,,,
21/09/2011 8.00,,"25,64101982",
21/09/2011 9.00,,,
21/09/2011 10.00,,"20,02441978",
21/09/2011 11.00,,,
21/09/2011 12.00,,"15,87300968",
21/09/2011 13.00,,,
21/09/2011 14.00,,"17,33819962",
21/09/2011 15.00,,,
21/09/2011 16.00,,"11,23320961",
21/09/2011 17.00,"0,39788129",,
21/09/2011 18.00,"0,40812513",,
21/09/2011 19.00,"0,40063302",,"0,02449648"
21/09/2011 20.00,"0,41422041","5,86080599","0,02926519"
21/09/2011 21.00,"0,41618577",,"0,02241366"
21/09/2011 22.00,"0,46726869","11,47741032","0,03693032"
21/09/2011 23.00,"0,43002946",,"0,01861313"
22/09/2011 0.00,"0,42776703","17,58241081","0,03504175"
22/09/2011 1.00,"0,43549448",,"0,0221106"
22/09/2011 2.00,"0,44986708","25,64101982","0,04104002"
22/09/2011 3.00,"0,44516864",,
22/09/2011 4.00,"0,45751531","16,84980965","0,03979114"
22/09/2011 5.00,"0,4729702",,
22/09/2011 6.00,"0,47926236","31,25761986","0,07039267"
22/09/2011 7.00,"0,55393886",,"0,09950633"
22/09/2011 8.00,"0,57981468","28,81562042","0,09723537"
22/09/2011 9.00,"0,52686426",,"0,09606277"
22/09/2011 10.00,"0,50763477","29,05982971","0,06838918"
22/09/2011 11.00,"0,49853146",,"0,12965428"
22/09/2011 12.00,"0,4957774","41,02563095","0,08214411"
22/09/2011 13.00,"0,48290066",,"0,05224939"
22/09/2011 14.00,"0,46697278","24,66422081","0,06809934"
22/09/2011 15.00,"0,46626562",,"0,03690083"
22/09/2011 16.00,"0,45777161","29,05982971","0,04442765"
22/09/2011 17.00,"0,47922275",,"0,02983471"
22/09/2011 18.00,"0,50891278","33,21123123","0,03827988"
22/09/2011 19.00,"0,5087357",,"0,08348045"
22/09/2011 20.00,"0,52069093","25,88521957","0,0358523"
22/09/2011 21.00,"0,46608854",,"0,02195906"
22/09/2011 22.00,"0,46313876","36,14162064","0,05515801"
22/09/2011 23.00,"0,46675725",,"0,03674116"
23/09/2011 0.00,"0,50850037","28,32722092","0,02676744"
23/09/2011 1.00,"0,50826387",,"0,08227937"
23/09/2011 2.00,"0,49071198","41,5140419",
23/09/2011 3.00,"0,49656494",,"0,29244649"
23/09/2011 4.00,,"27,35042","0,11418774"
23/09/2011 5.00,"0,52092626",,"0,0924392"
23/09/2011 6.00,"0,6149103","32,96702957","0,07577565"
23/09/2011 7.00,"0,78903819",,"0,11389383"
23/09/2011 8.00,"0,80110992","37,6068306","0,15814859"
23/09/2011 9.00,"0,55545336",,"0,13210728"
23/09/2011 10.00,"0,49925842","50,06105042","0,15411211"
23/09/2011 11.00,"0,49953336",,"0,04893194"
23/09/2011 12.00,"0,49334022","52,01464081","0,02601689"
23/09/2011 13.00,"0,52236154",,"0,04729355"
23/09/2011 14.00,"0,49212163","26,12940979","0,03221958"
23/09/2011 15.00,"0,4816809",,"0,01856127"
23/09/2011 16.00,"0,48765735","42,97924042","0,07415252"
23/09/2011 17.00,"0,51691516",,"0,07437524"
23/09/2011 18.00,"0,58881896","30,28083038","0,0675166"
23/09/2011 19.00,"0,66766383",,"0,09374604"
23/09/2011 20.00,"0,73176213",,"0,12654023"
23/09/2011 21.00,"0,70679152",,"0,19338662"
23/09/2011 22.00,"0,57747419",,"0,12211221"
23/09/2011 23.00,"0,58498495",,"0,11027941"
24/09/2011 0.00,"0,57816271",,"0,10593987"
24/09/2011 1.00,"0,55409614",,"0,09810694"
24/09/2011 2.00,"0,53175959",,"0,09652754"
24/09/2011 3.00,"0,52128042",,"0,09110388"
24/09/2011 4.00,"0,51036786",,"0,07641941"
24/09/2011 5.00,"0,53231064",,"0,06544497"
24/09/2011 6.00,"0,54060777",,"0,07963619"
24/09/2011 7.00,"0,64953527",,"0,10283192"
24/09/2011 8.00,"0,55863847",,"0,13059602"
24/09/2011 9.00,"0,52257823",,"0,10577512"
24/09/2011 10.00,"0,51207808",,"0,12497405"
24/09/2011 11.00,"0,48142577",,"0,11720722"
24/09/2011 12.00,"0,49221949",,"0,03972809"
24/09/2011 13.00,"0,48858236",,"0,01928435"
24/09/2011 14.00,"0,48360781",,"0,02647454"
24/09/2011 15.00,"0,46634484",,"0,04567449"
24/09/2011 16.00,"0,47615647",,"0,04781527"
24/09/2011 17.00,"0,47241915",,"0,0356967"
24/09/2011 18.00,"0,51136976",,"0,07380776"
24/09/2011 19.00,"0,57383706",,"0,0433364"
24/09/2011 20.00,"0,66369235",,"0,06720438"
24/09/2011 21.00,"0,67139999",,"0,12948139"
24/09/2011 22.00,"0,66982724",,"0,08389335"
24/09/2011 23.00,"0,6235814",,"0,12226476"
25/09/2011 0.00,"0,62373984",,"0,12167286"
25/09/2011 1.00,"0,58630256",,"0,11274564"
25/09/2011 2.00,"0,56866563","53,23564148",
25/09/2011 3.00,"0,56420251",,"0,2686914"
25/09/2011 4.00,,"26,61782074","0,11178661"
25/09/2011 5.00,"0,55122558",,"0,08934142"
25/09/2011 6.00,"0,55427322","51,28205109","0,06714437"
25/09/2011 7.00,"0,62293249",,"0,07872699"
25/09/2011 8.00,"0,69442388","39,56044006","0,14388313"
25/09/2011 9.00,"0,55460641",,"0,13911645"
25/09/2011 10.00,"0,53291993","55,67765045","0,12105148"
25/09/2011 11.00,"0,52708095",,"0,05407287"
25/09/2011 12.00,"0,52015969","56,89865112","0,04137563"
25/09/2011 13.00,"0,52063151",,"0,05691132"
25/09/2011 14.00,"0,51209789","46,88644028","0,0332437"
25/09/2011 15.00,"0,53160232",,"0,033621"
25/09/2011 16.00,"0,53254597","39,56044006",
25/09/2011 17.00,"0,5709467",,
25/09/2011 18.00,"0,58046358","31,74603081",
25/09/2011 19.00,"0,64025488",,"0,08864274"
25/09/2011 20.00,"0,67143843","29,54821968","0,09200291"
25/09/2011 21.00,"0,71546262",,"0,09862256"
25/09/2011 22.00,"0,74194773","45,66543961","0,12900848"
25/09/2011 23.00,"0,64080592",,"0,11768012"
26/09/2011 0.00,"0,68339366","43,71184158","0,12234612"
26/09/2011 1.00,"0,58600665",,"0,10292549"
26/09/2011 2.00,"0,53209511","46,15383148","0,08320687"
26/09/2011 3.00,"0,53598738",,"0,06841054"
26/09/2011 4.00,"0,52997132","34,4322319","0,0692638"
26/09/2011 5.00,"0,53968392",,"0,05903075"
26/09/2011 6.00,"0,60932646","32,96702957","0,04142139"
26/09/2011 7.00,"0,75799094",,"0,10603242"
26/09/2011 8.00,"0,74812106","31,74603081","0,12840134"
26/09/2011 9.00,"0,62765191",,"0,10924411"
26/09/2011 10.00,"0,53345117","50,06105042","0,08837628"
26/09/2011 11.00,"0,53158251",,"0,04121596"
26/09/2011 12.00,"0,51325823","35,65322113","0,06022471"
26/09/2011 13.00,"0,54796125",,"0,02846583"
26/09/2011 14.00,"0,5193337","26,86202049","0,06114713"
26/09/2011 15.00,"0,52297083",,"0,03952367"
26/09/2011 16.00,"0,53584991","13,43101025","0,04810003"
26/09/2011 17.00,"0,55572714",,"0,01540247"
26/09/2011 18.00,"0,54684052","33,94382095","0,02792072"
26/09/2011 19.00,"0,67438821",,"0,05413389"
26/09/2011 20.00,"0,44799959","25,15262032","0,0584836"
26/09/2011 21.00,0,,
26/09/2011 22.00,0,0,
26/09/2011 23.00,0,,
27/09/2011 0.00,,,
27/09/2011 1.00,,,
27/09/2011 2.00,,,
27/09/2011 3.00,,,
27/09/2011 4.00,,,
27/09/2011 5.00,,,
27/09/2011 6.00,,,
27/09/2011 7.00,,,
27/09/2011 8.00,,,
27/09/2011 9.00,,,
27/09/2011 10.00,,,
27/09/2011 11.00,,,
27/09/2011 12.00,,,
27/09/2011 13.00,,,
27/09/2011 14.00,,,
27/09/2011 15.00,,,
27/09/2011 16.00,"1,58660884",,
27/09/2011 17.00,"0,50315185",,"0,08758201"
27/09/2011 18.00,"0,49823555","26,37360954","0,17412871"
27/09/2011 19.00,"0,47397326",,"0,2084789"
27/09/2011 20.00,"0,44550183","13,18680954","0,17942829"
27/09/2011 21.00,"0,43461024",,"0,22846905"
27/09/2011 22.00,"0,390508","65,20146179","0,12713009"
27/09/2011 23.00,"0,3646718",,"0,14515133"
28/09/2011 0.00,"0,37200547","64,22466278","0,12625343"
28/09/2011 1.00,"0,37969331",,"0,17912116"
28/09/2011 2.00,"0,37092435","32,23442078",
28/09/2011 3.00,"0,39261199",,"0,20005916"
28/09/2011 4.00,"0,35698396","16,11721039","0,20570859"
28/09/2011 5.00,"0,42542771",,"0,28311958"
28/09/2011 6.00,"0,62006193","72,28327179","0,41841007"
28/09/2011 7.00,"0,53759974",,"0,53652038"
28/09/2011 8.00,"0,39713336","76,19046021","0,4715168"
28/09/2011 9.00,"0,31486805",,"0,41804802"
28/09/2011 10.00,"0,25499637","38,0952301","0,3083422"
28/09/2011 11.00,"0,23928751",,"0,28263447"
28/09/2011 12.00,"0,24319958","19,04759979","0,3275279"
28/09/2011 13.00,"0,21824877",,"0,34730957"
28/09/2011 14.00,"0,15513373","9,52380943","0,44904415"
28/09/2011 15.00,"0,16868152",,"0,36356326"
28/09/2011 16.00,"0,14978522","4,88400507","0,44316995"
28/09/2011 17.00,"0,17717437",,"0,35549744"
28/09/2011 18.00,"0,1555077","2,44200301","0,16499808"
28/09/2011 19.00,"0,16453295",,"0,09162967"
28/09/2011 20.00,"0,1652203","11,72161007","0,11345042"
28/09/2011 21.00,"0,14892079",,"0,04226347"
28/09/2011 22.00,"0,12788205","32,23442078","0,09039096"
28/09/2011 23.00,"0,12953402",,"0,03507735"
29/09/2011 0.00,"0,15686376","36,38582993","0,08993026"
29/09/2011 1.00,"0,15420989",,"0,21148007"
29/09/2011 2.00,"0,13876665","40,78144073","0,26021471"
29/09/2011 3.00,"0,14640322",,
29/09/2011 4.00,,"48,35165024",
29/09/2011 5.00,"0,28651428",,
29/09/2011 6.00,"0,40686693","53,23564148",
29/09/2011 7.00,"0,56331828",,
29/09/2011 8.00,"0,20643218",,
29/09/2011 9.00,"0,15861359",,
29/09/2011 10.00,"0,10989096",,
29/09/2011 11.00,"0,07953339",,
29/09/2011 12.00,"0,05368903",,
29/09/2011 13.00,"0,06083397",,
29/09/2011 14.00,,,"0,31271326"
29/09/2011 15.00,"0,05208482",,"0,06793357"
29/09/2011 16.00,"5,28012368","60,31745148","0,04274349"
29/09/2011 17.00,"0,13987573",,"0,0224879"
29/09/2011 18.00,"0,13729991","43,9560318","0,01143617"
29/09/2011 19.00,"0,14520444",,"0,02365237"
29/09/2011 20.00,"0,11718619","21,97801971","0,01153278"
29/09/2011 21.00,"0,13460643",,"0,01208908"
29/09/2011 22.00,"0,14728862","42,24663162","0,00845432"
29/09/2011 23.00,"0,20015982",,"0,03343388"
30/09/2011 0.00,"0,17471738","40,53723145","0,03402475"
30/09/2011 1.00,"0,15285266",,"0,05267857"
30/09/2011 2.00,"0,15110283","42,97924042","0,05809002"
30/09/2011 3.00,"0,13977787",,"0,06506054"
30/09/2011 4.00,"0,14087763","37,85102081","0,05635502"
30/09/2011 5.00,"0,16714721",,
30/09/2011 6.00,"0,15501607","33,21123123","0,09131846"
30/09/2011 7.00,"0,20218459",,"0,16055786"
30/09/2011 8.00,"0,19646327","45,1770401","0,17799737"
30/09/2011 9.00,"0,16535777",,"0,12444419"
30/09/2011 10.00,"0,12540526","44,20024109","0,07557632"
30/09/2011 11.00,"0,08600147",,"0,04874888"
30/09/2011 12.00,"0,07880526","36,8742218","0,04191769"
30/09/2011 13.00,"0,05932064",,"0,03816801"
30/09/2011 14.00,"0,03861626","39,56044006","0,02916654"
30/09/2011 15.00,"0,06571066",,"0,03337997"
30/09/2011 16.00,"0,07461709","19,78022003","0,04255026"
30/09/2011 17.00,"0,08295383",,"0,03998132"
30/09/2011 18.00,"0,09300195","10,01220989","0,01089817"
30/09/2011 19.00,"0,10182916",,"0,0265559"
30/09/2011 20.00,"0,1095368","5,12820482","0,01584588"
30/09/2011 21.00,"0,09311962",,"0,00596877"
30/09/2011 22.00,"0,06091319","2,44200301","0,01428478"
30/09/2011 23.00,"0,12400843",,
01/10/2011 0.00,"0,11954531","40,04883957","0,02259266"
01/10/2011 1.00,"0,11215222",,"0,02691185"
01/10/2011 2.00,"0,09612648","26,86202049","0,06101593"
01/10/2011 3.00,"0,08849923",,"0,06711285"
01/10/2011 4.00,,"13,43101025","0,2452943"
01/10/2011 5.00,"0,11744132",,"0,05927483"
01/10/2011 6.00,"0,15544828","6,59340715","0,07359724"
01/10/2011 7.00,"0,16818872",,"0,09018451"
01/10/2011 8.00,"0,15279325","31,74603081","0,0898906"
01/10/2011 9.00,"0,10336346",,"0,04415"
01/10/2011 10.00,"0,07815636","44,68864059","0,03598349"
01/10/2011 11.00,"0,06742088",,"0,03929485"
01/10/2011 12.00,"0,05298886","36,38582993","0,02530906"
01/10/2011 13.00,"0,05106312",,"0,01193551"
01/10/2011 14.00,"0,04215553","21,73381996","0,01773953"
01/10/2011 15.00,"0,03678721",,"0,01155007"
01/10/2011 16.00,"0,07286726","10,98900986","0,02478531"
01/10/2011 17.00,"0,07937495",,"0,00504229"
01/10/2011 18.00,"0,10330405","31,99023056","0,01067545"
01/10/2011 19.00,"0,10906497",,"0,01159278"
01/10/2011 20.00,"0,10904517","22,95482063","0,02417612"
01/10/2011 21.00,"0,09948984",,"0,02815361"
01/10/2011 22.00,"0,14589179","18,07081032","0,01958132"
01/10/2011 23.00,"0,1412912",,"0,02396561"
02/10/2011 0.00,"0,07632847","33,94382095","0,03166124"
02/10/2011 1.00,"0,08322993",,"0,02057188"
02/10/2011 2.00,"0,08433086","34,67642975","0,02412121"
02/10/2011 3.00,"0,08960015",,"0,02365644"
02/10/2011 4.00,"0,06657626","23,44322014","0,01303896"
02/10/2011 5.00,"0,09245091",,"0,03435935"
02/10/2011 6.00,"0,07748765","11,72161007","0,01968302"
02/10/2011 7.00,"0,0970911",,"0,03824022"
02/10/2011 8.00,"0,10188857","24,66422081","0,03055373"
02/10/2011 9.00,"0,0973276",,"0,03320708"
02/10/2011 10.00,"0,06746049","28,08300972","0,03459326"
02/10/2011 11.00,"0,06289952",,"0,0183121"
02/10/2011 12.00,"0,04264716","28,81562042","0,01675202"
02/10/2011 13.00,"0,03543115",,"0,01479023"
02/10/2011 14.00,"0,04245027","14,40781021","0,02090342"
02/10/2011 15.00,"0,02929626",,"0,01488685"
02/10/2011 16.00,"0,05745314","24,17580986","0,01556722"
02/10/2011 17.00,"0,09156667",,
02/10/2011 18.00,"0,07681894","26,61782074","0,02006134"
02/10/2011 19.00,"0,07691796",,"0,00584267"
02/10/2011 20.00,"0,06596696","15,87300968","0,00946929"
02/10/2011 21.00,"0,07310259",,
02/10/2011 22.00,"0,05845621","26,86202049",
02/10/2011 23.00,"0,07188516",,
03/10/2011 0.00,"0,08008327","13,43101025",
03/10/2011 1.00,"0,10904517",,
03/10/2011 2.00,"0,09372425","6,83760691","0,02289877"
03/10/2011 3.00,"0,08264044",,"0,03795342"
03/10/2011 4.00,,"3,17460299","0,24870532"
03/10/2011 5.00,"0,11203456",,"0,06224549"
03/10/2011 6.00,"0,15383592","1,46520102","0,03174057"
03/10/2011 7.00,"0,24715242",,"0,05972943"
03/10/2011 8.00,"0,21710824","65,68984985","0,04110307"
03/10/2011 9.00,"0,12894453",,"0,06880208"
03/10/2011 10.00,"0,08716181","59,58485031","0,04917297"
03/10/2011 11.00,"0,05833738",,"0,03772867"
03/10/2011 12.00,"0,05473986","29,7924099","0,02932011"
03/10/2011 13.00,"0,05481791",,"0,03438579"
03/10/2011 14.00,"0,05528974","43,71184158","0,03418137"
03/10/2011 15.00,"0,04476979",,"0,03006761"
03/10/2011 16.00,"0,06226925","32,72283173","0,03447325"
03/10/2011 17.00,"0,08727947",,"0,0147821"
03/10/2011 18.00,"0,1503351","28,81562042",
03/10/2011 19.00,"0,24003427",,"0,04563686"
03/10/2011 20.00,"0,30385763","21,48962021","0,05090288"
03/10/2011 21.00,"0,20082736",,"0,07374064"
03/10/2011 22.00,"0,1334659","10,7448101","0,06213362"
03/10/2011 23.00,"0,14105471",,"0,06029386"
04/10/2011 0.00,"0,14429923","36,63003159","0,05254941"
04/10/2011 1.00,"0,13545222",,"0,05973451"
04/10/2011 2.00,"0,0712747","18,31501007","0,05315351"
04/10/2011 3.00,"0,10326444",,"0,09928157"
04/10/2011 4.00,"0,08301324","9,27960968","0,10805523"
04/10/2011 5.00,"0,11280113",,"0,09907817"
04/10/2011 6.00,"0,1842133","4,63980484","0,11015941"
04/10/2011 7.00,"0,25849719",,"0,0684563"
04/10/2011 8.00,"0,30358153","2,19780207","0,09126355"
04/10/2011 9.00,"0,17650566",,"0,0768313"
04/10/2011 10.00,"0,11545616","0,97680098","0,07411693"
04/10/2011 11.00,"0,13916857",,"0,04411949"
04/10/2011 12.00,"0,16311631","136,50790405","0,02804581"
04/10/2011 13.00,"0,14990288",,"0,02113733"
04/10/2011 14.00,"0,13555008","69,10865021","0,00904825"
04/10/2011 15.00,"0,15035607",,"0,01019034"
04/10/2011 16.00,"0,13678848","55,18925095","0,00867806"
04/10/2011 17.00,"0,21870079",,"0,01089919"
04/10/2011 18.00,"0,24459641","27,35042","0,01702458"
04/10/2011 19.00,"0,24795744",,"0,04796172"
04/10/2011 20.00,"0,3323279","21,97801971","0,04041151"
