"NetC","Regione-Provincia Lecce","","","","","","","","",""
"Stat","S. Barbara","","","","","","","","",""
,SO2,NO2,NOX,O3,PM10
27/03/2012 16.00,"2,2569142","6,58150934","10,81028357","97,6173051","19,29999"
27/03/2012 17.00,"1,83158547","4,48025576","6,6975773","101,37570555","19,29999"
27/03/2012 18.00,"1,80311558","5,28623259","6,5030313","104,677251","19,29999"
27/03/2012 19.00,"1,48649195","6,50753215","7,16708229","102,0987135","19,29999"
27/03/2012 20.00,"1,20869128","8,10261624","9,11384054","97,9551783","19,29999"
27/03/2012 21.00,"1,31739536","8,59191425","10,37839145","89,1504054","19,29999"
27/03/2012 22.00,"1,37778685","7,50689249","9,34340482","86,55425205","19,29999"
27/03/2012 23.00,"1,36398311","6,68793509","8,73512496","83,0985729","19,29999"
28/03/2012 0.00,"1,2785724","5,83263822","8,04253929","82,62960825","19,29999"
28/03/2012 1.00,,"5,43938188","7,5341251","70,624596","20,9"
28/03/2012 2.00,"0,3098921",,,"68,8190412","20,9"
28/03/2012 3.00,"0,2930994","4,79044717","5,08673451","68,51362665","20,9"
28/03/2012 4.00,"0,2456055","4,6749356","5,4200573","67,62030555","20,9"
28/03/2012 5.00,"0,27919193","4,49063792","5,58477227",,"20,9"
28/03/2012 6.00,"0,28738589","5,49908408","7,06202745","84,2202816","20,9"
28/03/2012 7.00,"0,36904286","8,68665767","10,60147214","82,38905115","20,9"
28/03/2012 8.00,"0,32501184","10,17142318","11,88288115","78,80635035","20,9"
28/03/2012 9.00,"0,31906748","9,98063618","11,32518326","82,72421115","20,9"
28/03/2012 10.00,"0,38404666","9,77038118","11,13712085","86,74481445","20,9"
28/03/2012 11.00,"0,99338628","9,41606273","12,45484639","94,94278815","20,9"
28/03/2012 12.00,"1,31049196","7,18631892","10,56645194","101,7810696","20,9"
28/03/2012 13.00,"1,30541408","5,00329674","8,31231102","104,97193245","20,9"
28/03/2012 14.00,"1,22820039","4,79044717","8,85055622","108,02887095","20,9"
28/03/2012 15.00,"1,29670043","5,8975315","10,31484039","110,9480946","20,9"
28/03/2012 16.00,"1,28763997","7,47834059","11,53658927","111,23323995","20,9"
28/03/2012 17.00,"1,98515756","9,44461462","11,93735403","111,20886105","20,9"
28/03/2012 18.00,"1,97805992","9,4692756","10,1630926","108,8573745","20,9"
28/03/2012 19.00,"0,63374965","7,86510569","8,12813953","104,98270545","20,9"
28/03/2012 20.00,"0,35132672","9,97933793","10,2863057","96,0888159","20,9"
28/03/2012 21.00,"0,46651214","10,08316909","11,37706155","87,7232622","20,9"
28/03/2012 22.00,"0,48324687","10,30769525","11,72724435","82,11876855","20,9"
28/03/2012 23.00,"0,30654516","8,91508431","10,75840527","79,95235815","20,9"
29/03/2012 0.00,"0,34030447","8,97608476","10,87642921","76,3209993","20,9"
29/03/2012 1.00,"0,31271936","6,88391509","8,86352532","76,21963335",
29/03/2012 2.00,"0,44891092","6,88002034","8,6780575","64,7376303",
29/03/2012 3.00,"0,29708096","6,2531482","8,23838354","56,5586091",
29/03/2012 4.00,"0,36130959","7,39397742","9,43808514","49,7350707",
29/03/2012 5.00,"0,42680846","8,64512712","11,2356921","43,50215205",
29/03/2012 6.00,"0,37169723","7,0578287","8,9309673","44,26571835",
29/03/2012 7.00,"0,38168112","12,15586695","15,35747654","46,26047895",
29/03/2012 8.00,"0,39016391","18,86586461","22,57123648","46,7348301",
29/03/2012 9.00,"0,3139896","14,44660738","16,8762355","63,3550953",
29/03/2012 10.00,"0,52872101","8,60748749","9,47439976","89,23960185",
29/03/2012 11.00,"1,03822581","9,42125381","11,32647959","86,3015454",
29/03/2012 12.00,"1,1095531","6,97865851","9,53535814","100,902711",
29/03/2012 13.00,"1,29462269","5,31089166","9,04510031","109,21410045",
29/03/2012 14.00,"1,04240059","5,4912965","10,11640347","91,6803447",
29/03/2012 15.00,,,,,
29/03/2012 16.00,,,,,
29/03/2012 17.00,,"3,76772219","3,81310542","115,37142855",
29/03/2012 18.00,"0,82930248","3,41210549","3,40974608","112,93605225",
29/03/2012 19.00,"0,95244898","5,81187007","5,82211839","109,89120345",
29/03/2012 20.00,"0,74735364","8,18568117","8,6391483","106,0409133",
29/03/2012 21.00,"0,91288768","9,89238208","11,74280803","100,20535875",
29/03/2012 22.00,"0,80119362","6,10389174","8,56911174","106,234149",
29/03/2012 23.00,"0,78884927","4,74631821","6,924547","104,4773121",
30/03/2012 0.00,"0,66451289","5,35891345","7,55747062","93,86700435",
30/03/2012 1.00,,"4,82938314","7,11520208","90,05994585",
30/03/2012 2.00,"0,60386409",,,"86,5948104",
30/03/2012 3.00,"0,67121797","4,32450998","5,28646777","83,30535465",
30/03/2012 4.00,"0,50685246","4,34787079","5,58866319","81,5538444",
30/03/2012 5.00,"0,59618167","4,62561556","7,04646377",,
30/03/2012 6.00,"0,66907413","6,36606327","10,19292362","80,3186202",
30/03/2012 7.00,"0,67443372","16,05207937","20,18091144","65,41606995",
30/03/2012 8.00,"0,79413462","27,7368104","35,6953192","51,2257347",
30/03/2012 9.00,"0,70337652","10,35052787","13,07350458","92,05334985",
30/03/2012 10.00,"0,56706089","3,78848842","6,09189012","106,83418515",
30/03/2012 11.00,"0,71498965","3,91957514","6,49784214","110,19392475",
30/03/2012 12.00,"0,85755881","3,49257392","6,35128542","115,95388875",
30/03/2012 13.00,"0,59242996","3,5717441","6,71443732","53,2313082",
30/03/2012 14.00,"0,63244891","3,62106414","7,01533641","122,8044594",
30/03/2012 15.00,"0,62851922","4,0921905","7,11390574","123,4464105",
30/03/2012 16.00,"0,67121797","3,63274455","6,18786678","123,4774926",
30/03/2012 17.00,"0,64102527","3,63404089","4,85846657","121,39620885",
30/03/2012 18.00,"0,61797802","4,65027462","4,92072129","116,6391114",
30/03/2012 19.00,"0,74143063","5,92738355","6,4122419","97,4821638",
30/03/2012 20.00,"0,80360391","9,79244566","11,43672169","73,0680321",
30/03/2012 21.00,"0,69480118","12,39077527","15,17071238","48,58904295",
30/03/2012 22.00,"0,78019969","11,60686292","15,30300366","47,4592146",
30/03/2012 23.00,"0,74446739","10,94105481","15,11364491","66,49724025",
31/03/2012 0.00,"0,77519706","10,96182486","14,98524455","57,7505817",
31/03/2012 1.00,"0,57242048","9,17985042","13,51966405","57,41947155","18,7"
31/03/2012 2.00,"0,65299536","7,47184935","11,61570592","66,44317575","18,7"
31/03/2012 3.00,"0,64656284","4,58148851","8,53020254","79,40098005","18,7"
31/03/2012 4.00,"0,67890038","4,12593539","6,77799029","71,8936155","18,7"
31/03/2012 5.00,"0,68372402","3,7936795","6,74815926","72,5450229","18,7"
31/03/2012 6.00,"0,72946054","5,86508486","9,12291871","64,4957166","18,7"
31/03/2012 7.00,"0,64209719","10,61139542","14,24986067","65,1579369","18,7"
31/03/2012 8.00,"0,59403784","12,58286053","16,58960375","69,58937055","18,7"
31/03/2012 9.00,"0,42627758","10,76325028","13,7583065","97,14431055","18,7"
31/03/2012 10.00,"0,60386409","5,91310474","7,76109671","110,629134","18,7"
31/03/2012 11.00,"0,54526455","4,19601975","6,04001182","116,80391835","18,7"
31/03/2012 12.00,"0,48827187","4,62821206","6,81560124","117,89462475","18,7"
31/03/2012 13.00,"0,591894","4,00004166","6,84413593","117,25802025","18,7"
31/03/2012 14.00,"0,56241524","3,22391498","5,5756941","117,8608095","18,7"
31/03/2012 15.00,"0,63888143","2,9799151","5,28776602","113,5658538","18,7"
31/03/2012 16.00,"0,5379391","4,22587181","5,87918586","109,9398615","18,7"
31/03/2012 17.00,"0,65835495","3,60029791","4,094548","114,448362","18,7"
31/03/2012 18.00,"0,5720625","3,81834048","4,08417349","109,26142185","18,7"
31/03/2012 19.00,"0,58867825","4,64897829","5,58477227","109,33443885","18,7"
31/03/2012 20.00,"0,74857709","4,1090639","6,61068073","102,91361115","18,7"
31/03/2012 21.00,"0,72285004","4,48414859","7,68327831","95,742843","18,7"
31/03/2012 22.00,"0,69069148","5,00459499","8,33435829","93,4669869","18,7"
31/03/2012 23.00,"0,57581421","4,31542415","7,35125186","96,22800705","18,7"
01/04/2012 0.00,"0,64960061","3,93514838","6,59641338","104,3083356","18,7"
01/04/2012 1.00,,"4,0376813","6,60808614","105,263781","16,7"
01/04/2012 2.00,"0,65740202",,,"95,7955509","16,7"
01/04/2012 3.00,"0,68587395","3,73527746","4,1788519","90,87757665","16,7"
01/04/2012 4.00,"0,65918584","3,53021164","4,41360535","92,97775305","16,7"
01/04/2012 5.00,"0,50297769","3,07336218","4,19571383",,"16,7"
01/04/2012 6.00,"0,73615952","3,10840341","4,37210157","79,8172368","16,7"
01/04/2012 7.00,"0,50351263","3,94812704","5,40189903","82,07551695","16,7"
01/04/2012 8.00,"0,49810423","5,11751006","7,03868193","80,8024476","16,7"
01/04/2012 9.00,"0,68837069","4,65027462","6,17749036","100,860816","16,7"
01/04/2012 10.00,"0,62554246","3,15512695","5,4006027","116,26339305","16,7"
01/04/2012 11.00,"0,50024399","3,09802125","5,99980438","118,6784403","16,7"
01/04/2012 12.00,"0,63689523","3,27193486","6,33961266","121,18003065","16,7"
01/04/2012 13.00,"0,5159363","3,25376512","6,27476336","78,14006025","16,7"
01/04/2012 14.00,"0,78026376","2,94746846","6,02185356","104,9462568","16,7"
01/04/2012 15.00,"0,76861402","2,74240263","5,20735303","124,6437297","16,7"
01/04/2012 16.00,"0,72635259","2,78782984","4,56535123","123,672045","16,7"
01/04/2012 17.00,"1,07276618","3,03572255","4,26964131","122,28546015","16,7"
01/04/2012 18.00,"0,71173016","4,68272318","5,5951487","117,9405297","16,7"
01/04/2012 19.00,"0,80100852","4,59187258","5,35261341","114,9389325","16,7"
01/04/2012 20.00,"0,72861134","5,38746726","7,41869575","108,1370199","16,7"
01/04/2012 21.00,"0,90853492","6,14153138","8,54057896","98,32954005","16,7"
01/04/2012 22.00,"0,75952001","6,80993598","9,30579386","97,05509415","16,7"
01/04/2012 23.00,"0,54714193","3,93385014","6,60808614","96,63478755","16,7"
02/04/2012 0.00,"0,67963262","3,79497775","6,40705464","95,7739251","16,7"
02/04/2012 1.00,"0,69954548","3,31216907","5,92328231","92,3709339","15,6"
02/04/2012 2.00,"0,60961319","3,57693518","6,35258176","89,2666341","15,6"
02/04/2012 3.00,"0,61145498","3,26025445","5,86362218","89,95453005","15,6"
02/04/2012 4.00,"0,43379016","2,8721911","5,42394822","90,0423699","15,6"
02/04/2012 5.00,"0,66530818","3,48478634","5,69631262","87,47191215","15,6"
02/04/2012 6.00,,"8,55168003","12,06186347","74,56545915","15,6"
02/04/2012 7.00,"0,72397484","12,72303881","17,05651415","64,4849037","15,6"
02/04/2012 8.00,"0,62792021","25,01907448","32,14421896","57,26270445","15,6"
02/04/2012 9.00,"0,77004087","7,60553066","10,12807623","89,34637425","15,6"
02/04/2012 10.00,"0,82549788","4,62301906","6,55620594","95,29279095","15,6"
02/04/2012 11.00,"1,08495187","6,02731997","9,42900697","98,39170425","15,6"
02/04/2012 12.00,"1,14070585","5,69116934","9,8972137","99,5823402","15,6"
02/04/2012 13.00,"1,21405494","4,95268037","9,8129098","101,2432974","15,6"
02/04/2012 14.00,"1,28633313","4,01431857","9,05677307","101,96223555","15,6"
02/04/2012 15.00,"1,40128972","3,9130839","8,59245726","105,03134355","15,6"
02/04/2012 16.00,"1,148552","5,40823349","9,05936766","103,3623465","15,6"
02/04/2012 17.00,"1,04280943","6,66716886","9,30579386","100,6175457","15,6"
02/04/2012 18.00,"1,04078763","7,60293607","8,71437211","94,8670779","15,6"
02/04/2012 19.00,"0,99163195","9,58089242","10,16828177","73,8897327","15,6"
02/04/2012 20.00,"0,88814712","8,78789234","9,9555775","89,6896539","15,6"
02/04/2012 21.00,"0,82650776","9,68342342","11,14101368","80,256456","15,6"
02/04/2012 22.00,"0,81664083","12,45697445","15,4015749","68,9460828","15,6"
02/04/2012 23.00,"0,83465088","7,25899978","9,57686193","67,9933107","15,6"
03/04/2012 0.00,"0,77176469","6,20123358","8,46794782","63,1442637","15,6"
03/04/2012 1.00,,"4,46987169","6,23844874","70,75704405","21,4"
03/04/2012 2.00,"0,76878895",,,"67,9743981","21,4"
03/04/2012 3.00,"0,75967154","1,85206262","1,85726709","82,8134076","21,4"
03/04/2012 4.00,"0,88667043","2,35044646","2,440907","96,874008","21,4"
03/04/2012 5.00,"0,60734325","4,18044651","4,35524155",,"21,4"
03/04/2012 6.00,"0,73771044","3,48608459","3,94280212","91,7600649","21,4"
03/04/2012 7.00,"0,69819796","8,45823294","9,07882226","78,21846375","21,4"
03/04/2012 8.00,"0,72373483","6,70091374","7,31234266","88,6301094","21,4"
03/04/2012 9.00,"0,84578703","6,39721166","7,33828277","86,6042667","21,4"
03/04/2012 10.00,"0,80308727","5,05002029","5,85065308","102,3459738","21,4"
03/04/2012 11.00,"0,74241814","3,53540463","4,26056122","106,15037895","21,4"
03/04/2012 12.00,"0,77927828","4,56591527","6,1787867","103,6001505","21,4"
03/04/2012 13.00,"0,81199619","3,44195754","5,60682146","102,3622131","21,4"
03/04/2012 14.00,"0,86193801","4,64248896","7,83372594","101,5041237","21,4"
03/04/2012 15.00,"0,83973893","3,0396173","6,22547774","106,46933955","21,4"
03/04/2012 16.00,"0,8385765","3,7365738","6,58603696","102,28251285","21,4"
03/04/2012 17.00,"0,7428646","3,4095109","4,90386127","100,19725905","21,4"
03/04/2012 18.00,"0,72713161","3,3809571","3,92723844","100,28643555","21,4"
03/04/2012 19.00,"0,68410336","3,46142553","4,26445214","98,96606475","21,4"
03/04/2012 20.00,"0,63124173","3,96889327","4,94536506","96,9023769","21,4"
03/04/2012 21.00,"0,64086662","3,2901065","4,48104733","95,09684205","21,4"
03/04/2012 22.00,"0,52098876","2,71125424","3,76122713","93,69132465","21,4"
03/04/2012 23.00,"0,60990609","2,03116922","3,0699397","91,26005805","21,4"
04/04/2012 0.00,"0,52453504","2,05972303","3,03492142","91,5424902","21,4"
04/04/2012 1.00,"0,54554219","1,79495692","2,67565854","94,42516545","30,6"
04/04/2012 2.00,"0,50638769","2,15187187","2,92208474","94,7238369","30,6"
04/04/2012 3.00,"0,40856043","1,82870181","2,38513587","94,41163935","30,6"
04/04/2012 4.00,"0,44521209","1,69891525","2,36697952","96,2266704","30,6"
04/04/2012 5.00,"0,45656588","1,71968148","2,50834898","96,8821077","30,6"
04/04/2012 6.00,"0,34291613","3,10451058","4,07250073","91,71683325","30,6"
04/04/2012 7.00,"0,45394304","4,25182912","5,37985176","88,44631005","30,6"
04/04/2012 8.00,"0,43868702","5,57695602","6,75983202","85,7771796","30,6"
04/04/2012 9.00,"0,38281507","6,35178637","7,76887855","81,62277165","30,6"
04/04/2012 10.00,"0,37637848","8,89950916","10,37579686","70,71650565","30,6"
04/04/2012 11.00,"0,43385932","6,85536128","8,24357079","77,84543865","30,6"
04/04/2012 12.00,"0,37295221","5,46533919","6,70665548","81,9268695","30,6"
04/04/2012 13.00,"0,37161078","3,40821266","6,94529985","82,4998734","30,6"
04/04/2012 14.00,"0,5957525","3,49127567","7,90116983","82,98910725","30,6"
04/04/2012 15.00,"0,47831849","4,28687034","8,89724535","85,32174105","30,6"
04/04/2012 16.00,"0,65379879","3,8417013","7,11390574","88,1016738","30,6"
04/04/2012 17.00,"0,67021724","4,14410704","6,9829108","89,5612557","30,6"
04/04/2012 18.00,"0,52784232","4,03897763","5,49139019","90,96001005","30,6"
04/04/2012 19.00,"0,51300328","4,14151054","4,80658827","94,04675385","30,6"
04/04/2012 20.00,"0,54724058","4,53476497","5,56013042","90,45591345","30,6"
04/04/2012 21.00,"0,48782337","3,9611057","5,13861281","87,2286219","30,6"
04/04/2012 22.00,"0,48219224","3,9896595","5,27868593","84,9757482","30,6"
04/04/2012 23.00,"0,36273136","2,73331872","3,89481474","87,6178464","30,6"
05/04/2012 0.00,"0,55174081","2,35693578","3,44087344","87,9800586","30,6"
05/04/2012 1.00,,"2,12461631","3,18147814","87,87733605",38
05/04/2012 2.00,"0,42652472",,,"84,92980335",38
05/04/2012 3.00,"0,44674471",,,"80,5808031",38
05/04/2012 4.00,"0,53155031","1,83259464","1,8313289","75,46281015",38
05/04/2012 5.00,"0,58483602","1,63402006","1,63289198",,38
05/04/2012 6.00,"0,31317295","2,96044711","3,1283035","79,2604323",38
05/04/2012 7.00,"0,34707159","4,65546762","5,11267462","79,66990605",38
05/04/2012 8.00,"0,32340295","9,58738175","10,47306986","72,5477361",38
05/04/2012 9.00,"0,35908541","7,78463726","8,86482166","74,7073635",38
05/04/2012 10.00,"0,28248599","5,34852938","5,85584034","82,7823255",38
05/04/2012 11.00,"0,38656068","6,1506172","6,632728","80,7497397",38
05/04/2012 12.00,"0,26500172","8,22331889","9,01267662","64,62952125",38
05/04/2012 13.00,"0,32601867","6,1194669","7,79222407","73,87351335",38
05/04/2012 14.00,"0,42949842","9,32131739","11,59624941","69,18259005",38
05/04/2012 15.00,"0,27154409","8,11818948","10,17735994","66,67698975",38
05/04/2012 16.00,"0,33042025","6,80993598","8,80905053","69,5961336",38
05/04/2012 17.00,"0,23383881","5,54191479","7,29029539","67,0242993",38
05/04/2012 18.00,"0,27939431","6,20123358","7,86874422","65,7769056",38
05/04/2012 19.00,"0,25893634","6,62693655","8,89465268","59,05744635",38
05/04/2012 20.00,"0,23574263","9,77167943","12,97623158","44,72791995",38
05/04/2012 21.00,"0,35492181","8,67627551","11,26422487","44,86713105",38
05/04/2012 22.00,"0,25441577","9,00463666","10,77526529","36,03937575",38
05/04/2012 23.00,"0,2743988","7,79761591","9,47829068","35,6974527",38
06/04/2012 0.00,"0,28605464","9,04357262","10,56775019","30,28216485",38
06/04/2012 1.00,"0,23752645","5,48870192","6,70535914","51,20951535","27,2"
06/04/2012 2.00,"0,18828433","3,16291453","4,34227054","62,3131068","27,2"
06/04/2012 3.00,"0,19316084","2,76706361","4,11140993","61,21707375","27,2"
06/04/2012 4.00,"0,2168305","3,39134117","4,80918286","45,321213","27,2"
06/04/2012 5.00,"0,26048218","3,10840341","4,68986067","57,52895715","27,2"
06/04/2012 6.00,"0,28617363","3,25376512","4,67299874","63,3550953","27,2"
06/04/2012 7.00,"0,24668454","4,42314814","5,72873822","64,4754474","27,2"
06/04/2012 8.00,"0,16663748","4,51529698","5,79488386","67,0472817","27,2"
06/04/2012 9.00,"0,2946188","4,53606322","5,8480585","68,76364005","27,2"
06/04/2012 10.00,"0,24192701","4,14151054","5,46674834","74,23568565","27,2"
06/04/2012 11.00,"0,38073226","3,97927543","6,4770912","77,99410605","27,2"
06/04/2012 12.00,"0,38846349","3,4095109","6,73129925","82,3728318","27,2"
06/04/2012 13.00,"0,35551676","3,00068133","6,66774628","86,0461056","27,2"
06/04/2012 14.00,"0,52477098","2,75927603","6,38370912","88,5219804","27,2"
06/04/2012 15.00,"0,47219819","3,08114785","6,71443732","92,74529565","27,2"
06/04/2012 16.00,,"5,71972314","9,71174588","89,39636895","27,2"
06/04/2012 17.00,"0,60779174","3,61068007","5,41616638","96,35640525","27,2"
06/04/2012 18.00,"0,53761671","4,21938248","5,17363109","92,0992947","27,2"
06/04/2012 19.00,"0,474221","4,74631821","5,40578995","85,49877735","27,2"
06/04/2012 20.00,"0,46791662","6,87223277","7,85058787","75,79394025","27,2"
06/04/2012 21.00,"0,40368798","7,02278556","8,4705424","71,68144725","27,2"
06/04/2012 22.00,"0,42045933","6,42706372","8,18909791","70,1434818","27,2"
06/04/2012 23.00,"0,44032235","4,25572195","5,96089518","76,1831448","27,2"
07/04/2012 0.00,"0,42652472","4,1233389","5,8091493","63,64969695","27,2"
07/04/2012 1.00,,"4,03119006","5,7896947","47,70517815","31,29999"
07/04/2012 2.00,"1,34985596",,,"49,7161581","31,29999"
07/04/2012 3.00,"1,08142593","2,32059631","2,35141584","60,35890455","31,29999"
07/04/2012 4.00,"1,33859676","2,59185175","2,71197315","62,2428429","31,29999"
07/04/2012 5.00,"1,30357636","2,29853183","2,35919768",,"31,29999"
07/04/2012 6.00,"1,30695484","2,43740422","2,72234958","79,4239425","31,29999"
07/04/2012 7.00,"1,09943904","3,6911485","4,73136254","76,99943895","31,29999"
07/04/2012 8.00,"1,0078887","4,02470073","4,48753283","77,80490025","31,29999"
07/04/2012 9.00,"1,18050207","4,09089417","4,61722953","77,28460425","31,29999"
07/04/2012 10.00,"1,31957581","4,22327531","4,78972826","79,17123585","31,29999"
07/04/2012 11.00,"1,07757354","2,96433994","4,05434246","82,33498665","31,29999"
07/04/2012 12.00,"1,40407529","2,8293623","4,28650133","84,58383045","31,29999"
07/04/2012 13.00,"1,25368336","3,48738284","4,75989723","77,71165395","31,29999"
07/04/2012 14.00,"1,36946983","4,13112647","5,4200573","68,59199025","31,29999"
07/04/2012 15.00,"1,29071843","3,30308516","4,80140102","74,53030725","31,29999"
07/04/2012 16.00,"1,40182365","2,66842544","3,92334752","78,7779615","31,29999"
07/04/2012 17.00,"1,04960502","2,83065864","4,03359153","73,5315903","31,29999"
