,Provincia di TARANTO,,,,,
09/10/2008 10.00,"3,492936","51,493773","9,901951","36,336507",,
09/10/2008 11.00,"3,379154","46,335693","6,979411","35,659028",,
09/10/2008 12.00,"4,016696","46,669012","5,404371","38,409209",,
09/10/2008 13.00,"3,868599","35,866537","3,054498","31,204717",,
09/10/2008 14.00,"3,935423","23,511539","1,469305","21,273408",,
09/10/2008 15.00,"3,641034","30,000312","2,74152","25,814676",,
09/10/2008 16.00,"3,520027","49,392677","4,324173","42,792125",,
09/10/2008 17.00,"3,565179","81,590067","12,032736","63,184296",,
09/10/2008 18.00,"3,33942","75,664168","8,550224","62,597656",,
09/10/2008 19.00,"3,337614","102,514156","15,758014","78,407044",,
09/10/2008 20.00,"3,337614","76,875572","10,14049","61,369863",,
09/10/2008 21.00,"3,039612","81,724942","12,729738","62,249827",,
09/10/2008 22.00,"3,133529","43,176266","7,162123","32,217065",,
09/10/2008 23.00,"3,064898","36,190775","7,137592","25,264364",,
10/10/2008 0.00,"3,16965","56,624585","12,409155","37,916031",,
10/10/2008 1.00,"61,143274","11,15978","44,062746","30,5","17,79999",
10/10/2008 2.00,"3,287045","30,5","17,79999",,,
10/10/2008 3.00,"3,402633","46,492632","7,797384","34,561023","30,5","17,79999"
10/10/2008 4.00,"3,633809","50,908815","8,062146","38,574043","30,5","17,79999"
10/10/2008 5.00,"3,659095","70,268769","9,249772","56,125171","30,5","17,79999"
10/10/2008 6.00,"3,453203","68,721484","10,445003","52,742921","30,5","17,79999"
10/10/2008 7.00,"3,509191","93,864629","18,865812","64,983141","30,5","17,79999"
10/10/2008 8.00,"3,384572","102,645165","23,980035","65,92281","30,5","17,79999"
10/10/2008 9.00,"3,073928","77,555191","17,602053","50,601422","30,5","17,79999"
10/10/2008 10.00,"2,911382","61,270363","13,227128","41,017943","30,5","17,79999"
10/10/2008 11.00,"3,01794","68,879721","13,831924","47,861623","30,5","17,79999"
10/10/2008 12.00,"3,249116","41,289182","5,765564","32,72843","30,5","17,79999"
10/10/2008 13.00,"3,45862","47,366796","4,835088","39,980932","30,5","17,79999"
10/10/2008 14.00,"3,473069","31,070324","2,167161","27,766656","30,5","17,79999"
10/10/2008 15.00,"3,440561","23,694421","1,417706","21,535582","30,5","17,79999"
10/10/2008 16.00,"3,393603","48,192972","6,301011","38,55846","30,5","17,79999"
10/10/2008 17.00,"3,352063","50,705207","5,028797","43,024433","30,5","17,79999"
10/10/2008 18.00,"3,337614","67,739657","8,978241","54,010939","30,5","17,79999"
10/10/2008 19.00,"3,38096","71,225936","9,9637","55,987605","30,5","17,79999"
10/10/2008 20.00,"3,415275","71,307655","7,760166","59,450311","30,5","17,79999"
10/10/2008 21.00,"3,256341","48,299318","6,501487","38,3573","30,5","17,79999"
10/10/2008 22.00,"3,38096","50,806371","7,965716","38,619454","30,5","17,79999"
10/10/2008 23.00,"3,184099","60,318378","9,445172","45,868076","30,5","17,79999"
11/10/2008 0.00,"3,068511","47,707897","8,424187","34,815417","30,5","17,79999"
11/10/2008 1.00,"3,451397","74,695338","10,883172","58,048626",,
11/10/2008 2.00,"3,323166","57,02536","8,932564","43,359302",,
11/10/2008 3.00,"3,375542","67,770801","10,744447","51,33213",,
11/10/2008 4.00,"3,415275","61,965547","9,423178","47,550138",,
11/10/2008 5.00,"3,563373","33,585159","8,392042","20,732197",,
11/10/2008 6.00,"3,449591","61,571257","11,013443","44,71558",,
11/10/2008 7.00,"3,400826","91,824508","20,25729","60,806589",,
11/10/2008 8.00,"3,27079","93,037173","20,395157","61,80855",,
11/10/2008 9.00,"2,947504","65,713795","13,379388","45,230825",,
11/10/2008 10.00,"3,070316","67,626845","13,880992","46,375557",,
11/10/2008 11.00,"3,305105","51,8634","9,628729","37,125627",,
11/10/2008 12.00,"3,319554","53,533916","8,595056","40,383275",,
11/10/2008 13.00,"3,395408","49,272028","7,179041","38,291106",,
11/10/2008 14.00,"3,364706","26,018591","2,600255","22,078093",,
11/10/2008 15.00,"2,976401","18,824289","1,285748","16,864543",,
11/10/2008 16.00,"3,063092","40,31385","6,268021","30,7245",,
11/10/2008 17.00,"3,135335","42,953174","4,825784","35,579851",,
11/10/2008 18.00,"3,245505","71,005448","7,146051","60,090162",,
11/10/2008 19.00,"3,285238","75,604535","8,898729","62,003234",,
11/10/2008 20.00,"2,916801","59,34825","7,142667","48,430079",,
11/10/2008 21.00,"3,129916","58,346993","7,92765","46,223706",,
11/10/2008 22.00,"2,89874","47,400526","8,264314","34,753103",,
11/10/2008 23.00,"2,983625","72,272604","11,118336","55,263376",,
12/10/2008 0.00,"2,900546","46,250113","9,124581","32,281957",,
12/10/2008 1.00,"39,277564","8,169574","26,769892","18,9","23,79999",
12/10/2008 2.00,"2,817466","18,9","23,79999",,,
12/10/2008 3.00,"2,723551","40,883225","7,682344","29,124233","18,9","23,79999"
12/10/2008 4.00,"2,880679","36,090892","7,222181","25,034637","18,9","23,79999"
12/10/2008 5.00,"3,010715","60,328761","7,702644","48,552085","18,9","23,79999"
12/10/2008 6.00,"3,240087","79,048008","12,314415","60,208265","18,9","23,79999"
12/10/2008 7.00,"3,538088","61,324839","11,281585","44,057564","18,9","23,79999"
12/10/2008 8.00,"3,288851","36,821104","8,587443","23,670578","18,9","23,79999"
12/10/2008 9.00,"3,014328","33,725231","8,104441","21,313657","18,9","23,79999"
12/10/2008 10.00,"3,005298","28,329816","5,193744","20,380466","18,9","23,79999"
12/10/2008 11.00,"3,111856","26,944629","3,560337","21,500536","18,9","23,79999"
12/10/2008 12.00,"3,346645","23,35202","1,82627","20,593329","18,9","23,79999"
12/10/2008 13.00,"3,440561","20,011011","1,106419","18,327243","18,9","23,79999"
12/10/2008 14.00,"3,216608","11,629971","0,662329","10,621781","18,9","23,79999"
12/10/2008 15.00,"3,272596","11,855645","1,010834","10,312882","18,9","23,79999"
12/10/2008 16.00,"3,005298","15,118834","1,728146","12,477734","18,9","23,79999"
12/10/2008 17.00,"3,010715","23,310511","2,750823","19,10597","18,9","23,79999"
12/10/2008 18.00,"3,104631","31,102733","4,289492","24,542757","18,9","23,79999"
12/10/2008 19.00,"3,055867","38,488998","5,917824","29,435736","18,9","23,79999"
12/10/2008 20.00,"3,063092","35,115582","6,451577","25,240999","18,9","23,79999"
12/10/2008 21.00,"2,992656","31,644881","6,041323","22,397358","18,9","23,79999"
12/10/2008 22.00,"3,133529","50,741534","6,849145","40,267772","18,9","23,79999"
12/10/2008 23.00,"3,249116","109,866709","17,962386","82,382418","18,9","23,79999"
13/10/2008 0.00,"3,214802","60,780088","10,994835","44,03418","18,9","23,79999"
13/10/2008 1.00,"3,120886","68,827833","9,717546","53,96551","34,900002","23,5"
13/10/2008 2.00,"3,129916","63,423354","8,085831","51,060877","34,900002","23,5"
13/10/2008 3.00,"3,483906","60,607606","7,766087","48,733782","34,900002","23,5"
13/10/2008 4.00,"3,297881","61,855303","7,20188","50,848033","34,900002","23,5"
13/10/2008 5.00,"3,547118","69,349216","7,726329","57,542443","34,900002","23,5"
13/10/2008 6.00,"3,561566","66,214434","9,445172","51,768202","34,900002","23,5"
13/10/2008 7.00,"3,268984","63,720361","9,925635","48,5352","34,900002","23,5"
13/10/2008 8.00,"3,408051","83,496618","14,207507","61,755343","34,900002","23,5"
13/10/2008 9.00,"3,147977","62,082276","11,412699","44,61434","34,900002","23,5"
13/10/2008 10.00,"3,232863","52,266774","8,512158","39,474768","34,900002","23,5"
13/10/2008 11.00,"3,27982","37,827562","4,579631","30,827042","34,900002","23,5"
13/10/2008 12.00,"3,400826","44,264443","4,408761","37,530551","34,900002","23,5"
13/10/2008 13.00,"3,579627","49,997058","5,13115","42,158777","34,900002","23,5"
13/10/2008 14.00,"3,632004","28,626808","1,012527","27,093058","34,900002","23,5"
13/10/2008 15.00,"3,588658","33,062456","2,816803","28,763439","34,900002","23,5"
13/10/2008 16.00,"3,438755","55,188864","7,315227","44,003055","34,900002","23,5"
13/10/2008 17.00,"3,297881","66,070479","7,601984","54,452211","34,900002","23,5"
13/10/2008 18.00,"3,287045","69,865399","8,364129","57,080405","34,900002","23,5"
13/10/2008 19.00,"3,149783","84,768961","10,074511","69,369959","34,900002","23,5"
13/10/2008 20.00,"3,444172","157,38008","40,611012","95,178137","34,900002","23,5"
13/10/2008 21.00,"3,633809","168,138464","39,504598","107,641562","34,900002","23,5"
13/10/2008 22.00,"3,287045","126,632696","19,599185","96,648634","34,900002","23,5"
13/10/2008 23.00,"3,601301","86,92969","12,982654","67,070131","34,900002","23,5"
14/10/2008 0.00,"3,77107","67,262401","9,474778","52,771465","34,900002","23,5"
14/10/2008 1.00,"83,174981","9,428254","68,766435","54,700001","38,299992",
14/10/2008 2.00,"3,334002","54,700001","38,299992",,,
14/10/2008 3.00,"3,335809","27,167721","6,836457","16,697112","54,700001","38,299992"
14/10/2008 4.00,"3,478488","24,470004","7,104603","13,586119","54,700001","38,299992"
14/10/2008 5.00,"3,581434","33,385414","7,747477","21,521299","54,700001","38,299992"
14/10/2008 6.00,"3,85415","142,516728","35,573754","88,033351","54,700001","38,299992"
14/10/2008 7.00,"4,300249","206,271902","76,223697","89,462304","54,700001","38,299992"
14/10/2008 8.00,"4,999197","289,148504","119,755476","105,603928","54,700001","38,299992"
14/10/2008 9.00,"4,372492","188,686424","62,892517","92,318926","54,700001","38,299992"
14/10/2008 10.00,"3,64284","110,973033","18,601037","82,509605","54,700001","38,299992"
14/10/2008 11.00,"3,359287","79,81451","13,306637","59,452911","54,700001","38,299992"
14/10/2008 12.00,"3,529058","89,583299","11,736675","71,637345","54,700001","38,299992"
14/10/2008 13.00,"3,543506","74,026119","9,300525","59,807225","54,700001","38,299992"
14/10/2008 14.00,"3,429723","42,875376","4,204057","36,45461","54,700001","38,299992"
14/10/2008 15.00,"3,442366","50,126769","5,461044","41,782382","54,700001","38,299992"
14/10/2008 16.00,"3,117274","49,742858","4,974661","42,144496","54,700001","38,299992"
14/10/2008 17.00,"3,234668","68,127485","6,364451","58,40942","54,700001","38,299992"
14/10/2008 18.00,"3,126305","85,693678","8,630583","72,510802","54,700001","38,299992"
14/10/2008 19.00,"3,222026","82,766424","9,099203","68,862478","54,700001","38,299992"
14/10/2008 20.00,"3,359287","98,747725","12,025967","80,364229","54,700001","38,299992"
14/10/2008 21.00,"3,332196","89,841416","12,887072","70,130495","54,700001","38,299992"
14/10/2008 22.00,"3,507385","68,26624","9,731927","53,38147","54,700001","38,299992"
14/10/2008 23.00,"3,604912","87,783112","10,862877","71,176587","54,700001","38,299992"
15/10/2008 0.00,"3,588658","68,886205","10,116805","53,411316","54,700001","38,299992"
15/10/2008 1.00,"3,285238","52,745328","9,510304","38,189884","53,200001","39,599991"
15/10/2008 2.00,"3,314135","38,710771","9,242161","24,557019","53,200001","39,599991"
15/10/2008 3.00,"3,319554","40,14523","9,119506","26,180652","53,200001","39,599991"
15/10/2008 4.00,"3,626585","46,02314","9,334361","31,732967","53,200001","39,599991"
15/10/2008 5.00,"3,451397","70,85371","11,762054","52,855824","53,200001","39,599991"
15/10/2008 6.00,"3,530864","71,781031","11,506595","54,175754","53,200001","39,599991"
15/10/2008 7.00,"4,249679","211,610205","72,521242","100,485157","53,200001","39,599991"
15/10/2008 8.00,"4,314698","203,38364","69,547111","96,816047","53,200001","39,599991"
15/10/2008 9.00,"3,776489","142,324802","36,16926","86,927568","53,200001","39,599991"
15/10/2008 10.00,"3,81261","123,396729","27,433788","81,389534","53,200001","39,599991"
15/10/2008 11.00,"3,420694","72,214233","11,842412","54,093996","53,200001","39,599991"
15/10/2008 12.00,"3,220219","63,45188","8,193259","50,924587","53,200001","39,599991"
15/10/2008 13.00,"3,420694","75,857451","9,784372","60,897447","53,200001","39,599991"
15/10/2008 14.00,"3,272596","39,549929","3,566259","34,10547","53,200001","39,599991"
15/10/2008 15.00,"3,315942","32,672082","3,212678","27,765356","53,200001","39,599991"
15/10/2008 16.00,"3,38999","47,868734","5,735958","39,100973","53,200001","39,599991"
15/10/2008 17.00,"3,129916","56,385968","6,245182","46,842795","53,200001","39,599991"
15/10/2008 18.00,"3,256341","89,722091","9,755613","74,81583","53,200001","39,599991"
15/10/2008 19.00,"3,281626","120,910459","12,385464","101,990592","53,200001","39,599991"
15/10/2008 20.00,"3,539894","182,885073","30,111022","136,811245","53,200001","39,599991"
15/10/2008 21.00,"3,557955","133,958008","20,679386","102,321573","53,200001","39,599991"
15/10/2008 22.00,"3,413469","71,529449","9,067906","57,665747","53,200001","39,599991"
15/10/2008 23.00,"3,364706","60,886473","9,45786","46,417087","53,200001","39,599991"
16/10/2008 0.00,"3,218413","55,858065","9,326747","41,5864","53,200001","39,599991"
16/10/2008 1.00,"41,863736","9,038299","28,024928","46,200001","34,700001",
16/10/2008 2.00,"3,036001","46,200001","34,700001",,,
16/10/2008 3.00,"3,142559","31,945772","9,112739","17,985909","46,200001","34,700001"
16/10/2008 4.00,"3,131722","31,836826","9,327594","17,547228","46,200001","34,700001"
16/10/2008 5.00,"3,167844","49,591083","9,85458","34,505212","46,200001","34,700001"
16/10/2008 6.00,"3,073928","60,125113","9,979772","44,854448","46,200001","34,700001"
16/10/2008 7.00,"3,285238","87,480919","14,761562","64,892305","46,200001","34,700001"
16/10/2008 8.00,"3,910138","135,692056","36,137959","80,338263","46,200001","34,700001"
16/10/2008 9.00,"4,162988","167,995828","49,868388","91,597323","46,200001","34,700001"
16/10/2008 10.00,"3,509191","90,1073","18,400558","61,937036","46,200001","34,700001"
16/10/2008 11.00,"4,706614","81,910406","13,906369","60,630093","46,200001","34,700001"
16/10/2008 12.00,"6,617434","73,070251","16,704562","47,490428","46,200001","34,700001"
16/10/2008 13.00,"6,268863","68,264956","18,88019","39,343682","46,200001","34,700001"
16/10/2008 14.00,"5,569916","51,674055","19,578037","21,67055","46,200001","34,700001"
16/10/2008 15.00,"5,185222","57,529898","21,587029","24,448017","46,200001","34,700001"
16/10/2008 16.00,"4,843875","72,088424","24,658439","34,304052","46,200001","34,700001"
16/10/2008 17.00,"4,516977","75,935253","23,960582","39,224276","46,200001","34,700001"
16/10/2008 18.00,"4,719256","120,007747","28,456465","76,42908","46,200001","34,700001"
16/10/2008 19.00,"4,784275","128,346001","31,921216","79,457016","46,200001","34,700001"
16/10/2008 20.00,"4,778857","135,801024","30,297972","89,407791","46,200001","34,700001"
16/10/2008 21.00,"4,614505","127,082761","29,908858","81,280529","46,200001","34,700001"
16/10/2008 22.00,"4,554904","93,610429","27,336509","51,731872","46,200001","34,700001"
16/10/2008 23.00,"4,38694","82,701568","26,404351","42,245736","46,200001","34,700001"
17/10/2008 0.00,"4,085326","74,646048","25,429036","35,681073","46,200001","34,700001"
17/10/2008 1.00,"3,930004","71,568339","25,579611","32,370218","32,700001","20,5"
17/10/2008 2.00,"3,86318","63,911011","25,0856","25,465545","32,700001","20,5"
17/10/2008 3.00,"3,928199","55,88271","24,946883","17,64456","32,700001","20,5"
17/10/2008 4.00,"3,415275","53,191513","25,204875","14,555627","32,700001","20,5"
17/10/2008 5.00,"3,635615","70,641018","26,89835","29,418853","32,700001","20,5"
17/10/2008 6.00,"3,996829","130,783016","42,570933","65,5555","32,700001","20,5"
17/10/2008 7.00,"4,119642","175,396324","68,847553","69,882604","32,700001","20,5"
17/10/2008 8.00,"4,433898","222,346665","91,453043","82,181236","32,700001","20,5"
17/10/2008 9.00,"4,188272","143,078343","47,132807","70,859924","32,700001","20,5"
17/10/2008 10.00,"2,886097","83,74432","30,983124","36,263833","32,700001","20,5"
17/10/2008 11.00,"2,812049","80,443555","29,19323","35,707039","32,700001","20,5"
17/10/2008 12.00,"2,542944","75,648625","26,668267","34,782971","32,700001","20,5"
17/10/2008 13.00,"2,671175","61,501238","23,090999","26,114478","32,700001","20,5"
17/10/2008 14.00,"2,541138","61,575137","23,97411","24,833476","32,700001","20,5"
17/10/2008 15.00,"2,467089","64,414211","24,859755","26,344186","32,700001","20,5"
17/10/2008 16.00,"2,40207","70,705837","26,535449","30,040541","32,700001","20,5"
17/10/2008 17.00,"2,532108","93,689529","30,363089","47,167259","32,700001","20,5"
17/10/2008 18.00,"2,745224","102,170469","27,960782","59,340008","32,700001","20,5"
17/10/2008 19.00,"2,961952","148,486725","34,869137","95,088592","32,700001","20,5"
17/10/2008 20.00,"3,196741","149,319359","37,615729","91,707626","32,700001","20,5"
17/10/2008 21.00,"3,417081","132,00086","37,135261","75,114332","32,700001","20,5"
17/10/2008 22.00,"3,478488","93,470338","27,379642","51,525512","32,700001","20,5"
17/10/2008 23.00,"3,048644","74,264755","26,060915","34,329999","32,700001","20,5"
18/10/2008 0.00,"3,236474","76,234864","27,126726","34,666147","32,700001","20,5"
18/10/2008 1.00,"60,253522","25,753855","20,780208",35,"23,700001",
18/10/2008 2.00,"2,891515",35,"23,700001",,,
18/10/2008 3.00,"2,622412","59,580405","26,805286","18,493372",35,"23,700001"
18/10/2008 4.00,"3,171456","54,334144","26,061764","14,384314",35,"23,700001"
18/10/2008 5.00,"3,27079","57,376843","26,047386","17,451184",35,"23,700001"
18/10/2008 6.00,"3,37193","100,547949","34,062155","48,354805",35,"23,700001"
18/10/2008 7.00,"3,23828","112,899029","41,028879","50,025164",35,"23,700001"
18/10/2008 8.00,"3,559761","114,60197","40,128013","53,111516",35,"23,700001"
18/10/2008 9.00,"3,258148","101,016161","34,688958","47,861623",35,"23,700001"
18/10/2008 10.00,"2,804824","88,012666","32,740882","37,849837",35,"23,700001"
18/10/2008 11.00,"2,486956","80,944173","29,43854","35,831644",35,"23,700001"
18/10/2008 12.00,"2,741612","82,119232","27,181706","40,47023",35,"23,700001"
18/10/2008 13.00,"2,528496","95,751735","30,138094","49,576113",35,"23,700001"
18/10/2008 14.00,"2,373173","59,703632","24,455428","22,222162",35,"23,700001"
18/10/2008 15.00,"2,407489","63,988827","27,433788","21,940525",35,"23,700001"
18/10/2008 16.00,"2,447222","67,694283","27,898171","24,935997",35,"23,700001"
18/10/2008 17.00,"2,672981","101,287224","35,577983","46,768819",35,"23,700001"
18/10/2008 18.00,"2,803018","126,47966","41,922977","62,243343",35,"23,700001"
18/10/2008 19.00,"2,895127","96,644047","29,293901","51,764318",35,"23,700001"
18/10/2008 20.00,"3,081153","115,996219","34,650886","62,910439",35,"23,700001"
18/10/2008 21.00,"3,11908","94,230393","31,121853","46,544275",35,"23,700001"
18/10/2008 22.00,"3,194935","80,525237","28,727151","36,503941",35,"23,700001"
18/10/2008 23.00,"3,010715","80,78854","28,478461","37,148992",35,"23,700001"
19/10/2008 0.00,"3,01794","88,458851","32,256199","39,028298",35,"23,700001"
19/10/2008 1.00,"2,893321","74,638265","28,963145","30,250783","26,9","17,700001"
19/10/2008 2.00,"2,931249","62,647749","26,777379","21,605656","26,9","17,700001"
19/10/2008 3.00,"2,799406","60,361188","27,117436","18,79578","26,9","17,700001"
19/10/2008 4.00,"2,671175","58,248389","27,024373","16,824314","26,9","17,700001"
19/10/2008 5.00,"2,734387","55,991656","26,829827","14,864526","26,9","17,700001"
19/10/2008 6.00,"3,001686","61,54271","27,17072","19,896366","26,9","17,700001"
19/10/2008 7.00,"3,091989","65,746223","27,823737","23,100803","26,9","17,700001"
19/10/2008 8.00,"3,030583","90,262919","32,021887","41,193142","26,9","17,700001"
19/10/2008 9.00,"3,05045","90,214948","33,95304","38,182083","26,9","17,700001"
19/10/2008 10.00,"3,126305","96,737428","34,578151","43,749963","26,9","17,700001"
19/10/2008 11.00,"3,480294","115,898936","40,284511","54,16927","26,9","17,700001"
19/10/2008 12.00,"2,965564","68,276619","28,992761","23,839312","26,9","17,700001"
19/10/2008 13.00,"2,322604","57,593455","26,46018","17,034566","26,9","17,700001"
19/10/2008 14.00,"2,232301","55,179783","26,174268","15,057904","26,9","17,700001"
19/10/2008 15.00,"2,143803","53,192815","26,622577","12,381691","26,9","17,700001"
19/10/2008 16.00,"2,225076","61,106944","27,870262","18,386953","26,9","17,700001"
19/10/2008 17.00,"2,701878","73,041689","28,98937","28,612888","26,9","17,700001"
19/10/2008 18.00,"2,736194","87,326584","29,843714","41,596782","26,9","17,700001"
19/10/2008 19.00,"2,703684","82,383796","28,91324","38,078243","26,9","17,700001"
19/10/2008 20.00,"2,976401","89,631306","28,755058","45,573454","26,9","17,700001"
19/10/2008 21.00,"2,790375","85,111341","28,426861","41,553954","26,9","17,700001"
19/10/2008 22.00,"3,02697","79,293105","28,22638","36,039307","26,9","17,700001"
19/10/2008 23.00,"3,023359","101,94866","34,611994","48,912897","26,9","17,700001"
20/10/2008 0.00,"3,151589","125,822103","44,398049","57,78773","26,9","17,700001"
20/10/2008 1.00,"108,692934","37,666483","50,97522","41,400002","24,29999",
20/10/2008 2.00,"2,698266","41,400002","24,29999",,,
20/10/2008 3.00,"3,20216","69,734426","26,206403","29,573304","41,400002","24,29999"
20/10/2008 4.00,"3,138947","59,52335","25,614289","20,263663","41,400002","24,29999"
20/10/2008 5.00,"3,243699","74,688876","27,022689","33,278721","41,400002","24,29999"
20/10/2008 6.00,"3,350257","105,11719","38,122423","46,697424","41,400002","24,29999"
20/10/2008 7.00,"3,790938","190,424397","84,169093","61,412692","41,400002","24,29999"
20/10/2008 8.00,"3,487518","147,441333","49,101171","72,205801","41,400002","24,29999"
20/10/2008 9.00,"3,435142","94,885368","32,648679","44,857049","41,400002","24,29999"
20/10/2008 10.00,"3,205771","85,395387","30,426537","38,770025","41,400002","24,29999"
20/10/2008 11.00,"2,712714","75,93785","27,467631","33,845898","41,400002","24,29999"
20/10/2008 12.00,"2,813855","113,589013","35,676956","58,927265","41,400002","24,29999"
20/10/2008 13.00,"2,821079","121,075159","35,836834","66,173283","41,400002","24,29999"
20/10/2008 14.00,"2,570035","100,0966","29,212684","55,343852","41,400002","24,29999"
20/10/2008 15.00,"2,584484","86,447234","27,07091","44,971272","41,400002","24,29999"
20/10/2008 16.00,"2,598932","97,583067","29,454614","52,45738","41,400002","24,29999"
20/10/2008 17.00,"104,573758","30,91545","57,211473","41,400002","24,29999",
20/10/2008 18.00,"2,387622","110,200032","30,14317","64,026609","41,400002","24,29999"
20/10/2008 19.00,"2,638665","120,763885","34,233877","68,321286","41,400002","24,29999"
20/10/2008 20.00,"2,743418","114,21156","31,271579","66,309574","41,400002","24,29999"
20/10/2008 21.00,"2,938473","90,299263","24,967183","52,05374","41,400002","24,29999"
20/10/2008 22.00,"2,8572","78,43972","24,748098","40,522143","41,400002","24,29999"
20/10/2008 23.00,"2,909576","91,535276","26,79768","50,48202","41,400002","24,29999"
21/10/2008 0.00,"2,80663","97,273092","29,04435","52,776647","41,400002","24,29999"
21/10/2008 1.00,"2,929443","87,243582","27,296755","45,421625","42,200001","24,5"
21/10/2008 2.00,"2,803018","65,569839","24,34291","28,265039","42,200001","24,5"
21/10/2008 3.00,"2,748836","51,316091","23,850608","14,756796","42,200001","24,5"
21/10/2008 4.00,"2,884291","52,024237","23,622219","15,815869","42,200001","24,5"
21/10/2008 5.00,"2,943891","71,686366","26,167496","31,586295","42,200001","24,5"
21/10/2008 6.00,"3,082959","110,303777","35,762388","55,508686","42,200001","24,5"
21/10/2008 7.00,"3,229251","128,995797","43,097082","62,959766","42,200001","24,5"
21/10/2008 8.00,"3,671737","185,495868","72,659122","74,140915","42,200001","24,5"
21/10/2008 9.00,"3,435142","128,102158","44,535929","59,857854","42,200001","24,5"
21/10/2008 10.00,"3,189516","109,904301","38,26114","51,27502","42,200001","24,5"
21/10/2008 11.00,"2,788569","83,335799","29,284585","38,46114","42,200001","24,5"
21/10/2008 12.00,"2,420131","74,560449","27,361899","32,62979","42,200001","24,5"
21/10/2008 13.00,"2,678399","75,979343","27,46339","33,893909","42,200001","24,5"
21/10/2008 14.00,"2,515853","59,402723","23,655215","23,148832","42,200001","24,5"
21/10/2008 15.00,"2,270228","60,962992","24,378451","23,600485","42,200001","24,5"
21/10/2008 16.00,"2,071561","83,816972","28,192549","40,618201","42,200001","24,5"
21/10/2008 17.00,"2,367756","107,337611","31,821406","58,587233","42,200001","24,5"
21/10/2008 18.00,"2,582677","108,259769","29,515517","63,048005","42,200001","24,5"
21/10/2008 19.00,"2,878873","159,792457","38,860037","100,278775","42,200001","24,5"
21/10/2008 20.00,"3,494742","216,759223","66,393644","115,039431","42,200001","24,5"
21/10/2008 21.00,"3,317748","133,262845","37,534524","75,764588","42,200001","24,5"
21/10/2008 22.00,"3,11908","114,866534","33,794858","63,093438","42,200001","24,5"
21/10/2008 23.00,"3,283432","146,364856","57,864564","57,68261","42,200001","24,5"
22/10/2008 0.00,"3,334002","182,208072","80,779639","58,391255","42,200001","24,5"
22/10/2008 1.00,"101,310549","35,953566","46,215927","12,59999",,
22/10/2008 2.00,"2,774121","12,59999",,,,
22/10/2008 3.00,"2,8572","72,490496","25,738628","33,048995","12,59999",
22/10/2008 4.00,"2,909576","73,21549","25,376586","34,329999","12,59999",
22/10/2008 5.00,"2,88971","95,393753","33,182432","44,546844","12,59999",
22/10/2008 6.00,"3,344839","183,735912","77,290357","65,273861","12,59999",
22/10/2008 7.00,"3,608524","179,393607","72,428201","68,412121","12,59999",
22/10/2008 8.00,"3,673543","186,51789","69,427836","80,121538","12,59999",
22/10/2008 9.00,"3,386378","189,008076","66,536604","87,04957","12,59999",
22/10/2008 10.00,"2,812049","123,802682","39,148466","63,821546","12,59999",
22/10/2008 11.00,"2,822885","113,338693","36,524531","57,376307","12,59999",
22/10/2008 12.00,"2,604351","114,958617","34,963036","61,393225","12,59999",
22/10/2008 13.00,"2,445417","91,33165","30,043348","45,298317","12,59999",
22/10/2008 14.00,"2,360531","65,406424","23,722029","29,054159","12,59999",
22/10/2008 15.00,"2,091427","70,779773","25,318228","31,982157","12,59999",
22/10/2008 16.00,"2,216046","72,812134","26,072762","32,858218","12,59999",
22/10/2008 17.00,"2,420131","98,396242","29,919009","52,605333","12,59999",
22/10/2008 18.00,"2,8572","156,189442","41,446752","92,704405","12,59999",
22/10/2008 19.00,"3,088377","165,094467","41,088089","102,165845","12,59999",
22/10/2008 20.00,"3,046837","181,341667","53,433814","99,481894","12,59999",
22/10/2008 21.00,"3,373736","165,729997","55,924946","80,037157","12,59999",
22/10/2008 22.00,"3,016134","96,545465","27,685855","54,132944","12,59999",
22/10/2008 23.00,"2,864424","77,719876","23,386225","41,891404","12,59999",
23/10/2008 0.00,"2,817466","73,035226","23,793944","36,577918","12,59999",
23/10/2008 1.00,"2,842752","61,357245","23,868378","24,777665",,
23/10/2008 2.00,"2,754255","56,183641","23,288099","20,490789",,
23/10/2008 3.00,"2,736194","48,845346","23,101147","13,434274",,
23/10/2008 4.00,"3,003492","49,430265","23,156142","13,935248",,
23/10/2008 5.00,"2,810242","72,375052","24,096765","35,452667",,
23/10/2008 6.00,"3,138947","92,946374","27,811902","50,337948",,
23/10/2008 7.00,"3,153395","97,829484","28,887017","53,574852",,
23/10/2008 8.00,"3,350257","115,700511","36,315594","60,060316",,
23/10/2008 9.00,"3,268984","102,086154","32,408445","52,431418",,
23/10/2008 10.00,"3,243699","119,427993","41,177762","56,424971",,
23/10/2008 11.00,"2,943891","73,05597","24,594145","35,37089",,
23/10/2008 12.00,"2,761478",,,,,
23/10/2008 13.00,"2,246749",,,,,
23/10/2008 14.00,"2,351501","31,451635","8,583213","18,303891",,
23/10/2008 15.00,"2,067948","35,682335","10,163324","20,113112",,
23/10/2008 16.00,"2,234107","53,741425","12,63923","34,385807",,
23/10/2008 17.00,"2,561005","71,511266","14,812314","48,83372",,
23/10/2008 18.00,"2,604351","78,80027","14,352995","56,832514",,
23/10/2008 19.00,"2,89874","69,831709","8,803143","56,373062",,
23/10/2008 20.00,"3,180486","81,421465","10,496602","65,372501",,
23/10/2008 21.00,"3,393603","56,230332","4,848623","48,829822",,
