"NetC","Comune Lecce","","","","","",""
"Stat","Piazza_Libertini","","","","","",""
,NO2,NOX,CO,O3,PM10,BENZENE
05/04/2011 4.00,"15,1","15,1","0,4",,"24,4","1,8"
05/04/2011 5.00,"18,4","18,4","0,3",,,"1,7"
05/04/2011 6.00,"68,8","85,3","0,4",,"28,3","1,2"
05/04/2011 7.00,"68,6","83,4","0,5",,,"2,1"
05/04/2011 8.00,"62,6","74,9","0,6",,"32,2","2,5"
05/04/2011 9.00,"32,2","33,3","0,5",,,"2,4"
05/04/2011 10.00,23,"27,6","0,5",,42,2
05/04/2011 11.00,"20,7","22,1","0,4",,,"2,1"
05/04/2011 12.00,27,"29,2","0,5",,"32,7","2,1"
05/04/2011 13.00,"26,9","29,5","0,4",,,"1,4"
05/04/2011 14.00,,,"0,4",,"38,1","1,5"
05/04/2011 15.00,,,"0,4",,,"1,1"
05/04/2011 16.00,"28,4","32,9","0,4",,"37,1","1,3"
05/04/2011 17.00,"30,5","33,4","0,4",,,"1,9"
05/04/2011 18.00,"38,6","44,3","0,5",,"34,2","1,9"
05/04/2011 19.00,"35,7","39,4","0,5",,,"3,1"
05/04/2011 20.00,"34,2","35,9","0,4",,"21,5","2,7"
05/04/2011 21.00,"17,6","19,1","0,3",,,"1,6"
05/04/2011 22.00,"13,9","14,2","0,3",,"29,3","1,3"
05/04/2011 23.00,"12,6","13,9","0,3",,,"1,6"
06/04/2011 0.00,"11,7","13,4","0,2",,"26,4","0,5"
06/04/2011 1.00,"8,5","9,8","0,2",,,"0,3"
06/04/2011 2.00,"3,6","5,6","0,2",,21,"0,4"
06/04/2011 3.00,"4,6","6,9",,,,
06/04/2011 4.00,,,"0,2",,"18,6",
06/04/2011 5.00,"20,3","28,2","0,3",,,
06/04/2011 6.00,"22,3","29,5","0,3",,"19,5","0,6"
06/04/2011 7.00,"31,8","43,1","0,3",,,"0,7"
06/04/2011 8.00,"30,5","43,9","0,4",,"16,1","1,4"
06/04/2011 9.00,"26,2","39,2","0,4",,,"1,1"
06/04/2011 10.00,"20,5",31,"0,3",,"26,4","1,1"
06/04/2011 11.00,"19,3","28,9","0,3",,,"0,9"
06/04/2011 12.00,23,"33,8","0,4",,"26,9","1,1"
06/04/2011 13.00,"19,9","30,4","0,3",,,"1,5"
06/04/2011 14.00,"15,6","23,5","0,3",,"26,9","0,4"
06/04/2011 15.00,17,"25,3","0,3",,,"0,5"
06/04/2011 16.00,"19,9","27,9","0,3",,"30,3","0,5"
06/04/2011 17.00,"23,5","32,7","0,4",,,"0,7"
06/04/2011 18.00,"27,4","34,9","0,4",,"28,3","1,2"
06/04/2011 19.00,33,"39,9","0,4",,,"1,2"
06/04/2011 20.00,"25,7","31,5","0,4",,"23,4",1
06/04/2011 21.00,"16,5","20,7","0,3",,,"0,9"
06/04/2011 22.00,"15,4","18,9","0,3",,"26,9","0,6"
06/04/2011 23.00,"13,2",16,"0,3",,,"0,8"
07/04/2011 0.00,"10,8","13,7","0,3",,"29,8","0,4"
07/04/2011 1.00,"10,2","13,1","0,2",,,"0,5"
07/04/2011 2.00,"6,3","9,4","0,3",,"22,5","0,6"
07/04/2011 3.00,"6,5","9,2","0,2",,,"0,8"
07/04/2011 4.00,"6,1","9,7","0,2",,"28,3",
07/04/2011 5.00,"8,8","12,4","0,2",,,"0,4"
07/04/2011 6.00,"27,6","36,9","0,3",,"24,4","0,5"
07/04/2011 7.00,"37,2","48,7","0,4",,,"0,9"
07/04/2011 8.00,"33,3","47,7","0,4",,19,"1,6"
07/04/2011 9.00,"29,9","44,7","0,4",,,"1,3"
07/04/2011 10.00,"23,6","33,9","0,4",,"29,3","1,5"
07/04/2011 11.00,"20,6","29,9","0,4",,,"1,4"
07/04/2011 12.00,"29,8","44,1","0,4",,20,"1,5"
07/04/2011 13.00,"22,5","33,4","0,4",,,"1,6"
07/04/2011 14.00,"15,7","23,3","0,3",,"19,5",1
07/04/2011 15.00,"19,6","28,2","0,3",,,"0,8"
07/04/2011 16.00,"31,5","43,9","0,4",,"16,1","1,5"
07/04/2011 17.00,"30,7","40,3","0,4",,,"1,3"
07/04/2011 18.00,"44,2","54,9","0,4",,"19,5","1,4"
07/04/2011 19.00,"38,1","42,2","0,5",,,"1,5"
07/04/2011 20.00,"37,5","41,3","0,4",,"12,7","1,2"
07/04/2011 21.00,"29,4","32,1","0,3",,,"1,1"
07/04/2011 22.00,"19,6","22,6","0,3",,"18,1","0,7"
07/04/2011 23.00,30,"37,1","0,4",,,"0,9"
08/04/2011 0.00,"15,6","18,6","0,3",,"10,7","0,9"
08/04/2011 1.00,"27,3","34,1","0,3",,,1
08/04/2011 2.00,"22,4","29,5","0,3",,"16,1","1,2"
08/04/2011 3.00,"12,6","14,9",,,,"0,8"
08/04/2011 4.00,,,"0,3",,"15,6","0,6"
08/04/2011 5.00,"27,9","31,7","0,3",,,"0,7"
08/04/2011 6.00,"41,1","54,3","0,3",,"15,1",1
08/04/2011 7.00,"52,8","84,4","0,5",,,2
08/04/2011 8.00,"47,9","78,2","0,6",,"16,1","2,4"
08/04/2011 9.00,"42,8","64,3","0,5",,,"2,6"
08/04/2011 10.00,"34,7","48,3","0,5",,20,"2,5"
08/04/2011 11.00,"45,9","68,1","0,5",,,"2,8"
08/04/2011 12.00,"23,8","30,3","0,4",,23,"2,8"
08/04/2011 13.00,"39,5","51,3","0,4",,,2
08/04/2011 14.00,"22,4","28,8","0,3",,"27,4","1,8"
08/04/2011 15.00,"38,1","50,2","0,3",,,"0,8"
08/04/2011 16.00,"37,4","47,1","0,4",,"15,6","1,9"
08/04/2011 17.00,"40,9","51,2","0,5",,,"1,5"
08/04/2011 18.00,"39,3","42,9","0,5",,"19,5","1,7"
08/04/2011 19.00,"32,8",33,"0,5",,,"2,5"
08/04/2011 20.00,"66,9","73,6","0,7",,"18,1","2,9"
08/04/2011 21.00,86,"93,8","0,7",,,"2,6"
08/04/2011 22.00,"56,4","56,9","0,5",,"30,3","2,5"
08/04/2011 23.00,"42,5","45,2","0,3",,,"1,7"
09/04/2011 0.00,"30,3","31,7","0,3",,"30,8","1,4"
09/04/2011 1.00,"17,6","20,1","0,3",,,"0,8"
09/04/2011 2.00,"31,8","35,5","0,5",,"28,3","0,8"
09/04/2011 3.00,"33,6","38,9","0,3",,,"1,1"
09/04/2011 4.00,"16,4","17,6","0,3",,"30,3","0,9"
09/04/2011 5.00,79,113,"0,5",,,1
09/04/2011 6.00,"40,5",44,"0,3",,"29,3","1,8"
09/04/2011 7.00,"52,6","65,4","0,5",,,"1,7"
09/04/2011 8.00,"36,3","41,5","0,5",,22,"2,8"
09/04/2011 9.00,"41,1",47,"0,5",,,"2,3"
09/04/2011 10.00,"30,1","33,9","0,4",,"32,7","2,2"
09/04/2011 11.00,"21,6","24,7","0,4",,,"1,6"
09/04/2011 12.00,"42,2","50,9","0,5",,"35,2","1,3"
09/04/2011 13.00,46,"50,8","0,4",,,"2,1"
09/04/2011 14.00,"29,7","33,3","0,3",,"29,3","1,5"
09/04/2011 15.00,"27,1","32,3","0,3",,,"1,4"
09/04/2011 16.00,"20,8",23,"0,4",,"24,4","1,8"
09/04/2011 17.00,"39,1",43,"0,4",,,"1,6"
09/04/2011 18.00,"64,4","72,8","0,6",,"31,3","2,4"
09/04/2011 19.00,62,"66,8","0,7",,,3
09/04/2011 20.00,"46,1","48,2","0,6",,"29,3","2,3"
09/04/2011 21.00,48,"48,2","0,6",,,3
09/04/2011 22.00,"51,3","56,5","0,5",,"41,5","1,7"
09/04/2011 23.00,"61,1","63,1","0,5",,,"2,2"
10/04/2011 0.00,"52,1","55,7","0,5",,"42,5","2,5"
10/04/2011 1.00,"32,5",34,"0,4",,,"2,6"
10/04/2011 2.00,"25,5","27,4","0,4",,41,"1,4"
10/04/2011 3.00,"15,9","17,3",,,,"1,2"
10/04/2011 4.00,,,"0,3",,"33,2","1,1"
10/04/2011 5.00,"15,8","18,6","0,3",,,"0,9"
10/04/2011 6.00,"13,8","16,2","0,3",,"30,8","0,8"
10/04/2011 7.00,"27,7","36,4","0,3",,,"1,1"
10/04/2011 8.00,"20,1",25,"0,3",,"29,8","1,1"
10/04/2011 9.00,"19,2","26,2","0,3",,,"0,9"
10/04/2011 10.00,19,"26,2","0,3",,"22,5","1,2"
10/04/2011 11.00,"20,2","27,9","0,3",,,"1,3"
10/04/2011 12.00,"22,1","31,6","0,4",,"12,7",1
10/04/2011 13.00,"10,9","15,7","0,3",,,"1,1"
10/04/2011 14.00,9,"14,1","0,3",,"16,6","0,5"
10/04/2011 15.00,"14,5",20,"0,3",,,"0,7"
10/04/2011 16.00,"19,6","26,9","0,3",,"12,7","0,9"
10/04/2011 17.00,"33,1","42,3","0,4",,,"1,4"
10/04/2011 18.00,"44,1","53,9","0,4",,20,"0,9"
10/04/2011 19.00,"52,8","66,2","0,4",,,"0,7"
10/04/2011 20.00,"68,7","84,5","0,5",,19,"1,7"
10/04/2011 21.00,"52,3","62,2","0,4",,,"1,6"
10/04/2011 22.00,"44,3","55,6","0,3",,"16,6","0,9"
10/04/2011 23.00,"32,1","42,3","0,3",,,"0,4"
11/04/2011 0.00,"11,8","15,4","0,2",,"24,4","0,3"
11/04/2011 1.00,8,"11,5","0,2",,,"0,2"
11/04/2011 2.00,"7,1","10,4","0,2",,"26,4","0,2"
11/04/2011 3.00,"8,8","11,7","0,2",,,"0,2"
11/04/2011 4.00,"7,3","10,8","0,2",,"27,4","0,3"
11/04/2011 5.00,"11,2","15,4","0,2",,,"0,4"
11/04/2011 6.00,"22,3","32,8","0,2",,"26,9","0,3"
11/04/2011 7.00,"26,4","36,9","0,3",,,"0,4"
11/04/2011 8.00,"24,8","36,7","0,3",,"17,1","1,1"
11/04/2011 9.00,"18,2",28,"0,3",,,"1,1"
11/04/2011 10.00,"17,7","27,2","0,3",,"27,4","0,7"
11/04/2011 11.00,"17,3","27,6","0,3",,,1
11/04/2011 12.00,"21,4",33,"0,3",,"26,9",1
11/04/2011 13.00,"16,6","25,1","0,3",,,"1,1"
11/04/2011 14.00,"12,5","20,2","0,3",,"28,8","0,6"
11/04/2011 15.00,"13,6","20,7","0,3",,,"0,7"
11/04/2011 16.00,"19,5","28,1","0,3",,"16,1","0,6"
11/04/2011 17.00,"26,5","36,3","0,4",,,"0,6"
11/04/2011 18.00,"35,3","43,6","0,4",,"18,6","1,1"
11/04/2011 19.00,"33,4","37,4","0,3",,,"1,1"
11/04/2011 20.00,"30,8","35,1","0,3",,"19,5","0,8"
11/04/2011 21.00,"18,8","20,4","0,3",,,"0,8"
11/04/2011 22.00,"12,2","14,7","0,2",,"25,4","0,5"
11/04/2011 23.00,"10,8","13,4","0,2",,,"0,4"
12/04/2011 0.00,"7,9",11,"0,2",,"23,4","0,2"
12/04/2011 1.00,"4,7","8,1","0,2",,,"0,1"
12/04/2011 2.00,"5,3","9,1","0,2",,"15,1","0,1"
12/04/2011 3.00,"4,8","8,5",,,,"0,3"
12/04/2011 4.00,,,"0,2",,"15,6","0,1"
12/04/2011 5.00,34,"44,7","0,2",,,"0,2"
12/04/2011 6.00,"38,5","45,2","0,2",,"16,6","0,4"
12/04/2011 7.00,"46,3",58,"0,3",,,"0,6"
12/04/2011 8.00,"41,7","57,8","0,4",,20,"1,1"
12/04/2011 9.00,"37,5","53,7","0,4",,,"1,6"
12/04/2011 10.00,"41,6","58,3","0,4",,"23,9","1,5"
12/04/2011 11.00,"29,8","42,4","0,3",,,"1,6"
12/04/2011 12.00,"34,1","48,6","0,4",,"26,4","1,9"
12/04/2011 13.00,"23,7","33,7","0,3",,,"1,1"
12/04/2011 14.00,"17,4","23,7","0,3",,"27,4","0,8"
12/04/2011 15.00,23,"30,1","0,3",,,"0,8"
12/04/2011 16.00,"33,2","45,6","0,4",,"25,9","0,8"
12/04/2011 17.00,"40,7","54,2","0,4",,,"0,9"
12/04/2011 18.00,"62,5","87,6","0,6",,"32,7","1,7"
12/04/2011 19.00,"70,7","98,3","0,7",,,3
12/04/2011 20.00,"71,8","90,5","0,6",,"26,9","3,2"
12/04/2011 21.00,"51,4","56,4","0,5",,,"2,2"
12/04/2011 22.00,"38,4","40,3","0,4",,"33,2","1,7"
12/04/2011 23.00,"25,5","26,9","0,3",,,"0,9"
13/04/2011 0.00,"21,8","23,4","0,3",,"24,9","1,1"
13/04/2011 1.00,"9,4","10,6","0,2",,,"0,8"
13/04/2011 2.00,"5,9","7,7","0,2",,"26,9","1,1"
13/04/2011 3.00,"5,2","7,2","0,2",,,"0,5"
13/04/2011 4.00,"7,9","10,7","0,2",,"25,9","0,4"
13/04/2011 5.00,18,"23,1","0,3",,,"0,3"
13/04/2011 6.00,22,"28,3","0,3",,"25,9",1
13/04/2011 7.00,"32,2","42,1","0,3",,,1
13/04/2011 8.00,"32,3",45,"0,4",,"20,5","1,8"
13/04/2011 9.00,"30,9","41,7","0,4",,,"1,9"
13/04/2011 10.00,"33,5","44,7","0,3",,"31,7","1,8"
13/04/2011 11.00,"22,3","29,1","0,4",,,"1,6"
13/04/2011 12.00,"33,5","48,9","0,4",,"23,9","1,4"
13/04/2011 13.00,"25,4","36,6","0,3",,,"1,7"
13/04/2011 14.00,"17,6","25,3","0,3",,40,"1,1"
13/04/2011 15.00,15,"21,6","0,3",,,"0,8"
13/04/2011 16.00,"17,7","24,7","0,3",,"30,3","0,9"
13/04/2011 17.00,"24,4","32,8","0,3",,,"0,8"
13/04/2011 18.00,"26,9","33,7","0,3",,"23,9","0,9"
13/04/2011 19.00,25,"31,2","0,3",,,"0,7"
13/04/2011 20.00,17,"22,1","0,3",,"12,7","0,3"
13/04/2011 21.00,15,"19,5","0,2",,,"0,4"
13/04/2011 22.00,"11,5","16,3","0,2",,"15,6","0,3"
13/04/2011 23.00,"9,8","14,3","0,2",,,"0,4"
14/04/2011 0.00,"7,4","11,8","0,2",,"9,3","0,3"
14/04/2011 1.00,"4,8","8,7","0,2",,,"0,3"
14/04/2011 2.00,"4,3",8,"0,2",,"8,8","0,2"
14/04/2011 3.00,"2,3","6,1",,,,"0,2"
14/04/2011 4.00,,,"0,2",,"10,7","0,2"
14/04/2011 5.00,"18,5","24,9","0,2",,,"0,1"
14/04/2011 6.00,"40,8","52,7","0,3",,"16,1","0,4"
14/04/2011 7.00,"33,1","46,6","0,4",,,"1,2"
14/04/2011 8.00,"25,4","37,5","0,3",,"16,1","0,9"
14/04/2011 9.00,"20,9","32,5","0,3",,,1
14/04/2011 10.00,"21,8","34,2","0,3",,"10,7","0,7"
14/04/2011 11.00,"18,4","29,8","0,3",,,"1,5"
14/04/2011 12.00,"22,3","34,4","0,4",,"12,2","0,5"
14/04/2011 13.00,"20,3","31,2","0,3",,,1
14/04/2011 14.00,15,"22,9","0,3",,"14,2","0,7"
14/04/2011 15.00,"20,9","31,6","0,3",,,"0,4"
14/04/2011 16.00,"21,9",32,"0,3",,"12,2","0,8"
14/04/2011 17.00,"25,7","35,2","0,3",,,"1,4"
14/04/2011 18.00,"44,6","57,2","0,5",,"7,8",1
14/04/2011 19.00,"44,7","56,2","0,5",,,"2,6"
14/04/2011 20.00,"53,9","62,3","0,5",,"10,7",2
14/04/2011 21.00,"41,4","45,6","0,4",,,"1,6"
14/04/2011 22.00,"46,3","51,9","0,4",,"8,3","1,2"
14/04/2011 23.00,32,"35,3","0,3",,,"1,3"
15/04/2011 0.00,"28,6","31,9","0,3",,"10,7","0,8"
15/04/2011 1.00,"25,7","27,9","0,4",,,"1,2"
15/04/2011 2.00,"19,4","21,5","0,3",,"8,3","1,2"
15/04/2011 3.00,"14,6","15,9","0,3",,,"0,8"
15/04/2011 4.00,"17,9","20,5","0,3",,"20,5","0,8"
15/04/2011 5.00,"35,4",40,"0,4",,,1
15/04/2011 6.00,"95,5","153,9","0,6",,"14,2","1,7"
15/04/2011 7.00,"78,9","118,6","0,6",,,"2,6"
15/04/2011 8.00,"34,1","44,1","0,3",,"15,6","2,3"
15/04/2011 9.00,"28,1","38,6","0,3",,,"1,3"
15/04/2011 10.00,"26,9","38,1","0,4",,"13,2","1,1"
15/04/2011 11.00,"24,8","34,8","0,4",,,"1,5"
15/04/2011 12.00,"25,4","37,3","0,4",,"6,8","1,2"
15/04/2011 13.00,"21,4","29,8","0,4",,,"1,5"
15/04/2011 14.00,"16,5","24,5","0,3",,"11,7","0,7"
15/04/2011 15.00,"20,7","30,2","0,3",,,"0,4"
15/04/2011 16.00,"26,1","35,3","0,3",,"6,8","1,1"
15/04/2011 17.00,"33,7","40,4","0,4",,,"1,5"
15/04/2011 18.00,"40,3","47,5","0,5",,"9,8","1,1"
15/04/2011 19.00,"42,3","47,2","0,5",,,"1,7"
15/04/2011 20.00,"43,9",46,"0,5",,"8,8","1,8"
15/04/2011 21.00,"44,2","44,9","0,4",,,"3,7"
15/04/2011 22.00,"52,4","61,3","0,6",,"9,8","1,5"
15/04/2011 23.00,"35,7","38,9","0,3",,,"1,6"
16/04/2011 0.00,"39,8","44,4","0,3",,"6,3","0,7"
16/04/2011 1.00,"32,8","35,5","0,3",,,"1,1"
16/04/2011 2.00,"22,7","25,4","0,3",,"12,2","0,8"
16/04/2011 3.00,"14,8","16,6",,,,1
16/04/2011 4.00,,,"0,3",,"7,3","0,6"
16/04/2011 5.00,"29,7","33,4","0,3",,,"0,8"
16/04/2011 6.00,"56,5","82,7","0,3",,"17,1","0,8"
16/04/2011 7.00,"67,1","115,2","0,6",,,"1,7"
16/04/2011 8.00,"76,5","121,2","0,7",,"10,3","1,8"
16/04/2011 9.00,"50,7","66,3","0,4",,,2
16/04/2011 10.00,"38,5",49,"0,4",,"8,3","1,5"
16/04/2011 11.00,"37,5","47,9","0,4",,,"1,1"
16/04/2011 12.00,42,"57,3","0,4",,"10,7","0,8"
16/04/2011 13.00,"30,1","35,5","0,3",,,"0,9"
16/04/2011 14.00,"18,5","23,4","0,2",,"12,7","0,9"
16/04/2011 15.00,"18,8","23,3","0,3",,,"0,6"
16/04/2011 16.00,"25,5","31,7","0,3",,"12,7","0,9"
16/04/2011 17.00,"34,4","42,7","0,4",,,"1,1"
16/04/2011 18.00,"47,1","58,7","0,4",,"8,3",1
16/04/2011 19.00,"62,7","76,6","0,5",,,"1,5"
16/04/2011 20.00,"74,2","91,6","0,6",,"8,3","1,8"
16/04/2011 21.00,"50,8","59,2","0,4",,,"1,4"
16/04/2011 22.00,"46,4","56,6","0,4",,"6,3","1,5"
16/04/2011 23.00,"49,6",68,"0,4",,,"1,3"
17/04/2011 0.00,60,82,"0,6",,"14,7","1,5"
17/04/2011 1.00,"63,7","83,8","0,6",,,"1,9"
17/04/2011 2.00,"61,4","79,8","0,6",,"12,2","2,2"
17/04/2011 3.00,"27,3","29,6","0,3",,,"1,3"
17/04/2011 4.00,"23,7","27,7","0,3",,"10,7",1
17/04/2011 5.00,22,"26,3","0,3",,,1
17/04/2011 6.00,"35,1","56,3","0,4",,"8,3","1,2"
17/04/2011 7.00,"41,8","60,8","0,4",,,"1,8"
17/04/2011 8.00,"21,4","26,1","0,3",,"5,9","1,3"
17/04/2011 9.00,"28,7",40,"0,4",,,"1,6"
17/04/2011 10.00,"22,8","37,1","0,3",,"10,7","1,6"
17/04/2011 11.00,"18,5","28,1","0,3",,,"1,3"
17/04/2011 12.00,"19,1","27,6","0,4",,"6,8","0,9"
17/04/2011 13.00,"14,2","20,2","0,3",,,"1,1"
17/04/2011 14.00,11,16,"0,3",,"5,4","0,7"
17/04/2011 15.00,"14,6","20,4","0,3",,,"0,8"
17/04/2011 16.00,"23,7",31,"0,4",,"5,9","0,8"
17/04/2011 17.00,"26,3","31,2","0,4",,,"1,2"
17/04/2011 18.00,"31,3","36,4","0,4",,"16,1","1,3"
17/04/2011 19.00,"37,2","44,2","0,4",,,"1,6"
17/04/2011 20.00,"32,5","39,6","0,5",,20,"1,4"
17/04/2011 21.00,"26,8","31,5","0,5",,,"1,3"
17/04/2011 22.00,21,"24,7","0,4",,"26,9","1,2"
17/04/2011 23.00,"21,1","26,2","0,3",,,"1,2"
18/04/2011 0.00,"13,1","16,4","0,3",,23,1
18/04/2011 1.00,"8,2","11,3","0,3",,,"0,8"
18/04/2011 2.00,"7,4","10,5","0,3",,"28,8","0,8"
18/04/2011 3.00,"6,2","9,4",,,,"0,8"
18/04/2011 4.00,,,"0,2",,"29,3","0,9"
18/04/2011 5.00,"20,7","24,9","0,3",,,"0,9"
18/04/2011 6.00,"35,7","42,1","0,3",,"29,3","0,9"
18/04/2011 7.00,"47,7","62,7","0,4",,,"1,4"
18/04/2011 8.00,"41,9","63,8","0,5",,"23,4","2,3"
18/04/2011 9.00,"27,5","40,7","0,4",,,"2,2"
18/04/2011 10.00,"27,8","42,1","0,4",,"30,8","1,8"
18/04/2011 11.00,"22,9","33,4","0,4",,,"1,9"
18/04/2011 12.00,"31,8","50,2","0,4",,23,2
18/04/2011 13.00,"23,7","34,6","0,4",,,"2,3"
18/04/2011 14.00,"15,3","22,9","0,3",,"24,4","1,3"
18/04/2011 15.00,"18,8","28,2","0,3",,,"1,3"
18/04/2011 16.00,"19,3","27,6","0,3",,"21,5","1,4"
18/04/2011 17.00,"27,7","36,2","0,4",,,"1,4"
18/04/2011 18.00,"36,6","43,7","0,4",,23,"1,6"
18/04/2011 19.00,"37,1",43,"0,5",,,"1,7"
18/04/2011 20.00,"29,8","32,7","0,4",,19,2
18/04/2011 21.00,20,"23,1","0,3",,,"1,4"
18/04/2011 22.00,"13,6","16,6","0,3",,19,1
18/04/2011 23.00,"11,4","14,2","0,3",,,"1,1"
19/04/2011 0.00,"13,2","16,6","0,3",,"30,3","0,9"
19/04/2011 1.00,"8,3","11,5","0,2",,,1
19/04/2011 2.00,6,"9,4","0,2",,"31,3","0,7"
19/04/2011 3.00,"5,5","8,8","0,2",,,"0,8"
19/04/2011 4.00,"6,5","10,2","0,2",,"30,3","0,7"
19/04/2011 5.00,15,"21,5","0,3",,,"0,7"
19/04/2011 6.00,"32,1","39,5","0,3",,"31,7","1,3"
19/04/2011 7.00,"35,6","46,3","0,4",,,"1,5"
19/04/2011 8.00,43,"63,2","0,5",,"29,3","2,5"
19/04/2011 9.00,"33,5","48,1","0,4",,,"2,1"
19/04/2011 10.00,"27,2","38,4","0,4",,"31,7","2,2"
19/04/2011 11.00,"28,8",42,"0,4",,,"2,2"
19/04/2011 12.00,"33,5","48,2","0,5",,"28,3","1,7"
19/04/2011 13.00,"25,5","34,9","0,4",,,2
19/04/2011 14.00,"19,6","26,9","0,3",,"34,2","1,5"
19/04/2011 15.00,24,"31,8","0,4",,,"1,3"
19/04/2011 16.00,"19,3","24,6","0,4",,"29,8","1,6"
19/04/2011 17.00,"23,3",30,"0,4",,,"1,4"
19/04/2011 18.00,"34,6","42,3","0,5",,"28,3","1,6"
19/04/2011 19.00,"47,9","55,9","0,6",,,"2,5"
19/04/2011 20.00,"40,2","42,3","0,5",,"25,4","2,1"
19/04/2011 21.00,"34,6","36,3","0,4",,,2
19/04/2011 22.00,"22,5","24,2","0,3",,"34,2","1,6"
19/04/2011 23.00,"19,7","21,1","0,3",,,"1,3"
20/04/2011 0.00,"16,1","16,9","0,3",,"37,6","1,3"
20/04/2011 1.00,"13,2","14,2","0,3",,,"1,2"
20/04/2011 2.00,"9,3","11,1","0,3",,"28,3","1,1"
20/04/2011 3.00,"8,1","9,9",,,,"0,9"
20/04/2011 4.00,,,"0,2",,"31,7","0,8"
20/04/2011 5.00,"29,6","35,2","0,4",,,1
20/04/2011 6.00,"34,7","41,8","0,3",,"32,7",1
20/04/2011 7.00,37,"47,1","0,4",,,"1,3"
20/04/2011 8.00,"35,2","47,5","0,4",,"29,8","1,6"
20/04/2011 9.00,"31,5","43,5","0,4",,,"1,4"
20/04/2011 10.00,"34,6",49,"0,5",,"30,3","2,1"
20/04/2011 11.00,"29,2",41,"0,5",,,"1,8"
20/04/2011 12.00,"28,1","39,7","0,4",,"34,7",2
20/04/2011 13.00,"22,8",31,"0,4",,,"1,6"
20/04/2011 14.00,"17,5","23,3","0,3",,"35,2",1
20/04/2011 15.00,30,"41,8","0,4",,,"1,2"
20/04/2011 16.00,27,"35,4","0,4",,"32,7","1,5"
20/04/2011 17.00,"34,3","44,2","0,4",,,"1,2"
20/04/2011 18.00,"41,9","51,3","0,5",,"28,8","1,4"
20/04/2011 19.00,"60,2",70,"0,6",,,"5,1"
20/04/2011 20.00,"41,2","44,5","0,5",,23,"1,9"
20/04/2011 21.00,"43,2","47,1","0,4",,,"2,9"
20/04/2011 22.00,"33,2","34,7","0,3",,"31,7","1,4"
20/04/2011 23.00,"40,4","43,4","0,4",,,1
21/04/2011 0.00,"35,4","39,1","0,4",,"35,2",1
21/04/2011 1.00,26,"28,9","0,3",,,"1,2"
21/04/2011 2.00,"17,1","19,1","0,3",,"30,3","0,7"
21/04/2011 3.00,14,"16,3","0,3",,,"0,8"
21/04/2011 4.00,"19,1","22,6","0,3",,"28,3",1
21/04/2011 5.00,"48,5","55,2","0,4",,,1
21/04/2011 6.00,"72,8","86,6","0,4",,"29,3","1,8"
21/04/2011 7.00,"78,1","97,2","0,4",,,"1,9"
21/04/2011 8.00,"55,2","71,1","0,5",,"30,8","2,1"
21/04/2011 9.00,"43,7","57,9","0,5",,,"1,9"
21/04/2011 10.00,"33,5","43,7","0,4",,"27,8","1,8"
21/04/2011 11.00,"37,7",53,"0,5",,,2
21/04/2011 12.00,"31,8","42,4","0,4",,"31,3","2,2"
21/04/2011 13.00,"23,2","29,8","0,3",,,"1,2"
21/04/2011 14.00,"17,3","22,7","0,3",,"24,4","0,7"
21/04/2011 15.00,22,"28,7","0,3",,,"0,5"
21/04/2011 16.00,"34,1","44,2","0,5",,"18,6","1,3"
21/04/2011 17.00,"39,1","45,5","0,5",,,"4,1"
21/04/2011 18.00,"61,3","67,7","0,5",,"25,4","1,3"
21/04/2011 19.00,"102,3","125,3","0,9",,,"2,6"
21/04/2011 20.00,"105,9",117,1,,"27,4","3,4"
21/04/2011 21.00,91,"96,6","0,6",,,"2,4"
21/04/2011 22.00,"93,4","133,9","0,9",,"37,1","2,3"
21/04/2011 23.00,"111,4","145,8",1,,,4
22/04/2011 0.00,"77,9","95,5","0,7",,"39,6","2,9"
22/04/2011 1.00,"72,2","77,4","0,7",,,"2,4"
22/04/2011 2.00,33,"33,1","0,4",,"43,5","2,1"
22/04/2011 3.00,"14,8","14,8",,,,"1,1"
22/04/2011 4.00,,,"0,3",,"36,1","1,8"
22/04/2011 5.00,"67,3","73,1","0,4",,,"1,2"
22/04/2011 6.00,"115,2","147,2","0,6",,"42,5","1,7"
22/04/2011 7.00,"82,5","104,2","0,5",,,"2,2"
22/04/2011 8.00,"83,4","130,3","0,7",,"35,2","1,7"
22/04/2011 9.00,"75,6","117,1","0,6",,,"3,6"
22/04/2011 10.00,40,"50,8","0,4",,"31,7","2,2"
22/04/2011 11.00,"35,9","43,3","0,4",,,"1,3"
22/04/2011 12.00,39,"45,5","0,5",,"26,4","1,5"
22/04/2011 13.00,"25,1","27,4","0,3",,,"1,4"
22/04/2011 14.00,"20,6","24,3","0,3",,"24,9","0,6"
22/04/2011 15.00,"27,4","37,8","0,3",,,"1,3"
22/04/2011 16.00,"18,1","22,5","0,3",,23,"1,2"
22/04/2011 17.00,"24,5","31,5","0,4",,,"1,1"
22/04/2011 18.00,"35,6","42,7","0,4",,23,"1,3"
22/04/2011 19.00,"41,8","45,1","0,5",,,"2,1"
22/04/2011 20.00,"66,8","79,7","0,7",,22,"3,1"
22/04/2011 21.00,"63,2","73,4","0,6",,,"2,2"
22/04/2011 22.00,"120,1","162,2",1,,"29,3","2,8"
22/04/2011 23.00,"138,8","202,9","0,9",,,3
23/04/2011 0.00,"101,9","139,2","0,8",,"30,8","2,2"
