,Regione Puglia,,,
,Scuola Elementare G.Ungaretti Via Ca del Fico,,,
Parm,SO2,NOX,NO,NO2



22/04/2006 21.00,2,"32,15070064","3,78492308","26,35846872"
22/04/2006 22.00,2,"21,39617864","4,12286258","15,07737236"
22/04/2006 23.00,2,"14,44829759","4,45066396","7,62110581"
23/04/2006 0.00,2,"19,21078176","4,94405447","11,62892549"
23/04/2006 1.00,2,"17,55325558","5,07754084","9,7651901"
23/04/2006 2.00,2,"21,05117736","5,22370046","13,04101014"
23/04/2006 3.00,2,"17,7516925","5,67485009","9,04616912"
23/04/2006 4.00,2,"15,23426343","5,50165551","6,79306258"
23/04/2006 5.00,2,"13,39645094","5,53714014","4,8994675"
23/04/2006 6.00,2,"17,71667422","5,52108751","9,24733829"
23/04/2006 7.00,2,"28,13397104","5,63514312","19,49662576"
23/04/2006 8.00,2,"31,6305984","6,38029795","21,85096696"
23/04/2006 9.00,2,"36,24913","6,75879113","25,89123328"
23/04/2006 10.00,2,"19,463682","5,35127355","11,25644303"
23/04/2006 11.00,2,"15,39249482","4,92715887","7,8339573"
23/04/2006 12.00,2,"11,50675825","4,36955908","4,80212758"
23/04/2006 13.00,2,"11,70519517","4,59513265","4,65416937"
23/04/2006 14.00,2,"12,23176762","4,75312007","4,93840346"
23/04/2006 15.00,2,"13,23562689","5,20511392","5,24859487"
23/04/2006 16.00,2,"13,53263314","4,65342741","6,39331883"
23/04/2006 17.00,2,"11,5534512","3,5323133","6,13504205"
23/04/2006 18.00,2,"11,60792408","3,42839705","6,34918987"
23/04/2006 19.00,2,"13,12149196","4,17693374","6,7138924"
23/04/2006 20.00,2,"14,54686693","3,92685787","8,52442447"
23/04/2006 21.00,2,"42,42272944","4,94490119","34,85564528"
23/04/2006 22.00,2,"40,6731156","5,83959501","31,73036656"
23/04/2006 23.00,2,"31,89389992","5,77031917","23,05149264"
24/04/2006 0.00,2,"21,69448888","5,94689187","12,57377662"
24/04/2006 1.00,,"16,01504393","5,65372841","7,34076454"
24/04/2006 2.00,2,"14,46126669","5,67907368","5,7469787"
24/04/2006 3.00,2,"19,15370856","5,81087161","10,24020547"
24/04/2006 4.00,2,"19,8411108","6,04658329","10,56596821"
24/04/2006 5.00,2,"27,96535176","5,63852124","19,32271024"
24/04/2006 6.00,2,"74,60195712","7,59265753","62,98961632"
24/04/2006 7.00,2,"69,71498072","8,18912008","57,18292968"
24/04/2006 8.00,2,"33,03523008","6,41071352","23,20982536"
24/04/2006 9.00,2,"26,46215648","5,930838","17,36941295"
24/04/2006 10.00,2,"18,57267662","4,0054276","12,43230774"
24/04/2006 11.00,2,"18,10576622","3,9572722","12,03905522"
24/04/2006 12.00,2,"12,45614464","3,33123829","7,34725387"
24/04/2006 13.00,2,"13,48075485","3,39291367","8,2778281"
24/04/2006 14.00,3,"13,59488786","3,46979371","8,27393526"
24/04/2006 15.00,2,"11,81025001","3,31603238","6,72427647"
24/04/2006 16.00,2,"11,52232384","3,45543201","6,22199981"
24/04/2006 17.00,2,"11,11636991","3,44698359","5,82874347"
24/04/2006 18.00,2,"12,26808414","3,43853516","6,99423366"
24/04/2006 19.00,2,"21,0083868","3,33799828","15,89503534"
24/04/2006 20.00,2,"38,2010908","4,06287813","31,9860392"
24/04/2006 21.00,2,"90,83359432","7,07307503","80,0306796"
24/04/2006 22.00,3,"73,07283512","6,67008204","62,87671272"
24/04/2006 23.00,2,"54,423646","5,36563525","46,21850832"
25/04/2006 0.00,2,"52,13964728","6,03137612","42,91023208"
25/04/2006 1.00,3,"55,03062952","6,29074464","45,404742"
25/04/2006 2.00,2,"39,57587616","6,16739639","30,12877976"
25/04/2006 3.00,2,"23,19768416","5,96547841","14,0494563"
25/04/2006 4.00,2,"23,020002","6,15472438","13,58093218"
25/04/2006 5.00,2,"29,59825712","6,07784184","20,28184592"
25/04/2006 6.00,2,"43,41232328","6,42845584","33,56684256"
25/04/2006 7.00,2,"46,55618664","7,05533272","35,74986856"
25/04/2006 8.00,2,"54,80753736","8,42229786","41,90696744"
25/04/2006 9.00,2,"37,39696096","7,81654142","25,41491584"
25/04/2006 10.00,2,"21,33392392","5,79904257","12,44010105"
25/04/2006 11.00,2,"16,42229419","5,28706427","8,31157298"
25/04/2006 12.00,2,"13,04756448","4,35857675","6,36087219"
25/04/2006 13.00,2,"13,29917794","4,53092462","6,34789354"
25/04/2006 14.00,2,"13,6156388","4,45826817","6,7761911"
25/04/2006 15.00,2,"14,94244443","4,67961815","7,76387102"
25/04/2006 16.00,2,"10,66242861","3,12002767","5,87676526"
25/04/2006 17.00,2,"12,03203436","3,28477258","6,99423366"
25/04/2006 18.00,2,"14,57669795","2,98823099","9,99621133"
25/04/2006 19.00,2,"11,84008294","3,02371313","7,20319041"
25/04/2006 20.00,2,"9,7286059","3,15973464","4,88129776"
25/04/2006 21.00,2,"12,02165794","3,28054899","6,99034083"
25/04/2006 22.00,2,"13,72847739","3,84152815","7,83655188"
25/04/2006 23.00,2,"16,20050984","4,15750049","9,8248923"
26/04/2006 0.00,2,"31,42698952","4,13975943","25,08914928"
26/04/2006 1.00,,"21,30669704","4,24452114","14,80093349"
26/04/2006 2.00,"2,18353663","13,11760104","4,4455949","6,29727525"
26/04/2006 3.00,"2,05891853","11,63515861","4,49037218","4,74501996"
26/04/2006 4.00,"2,12032398","14,30952081","4,48107829","7,43550988"
26/04/2006 5.00,"1,96861504","18,20044463","4,78268893","10,86578319"
26/04/2006 6.00,"1,96680884","27,83047928","4,6238573","20,74648104"
26/04/2006 7.00,2,"53,10201424","6,02884097","43,8771496"
26/04/2006 8.00,"2,12393636","38,4215444","4,90857234","30,90751824"
26/04/2006 9.00,"2,15644578","56,05393192","8,42145364","43,15554168"
26/04/2006 10.00,2,"34,39835224","5,28284068","26,30655792"
26/04/2006 11.00,"1,92888085","32,4840196","5,48222476","24,0846036"
26/04/2006 12.00,"2,11671261","38,814556","6,67092751","28,59340552"
26/04/2006 13.00,2,"22,77098312","4,6821533","15,59392975"
26/04/2006 14.00,2,"14,17463686","3,84913111","8,27134068"
26/04/2006 15.00,"1,84399592","16,61684019","4,09329246","10,3401438"
26/04/2006 16.00,"1,97583879","16,64537297","3,87532185","10,70354234"
26/04/2006 17.00,"2,07156086","15,81790334","3,76126749","10,05072245"
26/04/2006 18.00,2,"23,68533976","4,1093451","17,38888285"
26/04/2006 19.00,"2,23230076","33,31797664","3,40727537","28,10670592"
26/04/2006 20.00,"2,30454336","36,972822","4,29605591","30,39875416"
26/04/2006 21.00,"2,12574255","46,94269744","4,76325818","39,65776712"
26/04/2006 22.00,"1,94874794","42,41624776","5,04881619","34,6895116"
26/04/2006 23.00,"2,17450669","47,73644512","6,69965215","37,47734144"
27/04/2006 0.00,"1,85121968","25,09905344","4,74720555","17,82367738"
27/04/2006 1.00,"1,70492829","20,27949416","4,60527076","13,21882423"
27/04/2006 2.00,"1,84399592","21,59720632","4,75903334","14,30125141"
27/04/2006 3.00,"1,73021396","20,02009312","4,78353565","12,68539344"
27/04/2006 4.00,"1,98848111","22,75541944","4,96348772","15,14616612"
27/04/2006 5.00,"1,6706137","26,00174688","4,8925197","18,50375666"
27/04/2006 6.00,"2,12213017","46,38628632","8,06661729","34,02629616"
27/04/2006 7.00,"2,03543906","90,57939392","22,424801","56,19266664"
27/04/2006 8.00,"2,07517223","68,25975752","13,96956738","46,8466768"
27/04/2006 9.00,2,"37,64858016","6,21724272","28,12356976"
27/04/2006 10.00,"1,77355952","25,20279856","4,63568509","18,09882566"
27/04/2006 11.00,2,"27,14567736","5,72892001","18,36358794"
27/04/2006 12.00,"1,87831154","15,40287124","4,16341626","9,01761531"
27/04/2006 13.00,"1,64171666","13,25378324","3,73423253","7,52636047"
27/04/2006 14.00,"1,48820051",,,
27/04/2006 15.00,"1,73021396","10,77267262","2,70943047","6,61785073"
27/04/2006 16.00,"1,69770454","11,35112145","2,89952066","6,90467941"
27/04/2006 17.00,"1,76272237","12,14746562","3,20282223","7,23563705"
27/04/2006 18.00,2,"14,73882026","3,3506703","9,60165866"
27/04/2006 19.00,"1,64713422","16,03449853","3,77985403","10,23891296"
27/04/2006 20.00,"1,79161941","14,57410337","3,76633655","8,79827641"
27/04/2006 21.00,"1,65977654","15,07603396","3,90827133","9,0825105"
27/04/2006 22.00,"1,63449189","16,1992135","3,47063793","10,87876185"
27/04/2006 23.00,"1,63629808","14,29655171","4,02739475","8,11948773"
28/04/2006 0.00,"1,69589835","15,04620294","4,07977498","8,78919058"
28/04/2006 1.00,,"15,23037251","4,39490435","8,48938134"
28/04/2006 2.00,1,,,
28/04/2006 3.00,2,"14,63246908","4,98376394","6,98644609"
28/04/2006 4.00,2,"14,32378815","4,87477864","6,84497721"
28/04/2006 5.00,2,"13,07869184","5,00319594","5,40174416"
28/04/2006 6.00,2,"11,94124495","4,95081446","4,34397796"
28/04/2006 7.00,2,"11,22791026","5,00488438","3,54708504"
28/04/2006 8.00,2,"12,00739059","4,93307214","4,43742505"
28/04/2006 9.00,2,"10,58071929","4,36702393","3,87933902"
28/04/2006 10.00,1,"11,94902679","4,02148023","5,77942534"
28/04/2006 11.00,1,"14,89705164","3,7494397","9,14740187"
28/04/2006 12.00,2,"12,92305504","4,50895872","6,00525358"
28/04/2006 13.00,2,"11,06578795","4,61034106","3,99095775"
28/04/2006 14.00,1,"8,70788852","4,14060364","2,35304295"
28/04/2006 15.00,1,"9,3070902","3,35827325","4,1544892"
28/04/2006 16.00,2,"11,15138819","4,42616415","4,3595512"
28/04/2006 17.00,2,"11,33426143","4,77424051","4,00782924"
28/04/2006 18.00,1,"10,16568718","4,52585557","3,22002023"
28/04/2006 19.00,1,"11,56382571","5,03952355","3,83002089"
28/04/2006 20.00,1,"11,28108489","5,05895555","3,51723298"
28/04/2006 21.00,1,"10,41859698","4,28676327","3,84040305"
28/04/2006 22.00,1,"10,85178735","4,69313563","3,64961604"
28/04/2006 23.00,1,"11,52621476","4,81479419","4,13761771"
29/04/2006 0.00,1,"10,96073311","5,16709539","3,03053147"
29/04/2006 1.00,2,"10,95165302","4,95841867","3,34202113"
29/04/2006 2.00,1,"14,36269735","5,53460499","5,87027594"
29/04/2006 3.00,1,"12,20712576","4,70749857","4,98382876"
29/04/2006 4.00,1,"11,76874814","5,23552825","3,7339773"
29/04/2006 5.00,1,"13,89189412","5,72638611","5,10453141"
29/04/2006 6.00,1,"19,88520152","6,57038938","9,80542432"
29/04/2006 7.00,1,"25,74104568","6,68613467","15,4875021"
29/04/2006 8.00,2,"25,50759048","6,79258607","15,09035102"
29/04/2006 9.00,2,"26,42196624","6,82891368","15,94954646"
29/04/2006 10.00,2,"29,24935536","6,64980582","19,05405321"
29/04/2006 11.00,2,"37,8625712","6,98436595","27,15927168"
29/04/2006 12.00,2,"33,71223104","6,63459866","23,54339288"
29/04/2006 13.00,2,"28,51268088","5,69766147","19,77956352"
29/04/2006 14.00,1,"14,62727991","4,4379907","7,81967848"
29/04/2006 15.00,2,"13,95544709","4,32309087","7,32389306"
29/04/2006 16.00,1,"15,25760895","4,68806657","8,06627677"
29/04/2006 17.00,2,"23,23269288","5,14681917","15,34214612"
29/04/2006 18.00,1,"21,10176888","4,11610384","14,79314209"
29/04/2006 19.00,1,"17,23419822","4,78522408","9,89497858"
29/04/2006 20.00,1,"19,694556","3,07440493","14,98522543"
29/04/2006 21.00,"1,48278193","26,11327384","3,17747696","21,25004448"
29/04/2006 22.00,1,"33,41265888","4,05696486","27,20338152"
29/04/2006 23.00,1,"22,96422896","5,01333281","15,27854153"
30/04/2006 0.00,1,"24,72032448","5,57262228","16,17667485"
30/04/2006 1.00,,"22,983674","5,61909049","14,36743911"
30/04/2006 2.00,1,,,
30/04/2006 3.00,2,"19,95135672","5,60050395","11,36156862"
30/04/2006 4.00,2,"18,0240569","5,94435672","8,90470024"
30/04/2006 5.00,2,"20,51294936","6,17669028","11,03839855"
30/04/2006 6.00,2,"24,62306104","6,69373888","14,35705313"
30/04/2006 7.00,2,"25,85389192","6,57207906","15,77562902"
30/04/2006 8.00,2,"19,67379168","6,91086402","9,07082818"
30/04/2006 9.00,2,"19,09535814","6,52983819","9,07731751"
30/04/2006 10.00,"1,759111","16,01244934","4,99221112","8,3544037"
30/04/2006 11.00,2,"12,99049893","4,59851202","5,93516922"
30/04/2006 12.00,"1,53335226","9,98021936","3,95220314","3,9156804"
30/04/2006 13.00,"1,42860024","8,64952281","3,64552345","3,05519054"
30/04/2006 14.00,1,"7,64955637","3,18930475","2,7553832"
30/04/2006 15.00,"1,63991047","8,46794782","3,69452431","2,798212"
30/04/2006 16.00,"1,60198247","9,21889729","3,70043758","3,54059571"
30/04/2006 17.00,"1,63810427","10,65724135","4,50135451","3,74955246"
30/04/2006 18.00,1,"6,6132734","2,29545391","3,09153192"
30/04/2006 19.00,"1,60740104","9,11384054","3,38784461","3,9156804"
30/04/2006 20.00,"1,62726814","12,02814344","3,70973148","6,33750946"
30/04/2006 21.00,2,"26,78899376","4,34421256","20,13387624"
30/04/2006 22.00,2,"26,79029392","4,87646832","19,3175096"
30/04/2006 23.00,2,"18,16542826","5,19751096","10,19348575"
01/05/2006 0.00,2,"18,88395213","5,48222476","10,47512335"
01/05/2006 1.00,2,"15,46253138","5,1966655","7,49001909"
01/05/2006 2.00,1,"14,9735737","5,75933434","6,1363403"
01/05/2006 3.00,"1,65797035","15,06306295","5,51010394","6,6087649"
01/05/2006 4.00,2,"14,40419922","6,09642962","5,04872204"
01/05/2006 5.00,2,"17,82821456","6,27046717","8,20774374"
01/05/2006 6.00,2,"21,97463512","6,14627595","12,5478193"
01/05/2006 7.00,2,"23,45578504","6,39381543","13,64971446"
01/05/2006 8.00,2,"25,70603696","6,41240196","15,87297277"
01/05/2006 9.00,2,"22,01224416","5,8370611","13,06048004"
01/05/2006 10.00,2,"17,83210548","4,91871045","10,28822535"
01/05/2006 11.00,2,"19,33659136","5,41801673","11,02672197"
01/05/2006 12.00,2,"13,67140993","3,34053219","8,54908354"
01/05/2006 13.00,1,"8,43682046","2,92740233","3,94553246"
01/05/2006 14.00,2,"8,49518426","3,66664388","2,86829636"
01/05/2006 15.00,2,"8,30193459","3,54667625","2,85921245"
01/05/2006 16.00,1,"8,70918486","3,62186661","3,15123221"
01/05/2006 17.00,2,"9,95298292","3,73169738","4,22717006"
01/05/2006 18.00,1,"9,96465568","3,63453987","4,38810501"
01/05/2006 19.00,2,"11,97367056","3,90996102","5,97540343"
01/05/2006 20.00,"1,51890374","10,88680563","3,90911555","4,88908342"
01/05/2006 21.00,2,"11,45098903","4,59682358","4,39719083"
01/05/2006 22.00,1,"21,48567936","5,36141166","13,26425144"
01/05/2006 23.00,"1,6326857","29,9458396","5,78552509","21,07872928"
02/05/2006 0.00,2,"25,33769016","6,02123801","16,1052865"
02/05/2006 1.00,,"21,53367056","5,84128469","12,5750806"
02/05/2006 2.00,2,,,
02/05/2006 3.00,"1,55863691","18,88913938","5,7187819","10,11691398"
02/05/2006 4.00,"1,4900067","17,85026374","5,69512631","9,1136589"
02/05/2006 5.00,2,"20,53887608","5,4889835","12,12082573"
02/05/2006 6.00,2,"26,59444776","5,39689504","18,32205548"
02/05/2006 7.00,2,"39,5862392","6,43098974","29,73423856"
02/05/2006 8.00,2,"33,30501328","6,8711558","22,77245536"
02/05/2006 9.00,2,"26,9407492","6,04911844","17,66663335"
02/05/2006 10.00,2,"13,51836771","4,23945209","7,0149999"
02/05/2006 11.00,2,"12,23047128","4,10680994","5,92997814"
02/05/2006 12.00,2,"12,35238805","3,82885489","6,47897834"
02/05/2006 13.00,2,"6,43688566","1,76826845","3,72489339"
02/05/2006 14.00,2,"8,51852978","3,19944286","3,60938374"
02/05/2006 15.00,2,"10,00097221","3,88039091","4,04676521"
02/05/2006 16.00,2,"11,3783598","4,10089667","5,08635976"
02/05/2006 17.00,2,"12,44577013","3,7857673","6,63861505"
02/05/2006 18.00,2,"12,04500346","3,91164946","6,04419146"
02/05/2006 19.00,2,"10,29019662","3,82378584","4,42314814"
02/05/2006 20.00,2,"9,75195333","3,88799387","3,78589193"
02/05/2006 21.00,2,"12,16691831","4,34336834","5,50297691"
02/05/2006 22.00,2,"23,43372056","4,49713092","16,54137546"
02/05/2006 23.00,2,"28,46338952","5,14766463","20,57514672"
03/05/2006 0.00,2,"35,60971896","5,65879871","26,9412272"
03/05/2006 1.00,2,"19,17187256","5,59543365","10,58933285"
03/05/2006 2.00,2,"18,19785196","6,48843903","8,24278496"
03/05/2006 3.00,2,"16,96313207","6,46055985","7,05004112"
03/05/2006 4.00,"1,62408188","17,36485857","6,44771451","7,47177861"
03/05/2006 5.00,1,"22,56087344","6,35579814","12,81259306"
03/05/2006 6.00,2,"41,43833624","7,31470123","30,23002016"
03/05/2006 7.00,2,"84,20866728","15,68967918","60,1641392"
03/05/2006 8.00,2,"50,16826056","8,65463141","36,90758456"
03/05/2006 9.00,2,"30,8679972","6,22738083","21,32273872"
03/05/2006 10.00,2,"15,2783618","5,00488438","7,60033958"
03/05/2006 11.00,2,"11,75837171","4,42616415","4,96695727"
03/05/2006 12.00,2,"10,43675525","3,85335595","4,52438281"
03/05/2006 13.00,2,"9,68191677","4,10174214","3,38744642"
03/05/2006 14.00,2,"8,96339099","4,03415349","2,77225469"
03/05/2006 15.00,"1,21548382","8,58467542","4,33829928","1,92604173"
03/05/2006 16.00,"0,97527656","5,33186247","1,95751566","2,32838389"
03/05/2006 17.00,"1,23354473","3,84552912","0,02703496","4,9734466"
03/05/2006 18.00,2,"11,68185156","1,76995938","9,0370833"
03/05/2006 19.00,"1,87650535","20,38453944","3,81280226","14,54135654"
03/05/2006 20.00,"1,85302587","29,77073864","4,36195487","23,09042096"
03/05/2006 21.00,2,"43,68466856","4,82746621","36,29888024"
03/05/2006 22.00,2,"27,87717032","5,11133578","20,04431816"
03/05/2006 23.00,"1,62365576","21,55441576","5,30396112","13,42129547"
04/05/2006 0.00,2,"15,34839836","5,31325501","7,19670108"
04/05/2006 1.00,,"13,85298683","5,20258002","5,87027594"
04/05/2006 2.00,2,,,
04/05/2006 3.00,2,"14,09033295","6,14627595","4,6580622"
04/05/2006 4.00,2,"14,31470998","6,008566","5,09414734"
04/05/2006 5.00,1,"15,89701999","5,66893557","7,19929566"
04/05/2006 6.00,2,"35,56172776","6,04996266","26,2922944"
04/05/2006 7.00,2,"53,58836968","7,78612709","41,66427728"
04/05/2006 8.00,2,"58,2250844","8,68420277","44,92452408"
04/05/2006 9.00,2,"38,08176288","6,7765322","27,69786296"
04/05/2006 10.00,2,"24,98232584","5,40280832","16,69971966"
04/05/2006 11.00,2,"14,00602905","5,13499137","6,12725447"
04/05/2006 12.00,2,"10,04766325","4,47009471","3,18757359"
04/05/2006 13.00,2,"8,4251477","3,26449636","3,41600023"
04/05/2006 14.00,2,"9,365454","3,95389283","3,29789217"
04/05/2006 15.00,2,"8,58986267","3,56526278","3,11878748"
04/05/2006 16.00,2,"9,49774528","4,03330802","3,30827624"
04/05/2006 17.00,2,"9,29541744","3,75112813","3,53929746"
04/05/2006 18.00,2,"9,12940422","2,82348483","4,79823474"
04/05/2006 19.00,2,"9,74416958","3,96065157","3,66648944"
04/05/2006 20.00,2,"10,19422187","4,02232569","4,02210614"
04/05/2006 21.00,2,"12,72461812","5,0369884","4,99550917"
04/05/2006 22.00,2,"12,36665348","5,0834566","4,56591527"
04/05/2006 23.00,2,"12,53785396","5,17131898","4,60225474"
05/05/2006 0.00,2,"17,2653275","6,35748782","7,51078723"
05/05/2006 1.00,2,"15,62724635","6,41071352","5,7898075"
05/05/2006 2.00,2,"13,61953163","6,3634011","3,85338362"
05/05/2006 3.00,2,"17,03057405","6,42085163","7,17853134"
05/05/2006 4.00,2,"18,92415766","6,72415196","8,60748749"
05/05/2006 5.00,2,"19,93579304","6,2163985","10,39984218"
05/05/2006 6.00,2,"53,13704208","8,83627442","39,59935552"
05/05/2006 7.00,2,"73,49825512","13,62485917","52,61831648"
05/05/2006 8.00,2,"46,90248808","9,23082023","32,7543764"
05/05/2006 9.00,2,"14,04234558","4,9263134","6,48416942"
05/05/2006 10.00,2,"11,60792408","4,77255082","4,28427576"
05/05/2006 11.00,2,"10,61055031","4,30112497","4,01042382"
05/05/2006 12.00,2,"9,83106806","3,80688899","3,9896595"
05/05/2006 13.00,2,"8,19039425","2,94683309","3,66908402"
05/05/2006 14.00,2,"9,78956428","3,43684548","4,51659523"
05/05/2006 15.00,2,"11,02428417","3,74352642","5,28104151"
05/05/2006 16.00,2,"8,73382862","3,45881138","3,42638239"
05/05/2006 17.00,2,"8,08274674","3,15889042","3,23559538"
05/05/2006 18.00,2,"9,55870366","3,54160595","4,12463714"
05/05/2006 19.00,2,"11,28886673","3,92770209","5,26287178"
05/05/2006 20.00,2,"38,81325584","4,37209298","32,12362672"
05/05/2006 21.00,2,"39,71594928","5,17216444","31,79786016"
05/05/2006 22.00,2,"38,19849048","5,33099608","30,03534032"
05/05/2006 23.00,2,"37,16608696","5,38084366","28,92565376"
06/05/2006 0.00,2,"39,07265688","5,49067318","30,66480896"
06/05/2006 1.00,,"26,8032764","5,46617337","18,4245903"
06/05/2006 2.00,2,,,
06/05/2006 3.00,2,"20,29115736","4,99221112","12,63608105"
06/05/2006 4.00,2,"12,97752792","5,00741953","5,29402017"
06/05/2006 5.00,2,"13,41850013","4,83422495","6,00136074"
06/05/2006 6.00,2,"15,88923624","5,00319594","8,21423306"
06/05/2006 7.00,2,"19,90724688","5,05895555","12,14937762"
06/05/2006 8.00,2,"21,56089744","5,17047476","13,63284871"
06/05/2006 9.00,2,"24,48686928","4,53514946","17,53684106"
06/05/2006 10.00,2,"17,06429599","4,32562602","10,43099822"
06/05/2006 11.00,2,"18,69588972","4,14651817","12,3388683"
06/05/2006 12.00,3,"16,15641338","3,94290925","10,11042465"
06/05/2006 13.00,3,"18,08501528","4,18791607","11,66396671"
06/05/2006 14.00,2,"13,94377433","3,90658165","7,95206345"
06/05/2006 15.00,2,"9,76232784","3,44613812","4,47506277"
06/05/2006 16.00,2,"9,33692122","3,50696803","3,95591462"
06/05/2006 17.00,2,"9,21889729","3,56357185","3,7508507"
06/05/2006 18.00,2,"9,36415766","3,50950193","3,97927543"
06/05/2006 19.00,2,"12,2538168","3,7207138","6,54646621"
06/05/2006 20.00,2,"32,57352032","4,18876154","26,16120768"
06/05/2006 21.00,2,"52,40683016","4,86464053","44,9699532"
06/05/2006 22.00,3,"31,8796364","4,98122879","24,24943712"
06/05/2006 23.00,3,"23,06409272","5,02938419","15,3538227"
07/05/2006 0.00,3,"17,32109671","5,51179362","8,86576427"
07/05/2006 1.00,3,"21,58942448","5,97646198","12,42322382"
07/05/2006 2.00,3,"23,34423896","6,00180601","14,14031263"
