"NetC","Provincia di Lecce","","","","","","","","","",""
"Stat","Galatina","","","","","","","","","",""
,SO2,NO2,NOX,CO,O3,PM2.5
23/09/2012 5.00,"5,23270806","14,52481966","17,88640628","0,32453988","14,25135432","33,9"
23/09/2012 6.00,"4,3605909","17,54741824","21,1847688","0,34635101","11,26805526","33,9"
23/09/2012 7.00,"1,68645551","14,70834106","18,78348226","0,34718049","13,0286687","33,9"
23/09/2012 8.00,"1,81917095","10,72987058","14,97787762","0,3099401","24,58360695","33,9"
23/09/2012 9.00,"2,28863138","10,82325266","16,09808782","0,29302779","36,5012382","33,9"
23/09/2012 10.00,"3,65188225","5,90382771","9,28925506","0,17512164","78,0170286","33,9"
23/09/2012 11.00,"5,15145383","3,44930345","6,36386256","0,1437878","93,1270389","33,9"
23/09/2012 12.00,"4,47434337","3,43503802","6,41121515","0,15390349","102,3584226","33,9"
23/09/2012 13.00,"2,18390783","3,49469815","6,3787819","0,16326776","109,09910865","33,9"
23/09/2012 14.00,"5,30312921","3,70221325","6,5195376","0,15212454","110,25074235","33,9"
23/09/2012 15.00,"4,21252892","3,4849699","6,35348422","0,15745907","108,5232918","33,9"
23/09/2012 16.00,"4,58087615","2,54077267","5,42202857","0,14995181","112,51746135","33,9"
23/09/2012 17.00,"4,36329917","2,36892402","5,14894908","0,13786028","104,34705855","33,9"
23/09/2012 18.00,"4,08613514","3,18277638","5,85791868","0,16870016","98,27084715","33,9"
23/09/2012 19.00,"4,08974549","2,48889438","4,96668003","0,14985279","85,2313476","33,9"
23/09/2012 20.00,"4,63143427","2,59394922","4,98030112","0,15882212","68,64358095","33,9"
23/09/2012 21.00,"5,69585088","2,12703882","4,36538471","0,1413378","56,2712493","33,9"
23/09/2012 22.00,"5,28146203","3,63023218","6,24775636","0,16384094","52,44078945","33,9"
23/09/2012 23.00,"3,54264017","2,86761186","5,2514361","0,15024772","50,4528318","33,9"
24/09/2012 0.00,"6,22128902","3,0958779","5,38051714","0,14216728","47,02699785","33,9"
24/09/2012 1.00,"6,28629159","3,12506075","5,59456936","0,13689216","42,6735288","17,29999"
24/09/2012 2.00,"5,79335474",,,"0,12885133","33,78251205","17,29999"
24/09/2012 3.00,"4,03467393",,,,"38,454024","17,29999"
24/09/2012 4.00,,,,"0,1174122","41,38114785","17,29999"
24/09/2012 5.00,"5,14061973",,,"0,11330324",,"17,29999"
24/09/2012 6.00,"3,93175454",,,"0,10551988","59,07727665","17,29999"
24/09/2012 7.00,"6,69797624","1,38387118","3,82571315","0,10544066","57,9973632","17,29999"
24/09/2012 8.00,"7,7651001","4,23332478","7,23240003","0,14115956","51,839277","17,29999"
24/09/2012 9.00,"2,95310256","3,39483057","6,28926779","0,13853248","62,6532942","17,29999"
24/09/2012 10.00,"5,84391286","2,23274182","5,26959819","0,12837718","75,74218995","17,29999"
24/09/2012 11.00,"5,52973512","1,4182413","4,19544042","0,13572716","77,75721975","17,29999"
24/09/2012 12.00,"3,87668298","1,88774628","4,71954638","0,16354387","78,2207181","17,29999"
24/09/2012 13.00,,"2,15881434","5,38310981","0,18254968","70,4116497","17,29999"
24/09/2012 14.00,"0,04062712","2,65944669","5,89943202","0,17348132","73,78329945","17,29999"
24/09/2012 15.00,"0,81433834","1,86310442","4,6566282","0,14451825","72,5335716","17,29999"
24/09/2012 16.00,"1,19713206","1,40332578","4,19673866","0,15040616","78,1435914","17,29999"
24/09/2012 17.00,"1,59888265","1,2515799","3,91976634","0,15817089","77,15636565","17,29999"
24/09/2012 18.00,"1,90042214","1,78982511","4,55933034","0,16889821","70,6829697","17,29999"
24/09/2012 19.00,"1,5122129","2,27294736","4,78570732","0,16451198","59,41355385","17,29999"
24/09/2012 20.00,"1,85889294","1,71265488","4,26614235","0,14924","58,8708939","17,29999"
24/09/2012 21.00,"2,72288631",,,"0,12096894","60,26948865","17,29999"
24/09/2012 22.00,"3,51375127",,,"0,12260926","61,9935876","17,29999"
24/09/2012 23.00,"0,51731129",,,"0,10459137","61,0726557","17,29999"
25/09/2012 0.00,"2,19112752",,,"0,09801145","63,83200005","17,29999"
25/09/2012 1.00,"4,39941081",,,"0,11269045","64,80432315","20,1"
25/09/2012 2.00,"0,71412723",,,"0,09878268","68,39320845","20,1"
25/09/2012 3.00,"4,34975782",,,"0,11684018","67,6780209","20,1"
25/09/2012 4.00,"0,51189576",,,"0,10299066","67,29843225","20,1"
25/09/2012 5.00,"2,46377912",,,"0,10887741","63,4571595","20,1"
25/09/2012 6.00,"1,92841099",,,"0,09803126","59,15372505","20,1"
25/09/2012 7.00,"0,51550611",,,"0,1146861","54,05729805","20,1"
25/09/2012 8.00,"0,36744413","6,43040016","9,02136474","0,13039263","38,540607","20,1"
25/09/2012 9.00,"5,12978665","5,30592237","8,33185357","0,15311246","49,9419522","20,1"
25/09/2012 10.00,"1,18720105","3,96549947","6,67521264","0,15572089","68,30594715","20,1"
25/09/2012 11.00,"2,80684881","4,78778184","8,65747482","0,19049148","75,1419942","20,1"
25/09/2012 12.00,"0,07403048","5,27998418","8,9350953","0,18646175","80,4996465","20,1"
25/09/2012 13.00,"0,08757285","7,58989623","11,41292111","0,1715847","89,7242472","20,1"
25/09/2012 14.00,"0,92267528","11,23828477","15,33917296","0,20815405","94,91944665","20,1"
25/09/2012 15.00,"0,95246932","5,95441158","9,27174114","0,18788421","95,83902195","20,1"
25/09/2012 16.00,"4,55018004","4,39868984","7,48601918","0,16237887","97,7782617","20,1"
25/09/2012 17.00,"1,71624852","2,86307086","5,9649467","0,16492672","94,1711022","20,1"
25/09/2012 18.00,"1,40568113","4,18339099","7,56126403","0,14714649","91,44020655","20,1"
25/09/2012 19.00,"0,9109391","5,92522873","8,88060904","0,15410038","82,83198105","20,1"
25/09/2012 20.00,"1,57270202","4,99659518","7,71174799","0,14092306","76,8904521","20,1"
25/09/2012 21.00,"2,31481506","2,04922042","4,51522242","0,11109091","75,96479205","20,1"
25/09/2012 22.00,"2,16133755","3,76317163","6,34829506","0,11425155","68,9473995","20,1"
25/09/2012 23.00,"2,19925436","2,43701608","5,02635546","0,09822931","69,1862409","20,1"
26/09/2012 0.00,"2,57843468","0,977271","3,46247139","0,09799165","72,81775935","20,1"
26/09/2012 1.00,"1,89590971","0,85211148","3,38333562","0,09285516","69,4481046","21,4"
26/09/2012 2.00,"0,84051897",,,"0,09983002","59,9081742","21,4"
26/09/2012 3.00,"2,79601471","2,58292462","6,05186431",,"40,86149025","21,4"
26/09/2012 4.00,,"4,94990414","7,8771532","0,1165233","33,44418","21,4"
26/09/2012 5.00,"1,07705588","4,05304613","7,00667122","0,10909526",,"21,4"
26/09/2012 6.00,"2,2173112","5,74689458","8,9305543","0,12944432","24,19115055","21,4"
26/09/2012 7.00,"1,68374723","7,87069064","11,41616578","0,14969435","15,87393171","21,4"
26/09/2012 8.00,"3,1463051","17,28932118","35,22404944","0,21789461","7,72653126","21,4"
26/09/2012 9.00,"3,09755419","20,86571336","49,16279712","0,26582388","12,43322703","21,4"
26/09/2012 10.00,"2,09723706","8,20855251","12,48967347","0,16767379","57,7510605","21,4"
26/09/2012 11.00,"0,06139222","4,23202845","7,41402091","0,13788008","70,961751","21,4"
26/09/2012 12.00,"0,08757285","2,9856358","6,16667418","0,1119798","74,3063685","21,4"
26/09/2012 13.00,"0,31598393","2,28786287","5,39738098","0,11510084","76,6109925","21,4"
26/09/2012 14.00,"0,43696219","2,78136154","6,2847287","0,10542085","75,37814235","21,4"
26/09/2012 15.00,"0,82336625","1,61019462","4,46722357","0,09095854","77,72270625","21,4"
26/09/2012 16.00,"1,02017914","1,50708429","4,43933131","0,10401819","75,60684915","21,4"
26/09/2012 17.00,"0,84413136","1,55183082","4,50549225","0,10542085","74,23867815","21,4"
26/09/2012 18.00,"0,99580369","1,22499163","3,90549518","0,09402133","75,47557815","21,4"
26/09/2012 19.00,"2,2173112","2,99925306","5,57835369","0,14937863","68,42568705","21,4"
26/09/2012 20.00,"0,50738028","8,81942695","11,1203832","0,22581661","49,303233","21,4"
26/09/2012 21.00,"1,64492529","11,7479972","14,61788052","0,23751205","39,14487255","21,4"
26/09/2012 22.00,"4,10689923","10,26425843","12,5246994","0,21475261","39,1644834","21,4"
26/09/2012 23.00,"2,00244147","7,54904062","9,73552351","0,21404196","43,10522685","21,4"
27/09/2012 0.00,"1,58173095","6,94789252","9,46503861","0,23105212","42,40083225","21,4"
27/09/2012 1.00,"2,2136978","6,11718206","9,03303942","0,22008714","35,5952289","18,4"
27/09/2012 2.00,"1,45623925","4,16653098","7,06634666","0,19740692","37,8037737","18,4"
27/09/2012 3.00,"1,38762328","2,9337575","5,82743375","0,17948806","36,7949022","18,4"
27/09/2012 4.00,"0,5696756","2,59978655","5,68797438","0,17980377","31,9034814","18,4"
27/09/2012 5.00,"1,82187821","2,45906335","5,46224558","0,15125545","34,18645965","18,4"
27/09/2012 6.00,"2,3716918","2,80859798","6,02137747","0,15084071","32,29456125","18,4"
27/09/2012 7.00,"1,99792599","5,82017389","9,27498581","0,1550883","28,1488116","18,4"
27/09/2012 8.00,"1,97716089","23,70868528","37,85104184","0,22192435","6,73051953","18,4"
27/09/2012 9.00,"3,06866326","16,94237922","29,2967156","0,2248683","20,5657368","18,4"
27/09/2012 10.00,"1,08427862","3,59651024","6,59413237","0,1404291","52,1775891","18,4"
27/09/2012 11.00,"1,56638137","2,73077958","5,57251444","0,12624406","71,9185131","18,4"
27/09/2012 12.00,"0,08305941","2,09461321","4,9919777","0,13161821","77,0048055","18,4"
27/09/2012 13.00,"0,23834209","2,46554886","5,40451656","0,13572716","80,48677875","18,4"
27/09/2012 14.00,"0,72947376","2,46490069","5,84429759","0,16358348","82,43210325","18,4"
27/09/2012 15.00,"0,6807198","1,73470406","4,67154562","0,11911193","86,5068309","18,4"
27/09/2012 16.00,"0,66988671","1,4441814","4,33814254","0,12009985","85,22187135","18,4"
27/09/2012 17.00,"1,50318397","1,7146013","4,69489688","0,1205344","84,68665275","18,4"
27/09/2012 18.00,"1,2431747","2,72818691","5,46289374","0,1388482","82,3434654","18,4"
27/09/2012 19.00,"1,35512199","3,51869184","6,48191709","0,13956001","74,287416","18,4"
27/09/2012 20.00,"1,35151164","5,01475154","7,62742497","0,15530615","61,7817984","18,4"
27/09/2012 21.00,"4,12224576","5,67102259","7,96796364","0,15668901","59,23492155","18,4"
27/09/2012 22.00,"1,85889294","5,02253338","7,31996772","0,12292498","54,0004605","18,4"
27/09/2012 23.00,"4,20259792","11,11247899","13,58783067","0,17346151","38,16305325","18,4"
28/09/2012 0.00,"1,06351453","9,01138028","11,4959478","0,21726202","29,66922105","18,4"
28/09/2012 1.00,"1,86972602","8,52890429","11,38503077","0,21346878","24,73111725","27,5"
28/09/2012 2.00,"1,75777873",,,"0,1765243","33,2161515","27,5"
28/09/2012 3.00,"1,70090199","3,93437211","7,06440024",,"30,3417954","27,5"
28/09/2012 4.00,,"2,57579095","5,29294945","0,17682021","27,16769055","27,5"
28/09/2012 5.00,"1,79389037","2,4019978","5,44408349","0,16970788",,"27,5"
28/09/2012 6.00,"0,82517143","2,16594802","5,40062373","0,14499241","25,78667175","27,5"
28/09/2012 7.00,"1,33797029","6,43688566","9,91779256","0,15250083","15,12895283","27,5"
28/09/2012 8.00,"3,74487062","8,41152852","13,55345291","0,16589484","14,73379719","27,5"
28/09/2012 9.00,"0,82607452","5,85130125","11,1605983","0,17597092","20,79578025","27,5"
28/09/2012 10.00,"3,52006989","4,79102459","9,52276762","0,1743306","27,89845905","27,5"
28/09/2012 11.00,"1,90132523","4,98557059","8,77682568","0,17832189","54,52620285","27,5"
28/09/2012 12.00,"0,4857131","6,62559433","10,03195426","0,167061","80,5557858","27,5"
28/09/2012 13.00,"0,52634021","15,68561206","22,04876336","0,18555305","82,48421265","27,5"
28/09/2012 14.00,"1,05809799","24,44926024","34,38405048","0,18387312","70,42447755","27,5"
28/09/2012 15.00,"0,52724229","13,03978264","18,23213412","0,13513418","92,49775605","27,5"
28/09/2012 16.00,"0,88204817","5,02707438","8,51412262","0,12999769","106,43179365","27,5"
28/09/2012 17.00,"2,08459575","5,12759013","8,40644834","0,1602842","100,48142685","27,5"
28/09/2012 18.00,"1,3578323","5,70993179","8,64774465","0,18031754","98,47182345","27,5"
28/09/2012 19.00,"1,44811342","11,98534332","14,82285266","0,24701495","84,8544522","27,5"
28/09/2012 20.00,"2,00966217","29,35246952","32,21888256","0,35553703","48,6360651","27,5"
28/09/2012 21.00,"1,04184633","18,39628888","20,79623128","0,28996617","50,8459665","27,5"
28/09/2012 22.00,"1,41200178","29,15469224","32,08525288","0,36152397","27,00529755","27,5"
28/09/2012 23.00,"2,81316641","38,18032648","46,94701856","0,49371419","5,35762038","27,5"
29/09/2012 0.00,"3,57785177","34,15581504","38,42121936","0,44268369","5,74262745","27,5"
29/09/2012 1.00,"2,92150437","30,05803576","37,99312256","0,47630909","2,17471559","53,7"
29/09/2012 2.00,"2,4962804","24,66520152","31,06298296","0,46097769","2,89871705","53,7"
29/09/2012 3.00,"2,10897324","21,0803736","25,91727472","0,51279922","4,83931739","53,7"
29/09/2012 4.00,"2,31662023","18,01822147","21,7484264","0,44045039","10,85462942","53,7"
29/09/2012 5.00,"2,71476048","18,89692122","22,19015576","0,36648221","12,66328445","53,7"
29/09/2012 6.00,"2,57482433","15,38276847","20,18324408","0,32309761","11,66118198","53,7"
29/09/2012 7.00,"2,52336311","12,9412133","17,34219181","0,33443772","7,46467155","53,7"
29/09/2012 8.00,"2,10987634","15,91582451","27,64851424","0,40935421","7,07966448","53,7"
29/09/2012 9.00,"1,86701877","34,8775568","69,30778208","0,60344204","13,57809968","53,7"
29/09/2012 10.00,"2,69038502","36,48388536","51,06267504","0,49527529","44,36239605","53,7"
29/09/2012 11.00,"5,05124272","26,9614944","36,4590676","0,26442122","61,68909075","53,7"
29/09/2012 12.00,"0,75023785","13,9055133","18,27364555","0,20398568","86,2429323","53,7"
29/09/2012 13.00,"1,0264998","8,6605474","12,23670249","0,19234966","102,9484638","53,7"
29/09/2012 14.00,"1,64312012","7,55941704","10,990654","0,24677846","134,8221798","53,7"
29/09/2012 15.00,"1,85167122","5,16195833","8,11974585","0,18610642","125,5853697","53,7"
29/09/2012 16.00,"1,19893723","2,68214404","5,53424576","0,13922333","97,2951525","53,7"
29/09/2012 17.00,"1,54922661","2,18086353","5,18397692","0,13535203","88,38382665","53,7"
29/09/2012 18.00,"1,83722474","2,2093963","5,14830091","0,12069284","84,02830275","53,7"
29/09/2012 19.00,"1,71678346","6,96514832","9,90958052","0,19447229","68,136033","53,7"
29/09/2012 20.00,"1,9275079","19,75291024","22,53848392","0,26013402","47,4864663","53,7"
29/09/2012 21.00,"2,25793832","14,40160655","17,29419105","0,28591547","57,38431965","53,7"
29/09/2012 22.00,"4,53393041","17,19269635","20,09374336","0,36152397","49,90881525","53,7"
29/09/2012 23.00,"1,68013688","14,62014624","16,79214","0,31025581","51,5124561","53,7"
30/09/2012 0.00,"4,86436083","13,86465768","16,43862841","0,35261405","37,5500097","53,7"
30/09/2012 1.00,"1,66388522","10,76813162","13,77399064","0,31701281","41,6220441","24,5"
30/09/2012 2.00,"2,89442065",,,"0,28069976","43,721622","24,5"
30/09/2012 3.00,"2,31120471","7,95629088","11,29292208",,"49,55290725","24,5"
30/09/2012 4.00,,"7,24425252","10,39973702","0,22259655","42,482727","24,5"
30/09/2012 5.00,"2,03404068","5,25988141","8,33379998","0,2113345",,"24,5"
30/09/2012 6.00,"1,66208005","4,59907126","7,37056115","0,21046541","27,57231645","24,5"
30/09/2012 7.00,"2,74997207","4,8753285","7,92580213","0,20402529","26,22581115","24,5"
30/09/2012 8.00,"1,28199664","5,47517834","8,6710959","0,19572699","24,20806815","24,5"
30/09/2012 9.00,"4,99797633","5,8026657","9,45466027","0,23002459","37,3659909","24,5"
30/09/2012 10.00,"0,58592726","5,34677798","8,55433962","0,20242458","57,39445425","24,5"
30/09/2012 11.00,"2,19022544","2,81443532","5,88581094","0,13685255","68,14151925","24,5"
30/09/2012 12.00,"0,03069611","2,20550538","5,10030015","0,11610856","71,63703855","24,5"
30/09/2012 13.00,"0,37466789",,,"0,09759671","71,18165985","24,5"
30/09/2012 14.00,"0,90732875",,,"0,09761652","69,8074041","24,5"
30/09/2012 15.00,"0,86399337",,,"0,08659212","67,43780295","24,5"
30/09/2012 16.00,"1,28109151",,,"0,08212784","67,42427685","24,5"
30/09/2012 17.00,"1,04184633",,,"0,09238101","66,03579675","24,5"
30/09/2012 18.00,"1,63589942",,,"0,09184744","64,22377815","24,5"
30/09/2012 19.00,"1,50770047","2,21977273","4,95565353","0,10081677","60,50430015","24,5"
30/09/2012 20.00,"1,0472649","9,53081714","12,08297195","0,14795617","49,8986607","24,5"
30/09/2012 21.00,"1,9347286","24,33513296","27,63555088","0,24160236","25,2128898","24,5"
30/09/2012 22.00,"2,39877654","32,83810288","38,61257232","0,29921161","12,37368227","24,5"
30/09/2012 23.00,"2,62809072","27,32854104","30,86966064","0,2628007","15,03963668","24,5"
01/10/2012 0.00,"2,15050345","25,19826712","29,20201424","0,28751618","22,65316515","24,5"
01/10/2012 1.00,"1,75145808","17,12849522","20,25459992","0,24954417","28,3578876",23
01/10/2012 2.00,"2,73372041","12,22398578","15,0096627","0,26021207","28,15828785",23
01/10/2012 3.00,"0,95788484","12,92370321","16,19344118","0,26483596","19,88775002",23
01/10/2012 4.00,"1,77673765","12,34265979","15,67192788","0,2104456","26,0904903",23
01/10/2012 5.00,"2,09272158","6,31821165","9,08817576","0,18543422","29,00544465",23
01/10/2012 6.00,"1,32533203","1,82484339","4,15652166","0,12490082","35,0132874",23
01/10/2012 7.00,"0,81343525","7,53736786","11,40384102","0,13839385","20,5021362",23
01/10/2012 8.00,"1,47339095","7,09574748","11,1048157","0,13558853","25,8259134",23
01/10/2012 9.00,"2,03674793","9,0606659","15,41571414","0,19355427","32,5841754",23
01/10/2012 10.00,"0,28348265","4,74368538","8,06590966","0,16943178","49,06844145",23
01/10/2012 11.00,"1,38401293","2,635453","5,46873108","0,16532166","67,2848862",23
01/10/2012 12.00,"0,46856139","7,20274874","10,50287221","0,19738712","70,32297195",23
01/10/2012 13.00,"2,11980734","4,99464877","8,29228664","0,22071974","74,00729805",23
01/10/2012 14.00,"1,27025741","3,95577313","7,68580406","0,20582288","75,96954015",23
01/10/2012 15.00,"0,68252802","2,18475445","5,29813862","0,11911193","66,7219371",23
01/10/2012 16.00,"0,94344039","1,53107798","4,5937081","0,1216994","67,76055405",23
01/10/2012 17.00,"1,92118724","1,9286019","4,71824814","0,11745181","65,1845901",23
01/10/2012 18.00,"1,58082582","3,09782431","6,06483723","0,12227258","58,08260955",23
01/10/2012 19.00,"1,54651936","4,79621185","7,52364161","0,15578031","51,56793705",23
01/10/2012 20.00,"0,9741365","5,86491851","8,09380192","0,1728895","44,965305",23
01/10/2012 21.00,"2,01508075","3,31052858","5,68408346","0,16168686","39,5224263",23
01/10/2012 22.00,"1,54110383","1,89877087","4,13706323","0,13173587","40,15980885",23
01/10/2012 23.00,"4,93116858","1,10567136","3,45728222","0,12148271","42,45565485",23
02/10/2012 0.00,"3,20498906",,,"0,09528535","51,6525051",23
02/10/2012 1.00,"1,96361953","0,15693314","2,17750414","0,09188705","51,87716205","18,29999"
02/10/2012 2.00,"4,70817302",,,"0,10095541","51,182922","18,29999"
02/10/2012 3.00,"2,07556988",,,,"55,06884285","18,29999"
02/10/2012 4.00,,,,"0,09050419","51,71748225","18,29999"
02/10/2012 5.00,"5,24805764",,,"0,09289477",,"18,29999"
02/10/2012 6.00,"0,97323341",,,"0,10445274","34,2229881","18,29999"
02/10/2012 7.00,"2,14959832",,,"0,11154526","32,19509055","18,29999"
02/10/2012 8.00,"3,15352784",,,"0,11636603","34,1776617","18,29999"
02/10/2012 9.00,"4,0184243",,,"0,15218395","40,07793405","18,29999"
02/10/2012 10.00,"1,80291828",,,"0,13726846","59,42843655","18,29999"
02/10/2012 11.00,"2,00424665",,,"0,16407744","61,5233262","18,29999"
02/10/2012 12.00,"0,37466789","4,91747854","10,56643856","0,18359701","74,4173304","18,29999"
02/10/2012 13.00,"0,20042528","6,72351741","10,79605829","0,18260909","85,4823984","18,29999"
02/10/2012 14.00,"1,93021617","9,4497579","13,20188582","0,19807796","92,0856888","18,29999"
02/10/2012 15.00,"2,96754905","4,14578004","7,38158766","0,17474651","89,66876625","18,29999"
02/10/2012 16.00,"1,05538768","3,03946051","5,96105387","0,14935883","87,216612","18,29999"
02/10/2012 17.00,"1,62054984","4,96222507","8,33444815","0,17197963","84,48707295","18,29999"
02/10/2012 18.00,"1,59165992","6,49265488","9,80168445","0,16486731","74,7109944","18,29999"
02/10/2012 19.00,"1,14747602","12,8180002","15,47928241","0,19223083","55,6845996","18,29999"
02/10/2012 20.00,"5,71029737","16,61619011","19,69482368","0,22313012","45,5383887","18,29999"
02/10/2012 21.00,"3,07137051","19,12713176","22,63513552","0,23599172","43,41241695","18,29999"
02/10/2012 22.00,"2,16223963","13,64676807","16,54565452","0,21597819","41,59565025","18,29999"
02/10/2012 23.00,"3,40541433","11,53788752","14,32663703","0,19229024","42,63089565","18,29999"
03/10/2012 0.00,"3,09935937","14,27255802","17,53613553","0,21880331","23,45092575","18,29999"
03/10/2012 1.00,"2,50079385","9,17739159","12,12318896","0,19153882","27,729303","13,9"
03/10/2012 2.00,"2,19203061","5,65610708","8,36947599","0,17091366","47,8531872","13,9"
03/10/2012 3.00,"2,8348336","8,15861872","10,76038419","0,22283305","45,62367495","13,9"
03/10/2012 4.00,"1,21247859","5,63665248","8,43563693","0,15255908","44,7440196","13,9"
03/10/2012 5.00,"2,20557502","8,67611108","11,7015681","0,18436708","38,42627355","13,9"
03/10/2012 6.00,"2,34009259","9,2487264","12,32232185","0,17944845","36,9221034","13,9"
03/10/2012 7.00,"2,31120471","9,39009777","12,60707792","0,17877624","41,3933373","13,9"
03/10/2012 8.00,"1,79569554","16,19402625","20,37136576","0,20799677","42,5124924","13,9"
03/10/2012 9.00,"3,30339499","20,45134472","29,4478592","0,24438788","41,64572475","13,9"
03/10/2012 10.00,"4,57275032","11,82840827","17,77548734","0,18936609","61,55985465","13,9"
03/10/2012 11.00,"2,61545144","9,31422387","14,02566529","0,16538107","74,13246435","13,9"
03/10/2012 12.00,"2,27057657","9,19749627","13,71301887","0,16716003","76,67728635","13,9"
03/10/2012 13.00,"0,22660591","9,14691431","13,81939682","0,15307285","77,51901675","13,9"
03/10/2012 14.00,"2,47912565","12,33617429","18,02846023","0,18679727","86,7558069","13,9"
03/10/2012 15.00,"1,19983931","8,75717414","12,73810537","0,15068227","90,31833825","13,9"
03/10/2012 16.00,"0,77912879","7,38432564","10,76168053","0,132111","88,6930317","13,9"
03/10/2012 17.00,"1,710833","6,74815926","10,46200703","0,14086365","84,71169","13,9"
03/10/2012 18.00,"3,37291304","7,63983002","11,27475999","0,19250693","80,35618605","13,9"
03/10/2012 19.00,"0,26452577","12,77325558","16,49181642","0,18922746","72,74131095","13,9"
03/10/2012 20.00,"4,84720709","20,57843536","24,09328408","0,2178352","63,2791656","13,9"
03/10/2012 21.00,"3,30700534","19,2756368","22,19340616","0,2144567","65,1162414","13,9"
03/10/2012 22.00,"2,51162693","17,48062443","20,72680656","0,21570092","65,70358935","13,9"
03/10/2012 23.00,"1,94014717","12,88220134","15,95473754","0,20058737","70,8994671","13,9"
04/10/2012 0.00,"1,82097613","10,69744689","13,39323687","0,2013388","70,45424295","13,9"
04/10/2012 1.00,"2,017788","7,5451497","10,53919638","0,17826248","69,1984104","11,8"
04/10/2012 2.00,"3,53541947",,,"0,15771654","71,4306558","11,8"
04/10/2012 3.00,"2,03494276","5,73262723","8,86504154",,"63,64255485","11,8"
04/10/2012 4.00,,"5,39411719","8,39217908","0,1526383","57,69557955","11,8"
04/10/2012 5.00,"4,36510435","5,2255113","8,4609346","0,1471861",,"11,8"
04/10/2012 6.00,"1,47248786","6,38565362","9,4403891","0,14671195","64,2826506","11,8"
04/10/2012 7.00,"1,84444849","9,91861472","13,28231793","0,20384704","57,64414845","11,8"
04/10/2012 8.00,"4,58177925","26,44141128","32,5094492","0,27975145","36,73399485","11,8"
04/10/2012 9.00,"2,19925436","20,07391592","27,23208064","0,24826034","54,6317583","11,8"
04/10/2012 10.00,"4,39218909","13,35624541","19,48790704","0,19835523","63,99574965","11,8"
04/10/2012 11.00,"2,67052301","12,00414784","17,81051518","0,17632625","73,77926955","11,8"
04/10/2012 12.00,"3,97057343","12,24798138","17,92143221","0,17203905","79,6213677","11,8"
04/10/2012 13.00,"3,76473263","13,10528011","18,413755","0,16557912","86,72131335","11,8"
04/10/2012 14.00,"2,72108113","12,32385336","17,61332488","0,17233612","92,70415875","11,8"
04/10/2012 15.00,"4,44996893","9,85635809","14,02047803","0,15585836","97,99206585","11,8"
04/10/2012 16.00,"3,24651825","7,91284259","11,56211065","0,14981318","99,33725445","11,8"
04/10/2012 17.00,"3,40541433","8,32203736","11,91951507","0,15218395","94,34500635","11,8"
04/10/2012 18.00,"2,0809854","8,66768298","12,09010754","0,16289263","90,6282216","11,8"
04/10/2012 19.00,"1,53658835","10,46204527","13,6209121","0,17911176","86,98182045","11,8"
04/10/2012 20.00,"5,12437112","20,75353632","24,412416","0,25276423","68,77349535","11,8"
04/10/2012 21.00,"2,82400052","23,07317472","26,2558708","0,24458476","69,36620985","11,8"
04/10/2012 22.00,"2,68406437","16,55263906","19,60920432","0,22046227","72,540993","11,8"
04/10/2012 23.00,"2,0114704","15,99493925","18,80812986","0,21925766","68,72884725","11,8"
05/10/2012 0.00,"0,7646823","13,04108089","15,99949554","0,21208592","72,5734716","11,8"
05/10/2012 1.00,"2,37530418","9,12227054","12,02200018","0,17974436","71,06120175","12,7"
05/10/2012 2.00,"3,30068774","7,09899023","9,86395446","0,17524047","70,74926355","12,7"
05/10/2012 3.00,"2,34460807","5,25015315","8,25207154","0,1544359","72,9436239","12,7"
05/10/2012 4.00,"2,42766443","4,44473271","7,41985825","0,1449528","71,93880225","12,7"
05/10/2012 5.00,"2,20286471","5,69501628","9,10633785","0,13669528","70,5638682","12,7"
05/10/2012 6.00,"4,56372445","6,3973283","9,56687555","0,14072501","65,36862885","12,7"
05/10/2012 7.00,"0,820659","10,95359944","14,21572","0,15336992","58,58806275","12,7"
05/10/2012 8.00,"4,32809063","19,78793808","24,04399272","0,18154195","50,77085475","12,7"
05/10/2012 9.00,"2,06112339","28,55159008","39,25148624","0,2670681","44,215584","12,7"
05/10/2012 10.00,"0,73398619","17,43522973","24,96377944","0,21076248","61,95298935","12,7"
05/10/2012 11.00,"6,78554807","11,6656378","16,88878778","0,17731417","78,0414075","12,7"
05/10/2012 12.00,"1,87604668","9,5969647","14,03734187","0,15907959","84,86935485","12,7"
05/10/2012 13.00,"0,25369167","8,6780575","13,01507578","0,16174627","89,0279922","12,7"
05/10/2012 14.00,"1,85889294","11,21883017","16,77008699","0,17081463","90,60793245","12,7"
05/10/2012 15.00,"1,9455627","8,85250073","12,88405024","0,14479552","94,89578595","12,7"
05/10/2012 16.00,"2,49357213","8,87519808","13,06502104","0,14430156","94,05876375","12,7"
05/10/2012 17.00,"4,0084933","8,86352532","12,65961968","0,14841052","91,7446635","12,7"
05/10/2012 18.00,"2,84115527","12,47041198","16,51516768","0,14787695","87,66861915","12,7"
05/10/2012 19.00,"1,74694463","13,22914138","16,95170596","0,15064266","81,25206075","12,7"
05/10/2012 20.00,"4,62782392","18,62455491","22,13568288","0,21528618","67,53184725","12,7"
05/10/2012 21.00,"2,9007413","17,85804367","21,07643488","0,22085721","66,2997153","12,7"
05/10/2012 22.00,"2,63079797","17,83210357","21,0427072","0,2138043","62,2507032","12,7"
