
Stat, Politecnico,,,,
,SO2,NO2,nox,CO,O3,PM10,BENZENE,CH4
01/09/2011 22.00,"2,49011636","21,23398368","25,77955336","0,8593541","82,9508631","41,76844025","0,37697546",
01/09/2011 23.00,"2,50930614","11,85767908","16,2447019","0,78731749","93,9624252",,"0,37983933",
02/09/2011 0.00,"2,48221529","24,0738964","28,59241128","0,84364873","69,4781493","39,57009125","0,3633741",
02/09/2011 1.00,"2,30951039","35,25100864","40,0173952","0,86857041","49,23123345",,"0,68385317",
02/09/2011 2.00,"2,46189665","20,17783312","24,89896264","0,78603948","60,82713105","27,60136032","0,51265546",
02/09/2011 3.00,"2,23500903","13,34293215","18,00182798","0,76372274","61,4289228",,"0,43952909",
02/09/2011 4.00,"1,98103159","9,85814963","14,5021701","0,76681931","61,33665405","34,92916107","0,38655662",
02/09/2011 5.00,"2,19324389","25,28660152","30,20034592","0,80049131","44,43944295",,"0,50175322",
02/09/2011 6.00,"2,35014665","39,56805608","47,84539088","0,8329086","30,96505335","36,63898087","0,59062784",
02/09/2011 7.00,"2,81407968","58,19982688","91,14920816","0,94257354","18,23043369",,"0,9905102",
02/09/2011 8.00,"3,17077921","64,20086832","110,39891824","1,02822667","24,5449638","39,57009125","1,06705064",
02/09/2011 9.00,"4,26119237","36,59915984","53,62437264","0,80093284","61,89022665",,"0,98632626",
02/09/2011 10.00,"3,34912745","14,14842907","22,46720456","0,72375975","86,79345255","54,71421051","0,48941803",
02/09/2011 11.00,"2,92470182","13,90993958","21,94014264","0,77677307","93,95247015",,"0,3434409",
02/09/2011 12.00,"2,3772375","3,20980059","8,02748038","0,78596492","122,92924665","44,2110405","0,28777032",
02/09/2011 13.00,"2,57138992","2,92751291","7,39420112","0,80140001","131,70999975",,"0,2279697",
02/09/2011 14.00,"2,23500903","0,50130346","3,50371132","0,82504368","133,24515225","44,94382095","0,18529435",
02/09/2011 15.00,"2,40432835","0,40234025","3,22477729","0,81858026","131,8869762",,"0,12885187",
02/09/2011 16.00,"2,57026105","0,99936225","4,22942813","0,81135377","141,67007715","44,69955063","0,15511793",
02/09/2011 17.00,"2,63008709","0,68949397","3,88643636","0,82175139","166,1053758",,"0,15214523",
02/09/2011 18.00,"2,49011636","0,71139593","4,00482166","0,84163445","159,3685401","35,17341995","0,15858793",
02/09/2011 19.00,"2,4923741","1,43577051","5,0313649","0,84689326","149,1399756",,"0,17841129",
02/09/2011 20.00,"2,42690473","15,24106824","19,6081336","0,90423223","120,2386899","36,88323975","0,22400442",
02/09/2011 21.00,"2,49576071","60,18150016","68,022746","1,07470202","49,58698185",,"0,46139053",
02/09/2011 22.00,"2,74635257","100,57858032","122,04284528","1,24507511","6,52482306","44,94382095","1,04370337",
02/09/2011 23.00,"2,67862545","73,6144856","81,28107024","1,05445082","12,49357977",,"1,37871944",
03/09/2011 0.00,"2,55445789","56,472832","61,7832208","0,96619275","22,0248","60,33219147","1,02189787",
03/09/2011 1.00,"2,52285156","37,73318616","42,62754288","0,93035968","30,5037495",,"1,02140259",
03/09/2011 2.00,"2,48898749","32,8337244","37,80456112","0,89806355","37,76999835","54,2256813","0,71463471",
03/09/2011 3.00,"2,49801845",,,"0,86006708","46,7235384",,"0,60175076",
03/09/2011 4.00,"2,56800331","25,14058208","29,9862784","0,84379669",,"54,95846176","0,57135569",
03/09/2011 5.00,"2,72829166","38,09740304","43,35324248",,"24,8340393",,"0,68258701",
03/09/2011 6.00,"2,53301037","37,063164","42,70295216","0,86345956","31,1967726","49,58475113","0,92883729",
03/09/2011 7.00,"2,72942053","31,26410624","39,97036","0,89285367","46,7337129",,"0,73060365",
03/09/2011 8.00,"3,03871057","36,60728584","51,39127136","0,93601226","50,791503","53,2486496","0,79800329",
03/09/2011 9.00,"2,52285156","17,5934592","26,04065608","0,93045638","78,65620665",,"0,69943667",
03/09/2011 10.00,"2,03521328","10,70987871","17,91101181","0,95269972","88,24972275","54,95846176","0,46651112","898,63207"
03/09/2011 11.00,,,,,,,,
03/09/2011 12.00,,,,,,,,
03/09/2011 13.00,,,,,,,,
03/09/2011 14.00,,,,,,,,
03/09/2011 15.00,,,,,,,,
03/09/2011 16.00,,,,,,,,
03/09/2011 17.00,,,,,,,,
03/09/2011 18.00,,,,,,,,
03/09/2011 19.00,,,,,,,,
03/09/2011 20.00,,,,,,,,
03/09/2011 21.00,,,,,,,,
03/09/2011 22.00,,,,,,,,
03/09/2011 23.00,,,,,,,,
04/09/2011 0.00,,,,,,,,
04/09/2011 1.00,,,,,,,,
04/09/2011 2.00,,,,,,,,
04/09/2011 3.00,,,,,,,,
04/09/2011 4.00,,,,,,,,
04/09/2011 5.00,,,,,,,,
04/09/2011 6.00,,,,,,,,
04/09/2011 7.00,,,,,,,,
04/09/2011 8.00,,,,,,,,
04/09/2011 9.00,,,,,,,,
04/09/2011 10.00,,,,,,,,
04/09/2011 11.00,,,,,,,,
04/09/2011 12.00,,,,,,,,
04/09/2011 13.00,,,,,,,,
04/09/2011 14.00,,,,,,,,
04/09/2011 15.00,,,,,,,,
04/09/2011 16.00,,,,,,,,
04/09/2011 17.00,,,,,,,,
04/09/2011 18.00,,,,,,,,
04/09/2011 19.00,,,,,,,,
04/09/2011 20.00,,,,,,,,
04/09/2011 21.00,,,,,,,,
04/09/2011 22.00,,,,,,,,
04/09/2011 23.00,,,,,,,,
05/09/2011 0.00,,,,,,,,
05/09/2011 1.00,,,,,,,,
05/09/2011 2.00,,,,,,,,
05/09/2011 3.00,,,,,,,,
05/09/2011 4.00,,,,,,,,
05/09/2011 5.00,,,,,,,,
05/09/2011 6.00,,,,,,,,
05/09/2011 7.00,,,,,,,,
05/09/2011 8.00,,,,,,,,
05/09/2011 9.00,,,,,,,,
05/09/2011 10.00,,"41,341264","63,78684384","1,78521455","83,75127705",,"0,51386773",
05/09/2011 11.00,,"15,5274151","21,9863748","1,65406933","98,26173",,"0,53737975",
05/09/2011 12.00,"1,11358347",,"9,31389501",,,,,
05/09/2011 13.00,"2,50289802","2,64765921","5,61842538","1,58033648","109,55073675",,"0,30803405",
05/09/2011 14.00,"2,79290981","1,92977395","4,42727615","1,52216104","123,56237985","90,62042236","0,27906989",
05/09/2011 15.00,"3,12015905","1,3108519","3,54344268","1,53292681","139,46045505",,"0,19977643",
05/09/2011 16.00,"3,29168322","17,17652657","22,04962376","1,58446524","96,7746171","84,51392365","0,32246121",
05/09/2011 17.00,"3,42596892","36,86280552","44,59954144","1,5496632","72,0759186",,"0,33776909",
05/09/2011 18.00,"3,57605269","32,19938016","37,54913704","1,54767338","73,69172895","92,81874084","0,37587405",
05/09/2011 19.00,"3,45643722","45,77025904","50,14577544","1,60373434","55,1847723",,"0,41474989",
05/09/2011 20.00,"3,78255861","48,99142456","53,90734864","1,63219529","43,1890767","77,43038177","0,54239153",
05/09/2011 21.00,"3,69566816","49,33047952","52,52566096","1,62143069","32,0396601",,"0,66298332",
05/09/2011 22.00,"3,803999","59,38331664","67,97167648","1,72686785","17,61564651","76,45333099","0,79513942",
05/09/2011 23.00,"3,95746837","60,7371656","73,74740784","1,67604123","14,7455637",,"0,92333125",
06/09/2011 0.00,"3,77240285","35,68985088","39,13028456","1,52690492","28,78743105","76,94184875","0,72058213",
06/09/2011 1.00,"3,81415477","19,23688056","22,13881856","1,46725576","54,52544475",,"0,5541755",
06/09/2011 2.00,"3,97890877","11,53483597","14,40243636","1,36498856","61,93272015","70,10259247","0,47080693",
06/09/2011 3.00,"4,08836848","8,36072859","11,21820112","1,36813406","64,64871315",,"0,40720578",
06/09/2011 4.00,"4,31518592","5,83231318","8,72643874","1,36464489","64,78237815","51,29457092","0,31882645",
06/09/2011 5.00,"4,01050492","12,77673733","15,67791244","1,35609146","55,6853976",,"0,31634904",
06/09/2011 6.00,"4,22265316","21,34998472","24,56246976","1,36776592","50,1654321","41,03565979","0,35599577",
06/09/2011 7.00,"4,53861878","30,29395744","38,06807296","1,47010651","46,42650285",,"0,46089423",
06/09/2011 8.00,"4,45285721","15,25242934","22,12826432","1,42928258","67,0275711","38,10454178","0,52036534",
06/09/2011 9.00,"4,47542546","14,87685518","23,03074744","1,40969427","71,9272911",,"0,30891477",
06/09/2011 10.00,"4,17074446","12,76375676","20,85684168","1,38860661","76,5862146","42,25696182","0,22962131",
06/09/2011 11.00,"4,26553394","11,75384601","19,09972898","1,38128342","85,22402595",,"0,17841129",
06/09/2011 12.00,"3,97337222","6,96308336","13,14722939","1,35837602","93,09545805","42,74547958","0,16023954",
06/09/2011 13.00,"3,79951607","3,69812348","8,11424311","1,35985091","96,2897124",,,
06/09/2011 14.00,"4,88541477","0,67002598","4,53106716","1,28756849","96,87841695","36,15045166",,
06/09/2011 15.00,"4,82333099","0,51346951","4,70864416","1,25824777","102,03046455",,,
06/09/2011 16.00,"4,50388315","0,81441449","5,62166814","1,24895806","100,6638297","18,8080101","0,10638532",
06/09/2011 17.00,"4,75786161","1,45848507","6,63524037","1,24131333","99,54206115",,,
06/09/2011 18.00,"4,70593664","1,67019892","6,66929691","1,23489884","99,64751685","16,36540985",,
06/09/2011 19.00,"4,73076975","3,01674213","8,43209782","1,22887695","100,1930496",,"0,10814778",
06/09/2011 20.00,"6,21626097","16,12362641","22,48909696","1,23236729","82,8464448","19,7850399",,
06/09/2011 21.00,"10,02367913","24,78041864","31,81801264","1,21934143","66,23461845",,"0,14691379",
06/09/2011 22.00,"5,79747969","4,38518538","8,94212764","1,17957532","85,7820075","20,76209068","0,12978852",
06/09/2011 23.00,"5,49496287","8,60083755","13,59725492","1,18753809","68,0762628",,"0,11717874",
07/09/2011 0.00,"5,04344538","8,34126252","13,2802109","1,18144281","62,76056535","17,58670998","0,26585397",
07/09/2011 1.00,"4,97910488","9,05265845","14,03025218","1,16335386","64,3132539",,"0,22973115",
07/09/2011 2.00,"4,79736901","3,70218074","8,7442777","1,16097027","73,65186885","20,27355957","0,18017274",
07/09/2011 3.00,"5,03893092",,,"1,16010933","74,5154046",,"0,17755701",
07/09/2011 4.00,"5,07392385","5,40077095","10,38707384","1,15819291",,"15,63263035","0,20720968",
07/09/2011 5.00,"4,99603691","7,45465474","12,42718931",,"70,8170337",,"0,17841129",
07/09/2011 6.00,"5,01296894","11,84956264","17,17637552","1,17220203","70,89290355","12,45724964","0,18925862",
07/09/2011 7.00,"5,05473408","18,81833038","26,32770464","1,25210356","63,9839991",,"0,31155795",
07/09/2011 8.00,"4,97910488","15,8900106","25,33520456","1,22285623","67,98834315","16,36540985","0,3964683",
07/09/2011 9.00,"5,15068091","10,50545532","19,312156","1,18097681","78,1241601",,"0,35869387",
07/09/2011 10.00,"5,19696153","8,5140404","16,59661506","1,17121877","84,21766815","23,20466995","0,21993032",
07/09/2011 11.00,"6,19707221","10,42920858","18,87268854","1,17512618","81,93066",,"0,17037089",
07/09/2011 12.00,"5,26581752","1,43577051","6,83146702","1,15497285","95,0369322","20,5178299","0,14867523",
07/09/2011 13.00,"5,22518125","0,71220853","5,60707384","1,15145921","97,78155345",,"0,11987684",
07/09/2011 14.00,"5,53785688","0,65380266","5,38489944","1,13862906","100,60364055","18,8080101",,
07/09/2011 15.00,"5,06150628","0,92067771","5,84789789","1,14381448","97,2258462",,,
07/09/2011 16.00,"5,44642451","1,04478754","6,45847406","1,1439135","97,84419645","15,63263035","0,11794963",
07/09/2011 17.00,"5,16084074","1,301116","6,57199332","1,14138196","95,59427535",,,
07/09/2011 18.00,"5,13149114","2,90074491","8,69805893","1,16320707","91,61628525","14,41133022",,
07/09/2011 19.00,"5,16309746","7,14397577","13,19263748","1,1923309","87,04801455",,"0,12576832",
07/09/2011 20.00,"5,62816038","12,69561499","18,70808446","1,19977758","79,91732595","21,25061035","0,21805802",
07/09/2011 21.00,"5,49834948","19,02598887","24,48948872","1,22841095","72,7841835",,"0,33997191",
07/09/2011 22.00,"5,17438616","27,17500744","32,67346056","1,25613446","57,84101505","23,20466995","0,32906866",
07/09/2011 23.00,"5,27259074","42,40552144","48,15920744","1,31679135","30,1064652",,"0,63633182",
08/09/2011 0.00,"5,46222767","30,95992616","36,71963496","1,2685953","25,25045565","21,4948597","0,74536133",
08/09/2011 1.00,"5,11681786","18,30891622","23,66889656","1,19849958","38,5224525",,"0,56893217",
08/09/2011 2.00,"5,25227209","15,35869448","20,77737896","1,16539377","41,69659725","29,79969978","0,4371066",
08/09/2011 3.00,"5,26694639","11,76763918","17,0969128","1,15553787","51,6872979",,"0,40737155",
08/09/2011 4.00,"5,26017418","11,54862914","16,94690302","1,14845933","57,59614875","16,36540985","0,41629166",
08/09/2011 5.00,"5,27710622","14,57996938","19,97787616","1,14450299","56,95966395",,"0,3380447",
08/09/2011 6.00,"5,8223128","42,66591672","53,69004984","1,27233029","25,19934375","17,09819031","0,38341815","830,4275"
08/09/2011 7.00,"5,70717619","61,1670788","101,728438","1,33942846","14,58288941",,"1,09441811","830,42897"
08/09/2011 8.00,"5,97131347","49,8082692","76,79622568","1,29297642","42,45840795","27,35709953","0,94420111","830,4275"
08/09/2011 9.00,"7,71009667",,"45,96115312",,,,,
08/09/2011 10.00,"6,24899616","9,74053104","16,99960921","1,25121816","100,9449651","35,90620041","0,29250547",
08/09/2011 11.00,"5,62590264","3,07839074","7,83530717","1,27673049","112,4155368",,"0,24933484",
08/09/2011 12.00,"5,48367519","1,9435633","6,13007658","1,29024799","108,8793993","36,88323975","0,18837789",
08/09/2011 13.00,"5,47690197","1,31328397","5,10028868","1,29427772","111,1491507",,"0,1601297",
08/09/2011 14.00,"5,33806113","0,7592552","3,7721045","1,3093936","109,10453505","36,15045166","0,11894018",
08/09/2011 15.00,"5,00958233","1,09994683","4,02995682","1,31733307","107,3822316",,"0,10897358",
08/09/2011 16.00,"5,20599147","1,04478754","4,21969796","1,32377203","105,0984753","32,97507095","0,13799266",
08/09/2011 17.00,"5,19018933","2,09119646","5,47003889","1,32001141","104,6516751",,"0,1090285",
08/09/2011 18.00,"5,15180978","1,3749345","4,36646308","1,31271268","121,97747205","32,48656082","0,14944713",
08/09/2011 19.00,"5,03328657","2,49110274","5,55517834","1,31261366","114,82866885",,,
08/09/2011 20.00,"5,05811967","0,68787259","3,5418213","1,32293556","113,5161783","31,50951958",,
08/09/2011 21.00,"5,10440029","15,57608697","19,28865752","1,40104415","91,4423412",,"0,17532673",
08/09/2011 22.00,"5,2488865","39,88521864","44,095978","1,43697624","58,8913626","42,25696182","0,56639984",
08/09/2011 23.00,"5,02764323","50,78897224","55,37176856","1,47367025","42,03463005",,"0,48490357",
09/09/2011 0.00,"5,25227209","25,68487112","29,71140928","1,37698224","55,59025605","38,59305954","0,63512057",
09/09/2011 1.00,"5,20712136","22,42234904","26,68528688","1,38007881","44,5698162",,"0,89574411",
09/09/2011 2.00,"5,09762809","11,34664737","15,13707265","1,30868062","56,61668355","36,15045166","0,71199153",
09/09/2011 3.00,"5,20937808",,,"1,29708071","59,48166315",,"0,57487959",
09/09/2011 4.00,"5,04796086","12,77349075","16,5114737","1,29683373",,"27,84560966","0,56579371",
09/09/2011 5.00,"5,20034814","19,66599072","23,99810472",,"34,94958705",,"0,50632362",
09/09/2011 6.00,"5,32000022","43,56306536","58,32328472","1,36557805","5,67646328","28,33414078","0,56166368",
09/09/2011 7.00,"5,41933367","51,98301624","94,40804008","1,4478888","8,72195447",,"0,89618447",
09/09/2011 8.00,"5,55366004","47,23037696","76,87326016","1,49480684","30,5200686","35,66194153","1,01429885",
09/09/2011 9.00,"5,3064548","17,40040647","27,55694856","1,29747332","68,8040787",,"0,64178395",
09/09/2011 10.00,"5,31887135","6,43744588","12,1385232","1,28491462","93,11229585","19,54079056","0,30065571",
09/09/2011 11.00,"5,57623643","2,50570468","6,73821878","1,29290186","110,3276496",,"0,23953299",
09/09/2011 12.00,"5,22292351","1,07723418","4,45727926","1,29518759","118,09588035","29,5554409","0,20814634",
09/09/2011 13.00,"4,88654364","0,53537338","3,27586019","1,30504349","115,34704965",,"0,24614044",
09/09/2011 14.00,"5,01409781","0,75519985","3,54344268","1,29472042","116,1704859","26,86857986","0,30726316",
09/09/2011 15.00,"5,19131718","0,975837","3,87832757","1,29717857","119,8248072",,"0,25946619",
09/09/2011 16.00,"5,14503758","1,28570337","4,23672623","1,29850667","120,1946403","25,40302086","0,23788139",
09/09/2011 17.00,"5,1405221","1,28894994","4,08185232","1,29120678","123,6721647",,"0,16938033",
09/09/2011 18.00,"5,2161513","0,24172842","2,66852869","1,29540894","127,68776055","23,6932106","0,15946865",
09/09/2011 19.00,"5,07053724","1,26136934","4,43457426","1,32426249","121,68165345",,"0,12885187",
09/09/2011 20.00,"4,99039256","8,77037268","12,53827651","1,38189737","103,2906462","25,15876961","0,16761787",
09/09/2011 21.00,"5,17325729","52,48025096","57,14025384","1,49719043","47,5188252",,"0,60307286",
09/09/2011 22.00,"5,19244605","54,55928328","59,39687272","1,48994064","33,78255195","30,04396057","0,79932437",
09/09/2011 23.00,"5,09988583","40,83672544","45,47527568","1,42702248","39,6769989",,"0,7856681",
10/09/2011 0.00,"5,22405238","43,69447712","48,31245424","1,42508043","33,55743615","37,37176132","0,80284929",
10/09/2011 1.00,"5,43062135","31,15946248","35,68497528","1,37245971","37,14065565",,"0,79756293",
10/09/2011 2.00,"5,10214357","30,52999384","35,14087744","1,37882527","33,28575705","40,05862045","0,8136417",
10/09/2011 3.00,"5,02989996","24,41214832","28,77324824","1,32819553","37,75930515",,"0,85802459",
10/09/2011 4.00,"5,0174834","16,3645365","20,74332624","1,29536001","44,1700182","32,2422905","0,95675597",
10/09/2011 5.00,"5,16084074","30,64436968","35,31037624","1,3071568","26,76079035",,"0,677741",
10/09/2011 6.00,"5,25114322","42,40794968","52,40646688","1,38688707","10,24021331","38,59305954","0,95917847",
10/09/2011 7.00,"5,41707593","47,33582376","79,5571728","1,43722206","12,62338445",,"1,13367939",
10/09/2011 8.00,"5,41143259","37,5782568","58,12382488","1,45115779","40,40144325","35,66194153","1,30889731",
10/09/2011 9.00,"5,45658434","15,49578106","23,28374328","1,35847505","87,1907568",,"0,8144675",
10/09/2011 10.00,"4,98926369","3,13922867","7,63016104","1,36459479","114,9501045","41,27991104","0,46304213",
10/09/2011 11.00,"5,12697668","1,58908232","5,15218227","1,33637966","123,6839352",,"0,34635969",
10/09/2011 12.00,"5,07505171","1,91273994","5,37354598","1,31897922","129,7798173","47,3864212","0,18121923",
10/09/2011 13.00,"5,01296894",,,"1,32342835","128,17529865",,"0,15952357",
10/09/2011 14.00,"4,66530037",,,"1,31177719","124,2907743","35,17341995",,
